Q9UN86 O14531
Q13867 Q13021
Q86UA1 Q6NVH7
Q6UUV9 Q9NVE4
Q9UK11 Q92828
Q70CQ1 Q96JC9
O14645 P41235
P52435 Q92831
P14635 O43688
P14635 O95865
Q14526 P30281
Q14526 Q8IYF1
Q5T749 Q9BW62
Q5T749 Q9UHP7
P23760 Q96MX6
Q8IZ26 P24394
Q96FZ5 O43402
Q16385 P32929
Q9C0C4 Q9BZG1
P62316 Q9H1R2
P42226 P52306
Q96JC9 Q15077
Q5W0Q7 O43688
O43504 Q8N3Y1
Q9UJ78 Q06710
Q96MW1 P03989
Q6UXB4 Q9Y263
P02686 P50502
Q96LA5 P00414
O14531 Q9UN86
Q6A162 Q99856
P55081 Q99856
P62837 Q99856
Q9BYR9 Q99856
Q13838 Q99856
O43504 Q99856
P14373 O60220
Q9P2A4 O60220
Q9BZW7 O60220
Q8IVT2 O60220
Q9UJX2 P57052
Q14929 P57052
Q9UPG8 P57052
P17024 Q8WVE6
Q6A162 Q7Z3S9
P60409 Q7Z3S9
P50222 Q7Z3S9
P60410 Q7Z3S9
Q15323 Q7Z3S9
Q99750 Q7Z3S9
P14373 Q7Z3S9
P60411 Q7Z3S9
Q08117 Q7Z3S9
Q93062 Q7Z3S9
Q9BRK4 Q7Z3S9
Q8TBB1 Q7Z3S9
P15884 Q7Z3S9
P04637 Q7Z3S9
P26371 Q7Z3S9
Q8IZU0 Q7Z3S9
Q12933 Q7Z3S9
P60370 Q7Z3S9
Q8ND90 Q7Z3S9
P62993 Q7Z3S9
Q9UMX0 Q7Z3S9
P19012 Q7Z3S9
P49639 Q7Z3S9
Q8IUQ4 Q7Z3S9
Q9UKT9 Q7Z3S9
Q8N6L0 Q7Z3S9
Q8N6Y0 Q7Z3S9
Q13643 Q7Z3S9
P25791 Q7Z3S9
P16333 Q7Z3S9
Q9NYB0 Q7Z3S9
Q6RW13 Q7Z3S9
P63104 Q7Z3S9
Q8N9N5 Q7Z3S9
Q8IYX8 Q7Z3S9
P32242 Q7Z3S9
Q9H257 Q7Z3S9
Q08379 Q7Z3S9
Q15645 Q7Z3S9
Q9BSI4 Q7Z3S9
Q8WWY3 Q7Z3S9
O43741 Q7Z3S9
Q9BQ66 Q7Z3S9
Q96DZ9 Q7Z3S9
P08238 Q7Z3S9
Q9NRD5 Q7Z3S9
Q12800 Q7Z3S9
P40222 Q7Z3S9
Q04206 Q7Z3S9
O14964 Q7Z3S9
P43364 Q7Z3S9
Q3B820 Q7Z3S9
Q14192 Q7Z3S9
P51116 Q7Z3S9
Q9GZM8 Q7Z3S9
Q9BVG8 Q7Z3S9
Q7L273 Q7Z3S9
Q08AM6 Q7Z3S9
Q9H0I2 Q7Z3S9
Q8WV44 Q7Z3S9
Q9NUX5 Q7Z3S9
P62805 Q7Z3S9
Q9NPJ6 Q7Z3S9
Q8IUH5 Q7Z3S9
Q8N1B4 Q7Z3S9
Q9P2A4 Q7Z3S9
P46527 Q7Z3S9
P31946 Q7Z3S9
Q92567 Q7Z3S9
Q9Y2X8 Q7Z3S9
Q96BA8 Q7Z3S9
Q7Z3I7 Q7Z3S9
Q5T5B0 Q7Z3S9
Q5TZK3 Q7Z3S9
Q15973 Q7Z3S9
Q15415 Q7Z3S9
Q9NSC5 Q7Z3S9
Q9UGL9 Q7Z3S9
Q8TBZ8 Q7Z3S9
Q9UL42 Q7Z3S9
P49841 Q7Z3S9
Q9NS73 Q7Z3S9
Q8N3L3 Q7Z3S9
Q9BQ89 Q7Z3S9
P07947 Q7Z3S9
P10415 Q7Z3S9
Q5TCM9 Q7Z3S9
P61289 Q7Z3S9
Q96Q77 Q7Z3S9
Q7L775 Q7Z3S9
P32969 Q7Z3S9
Q9UHP6 Q7Z3S9
Q9BQ24 Q7Z3S9
Q96IW7 Q7Z3S9
Q07817 Q7Z3S9
Q5TA76 Q7Z3S9
P61077 Q7Z3S9
P25963 Q7Z3S9
Q9NQT4 Q7Z3S9
Q9UPY8 Q7Z3S9
Q9NVL8 Q7Z3S9
O43602 Q7Z3S9
Q9H1K1 Q7Z3S9
O76064 Q7Z3S9
Q8TAP4 Q7Z3S9
Q96ES7 Q7Z3S9
P43356 Q7Z3S9
Q9Y6H1 Q7Z3S9
Q9BXK5 Q7Z3S9
O60238 Q7Z3S9
Q01094 Q7Z3S9
P61586 Q7Z3S9
P06493 Q7Z3S9
P61981 Q7Z3S9
P04899 Q7Z3S9
P12956 Q7Z3S9
P48047 Q7Z3S9
Q5T749 Q7Z3S9
Q9UBK9 Q7Z3S9
P41743 Q7Z3S9
P20226 Q7Z3S9
P10809 Q7Z3S9
Q9UJ70 Q7Z3S9
P42768 Q7Z3S9
P54619 Q7Z3S9
P09067 Q7Z3S9
Q5SQN1 Q7Z3S9
O43395 Q7Z3S9
Q9UHI7 Q7Z3S9
Q9H5I1 Q7Z3S9
Q5JVL4 Q7Z3S9
O75593 Q7Z3S9
P23528 Q7Z3S9
O95198 Q7Z3S9
P22681 Q7Z3S9
Q14565 Q7Z3S9
Q9P121 Q7Z3S9
Q8N9I9 Q7Z3S9
Q9ULW3 Q7Z3S9
Q969H6 Q7Z3S9
Q13404 Q7Z3S9
P38919 Q7Z3S9
P27487 Q7Z3S9
Q6ZNA4 Q7Z3S9
P78560 Q7Z3S9
O95352 Q7Z3S9
P69905 Q7Z3S9
Q96PU4 Q7Z3S9
O76071 Q7Z3S9
Q96BD5 Q7Z3S9
Q12983 Q7Z3S9
Q9UDV6 Q7Z3S9
Q99961 Q7Z3S9
Q14584 Q7Z3S9
P49789 Q7Z3S9
P09429 Q7Z3S9
P16220 Q7Z3S9
Q7L9L4 Q7Z3S9
A6NFR6 Q7Z3S9
Q494U1 Q7Z3S9
Q9BUY5 Q7Z3S9
Q9BQ95 Q7Z3S9
Q86SE8 Q7Z3S9
A2VCK2 Q7Z3S9
P26373 Q7Z3S9
Q9UII6 Q7Z3S9
Q9BYR8 Q7Z3S9
Q15173 Q7Z3S9
Q2TBE0 Q7Z3S9
Q01860 Q7Z3S9
O14640 Q7Z3S9
P16410 Q7Z3S9
Q14161 Q7Z3S9
O95786 Q7Z3S9
Q14511 Q7Z3S9
Q8WTR7 Q7Z3S9
P46734 Q7Z3S9
Q86YT5 Q7Z3S9
P16930 Q7Z3S9
P62979 Q7Z3S9
Q9Y2K6 Q7Z3S9
Q96MY7 Q7Z3S9
Q9UKV5 Q7Z3S9
Q9UQR0 Q7Z3S9
Q9BSE4 Q7Z3S9
Q96A33 Q7Z3S9
A1A5C7 Q7Z3S9
P0DMM9 Q7Z3S9
Q13291 Q7Z3S9
P08567 Q7Z3S9
P78314 Q7Z3S9
Q9Y2T1 Q7Z3S9
Q9HD64 Q7Z3S9
Q9HCE5 Q7Z3S9
Q96E93 Q7Z3S9
Q9BX67 Q7Z3S9
Q96HV5 Q7Z3S9
Q9P0V9 Q7Z3S9
Q8IWV1 Q7Z3S9
P07307 Q7Z3S9
Q9NR77 Q7Z3S9
Q8N448 Q7Z3S9
P04083 Q7Z3S9
Q14493 Q7Z3S9
Q9P0B6 Q7Z3S9
Q719I0 Q7Z3S9
P18465 Q7Z3S9
Q9BZY9 Q7Z3S9
Q9NZ63 Q7Z3S9
Q96GJ1 Q7Z3S9
Q9UHB9 Q7Z3S9
Q12918 Q7Z3S9
Q7Z7C8 Q7Z3S9
P15692 Q7Z3S9
O75864 Q7Z3S9
Q9HB63 Q7Z3S9
Q6NUP7 Q7Z3S9
P62993 O14910
P19338 O14910
Q7L5N1 O14910
Q9NTM9 O14910
Q07654 O14910
P04637 Q04724
P40692 Q04724
A5D8V6 Q13761
Q9NWS6 Q13761
Q9BYR5 Q9UM11
Q13526 Q9UM11
Q6RW13 Q9UM11
Q9NX04 Q9UM11
Q7Z6G3 Q9UM11
P43364 Q9UM11
Q5BKY6 Q9UM11
Q9BU23 Q9UM11
Q6A162 P14373
P60409 P14373
P50222 P14373
P60410 P14373
Q15323 P14373
O00560 P14373
Q04864 P14373
Q93062 P14373
Q9BRK4 P14373
P26371 P14373
Q8IZU0 P14373
P60370 P14373
Q9BYV2 P14373
Q13137 P14373
Q8NHQ1 P14373
O95273 P14373
Q8N6L0 P14373
Q9BYQ4 P14373
Q13643 P14373
P25791 P14373
Q13422 P14373
P63165 P14373
Q13895 P14373
Q15654 P14373
Q8IYX8 P14373
Q15645 P14373
Q969F0 P14373
Q9NX04 P14373
P63208 P14373
Q6P1W5 P14373
Q96DZ9 P14373
Q9NZD8 P14373
O75716 P14373
Q96BR9 P14373
Q04206 P14373
P05412 P14373
O43829 P14373
P55040 P14373
Q3B820 P14373
P62136 P14373
P50402 P14373
P38936 P14373
Q5T7P3 P14373
Q8WV44 P14373
Q9NUX5 P14373
P61968 P14373
P62805 P14373
P03372 P14373
Q9BUZ4 P14373
A5D8V6 P14373
Q9NWS9 P14373
Q8TAB5 P14373
P50221 P14373
Q9BYQ0 P14373
O75031 P14373
Q96BA8 P14373
Q13501 P14373
Q8WWW0 P14373
P21673 P14373
Q9UGL9 P14373
Q53G59 P14373
P29350 P14373
Q9BQ89 P14373
Q5T753 P14373
P61289 P14373
Q15637 P14373
Q96PM5 P14373
P0DJD3 P14373
Q5TA79 P14373
O75928 P14373
Q6P1J9 P14373
Q8NBZ0 P14373
P17028 P14373
Q13227 P14373
P40337 P14373
O95678 P14373
P30154 P14373
Q13123 P14373
Q9UKV8 P14373
Q9UH03 P14373
Q8N9I9 P14373
Q8WX92 P14373
O95995 P14373
Q9UNS2 P14373
Q15642 P14373
Q14596 P14373
Q8NB12 P14373
P15151 P14373
P27449 P14373
Q9Y2K5 P14373
Q9BYS1 P14373
O75821 P14373
Q9UBR2 P14373
P13984 P14373
Q86V81 P14373
O14893 P14373
A2RU14 P14373
P07766 P14373
Q15696 P14373
P10074 P14373
Q86Z20 P14373
P14923 P14373
Q9H1D9 P14373
P36897 P14373
O43914 P14373
Q0P5N6 P14373
P58340 P14373
O14787 P14373
P28702 P14373
O43464 P14373
Q9Y281 P14373
Q9Y2Q5 P14373
Q14929 P14373
O96020 P14373
Q8TF50 P14373
O95433 P14373
P62937 P14373
O15209 P14373
Q14242 P14373
Q7Z2X7 P14373
P56748 P14373
P08311 P14373
O15234 P14373
P21462 P14373
Q9UJW3 P14373
P15260 P14373
Q9Y225 P14373
P41240 P14373
A8MW92 P14373
Q9Y3A4 P14373
P02763 P14373
Q9H147 P14373
P08709 P14373
O60353 P14373
Q5T5X7 P14373
P40121 P14373
Q8NCY6 P14373
P58004 P14373
P37023 P14373
P16871 P14373
Q96SE0 P14373
Q9P2M4 P14373
Q7L804 P14373
P35625 P14373
P61978 O15371
Q5T752 O15371
Q01105 O15371
Q16656 O15371
P25789 O15371
O75386 O15371
Q676U5 O15371
Q9HD36 O15371
P26371 O00482
P01282 O00482
P26371 Q6ZRY4
Q9UJV3 Q6ZRY4
Q9NRD5 Q6ZRY4
Q53FD0 Q6ZRY4
Q7Z569 Q6ZRY4
Q96CS2 P68543
P50222 O43609
P25791 O43609
P32242 O43609
Q0VD86 O43609
Q12800 O43609
A5D8V6 O43609
Q13287 O43609
P60953 O43609
Q03135 O43609
Q16539 O43609
Q9H0E2 O43609
Q96HR9 O43609
Q13309 O43609
P05813 O43609
O15145 O43609
P13994 O43609
O75832 O43609
P01042 O43609
P05496 O43609
Q9Y421 O43609
O00560 Q5T7P3
Q15038 Q5T7P3
P32242 Q5T7P3
Q8IWZ5 Q5T7P3
P08238 Q5T7P3
Q13547 Q5T7P3
Q8IUH5 Q5T7P3
P21673 Q5T7P3
P62837 Q5T7P3
Q96IX9 Q5T7P3
Q13546 Q5T7P3
P35226 Q5T7P3
P10275 Q5T7P3
Q9GZX7 Q5T7P3
Q00994 Q5T7P3
Q86XR8 Q5T7P3
P26045 Q5T7P3
O14933 Q5T7P3
P61073 Q5T7P3
Q09028 Q5T7P3
P42224 Q5T7P3
P62942 Q5T7P3
P49840 Q5T7P3
O95870 Q5T7P3
P10124 Q5T7P3
Q9Y2Z0 Q5T7P3
Q9NRY2 Q5T7P3
P35557 Q5T7P3
P60409 Q969F0
P60370 Q969F0
Q8N6L0 Q969F0
P63104 Q969F0
Q9H257 Q969F0
Q6NT76 Q969F0
Q0VD86 Q969F0
O43829 Q969F0
O15162 Q969F0
Q8WTP8 Q969F0
P04049 Q969F0
P84022 Q969F0
Q9Y3C0 Q969F0
P15622 Q969F0
P00540 Q969F0
O43167 Q969F0
P86479 Q969F0
Q15742 Q969F0
Q92997 Q969F0
P63244 Q969F0
Q15365 Q969F0
P14635 Q969F0
Q8NFJ9 Q969F0
Q9HCK0 Q969F0
O75663 Q969F0
P14735 Q969F0
Q9Y266 Q969F0
O00308 Q969F0
Q7Z2E3 Q969F0
Q9H1Q7 Q969F0
Q5JVF3 Q969F0
Q7Z412 Q969F0
Q8WTR4 Q969F0
Q14012 Q969F0
O43623 Q969F0
Q6QEF8 Q969F0
P30273 Q969F0
Q13888 Q969F0
P04049 O75386
O75478 O75386
Q9BXS5 O75386
Q8WWB5 O75386
O14793 O75386
Q6A162 P55081
Q8NA61 P55081
P25788 P55081
P63104 P55081
Q8N9N5 P55081
Q9BQ66 P55081
Q13547 P55081
Q14192 P55081
Q9Y4K3 P55081
Q8IX15 P55081
Q13287 P55081
O75031 P55081
Q15415 P55081
Q15742 P55081
Q5TCM9 P55081
Q96E35 P55081
P08631 P55081
Q96MF2 P55081
Q05516 P55081
Q96KP6 P55081
Q8NF64 P55081
O43318 P55081
Q13133 P55081
Q8IUC2 P55081
Q12982 P55081
Q15131 P55081
Q9HB90 P55081
P43351 P55081
P42685 P55081
Q9UHB4 P55081
Q66K89 P55081
O14791 P55081
Q9NX40 P55081
Q96MN9 Q5VSY0
P54920 Q5VSY0
Q6A162 Q15654
Q93062 Q15654
Q9BRK4 Q15654
P15884 Q15654
Q8IZU0 Q15654
Q8N6Y0 Q15654
Q9UJV3 Q15654
Q9NYB0 Q15654
Q9Y2D8 Q15654
Q15038 Q15654
Q13422 Q15654
Q9BSI4 Q15654
O76003 Q15654
O43639 Q15654
Q96DZ9 Q15654
Q7Z6G3 Q15654
Q9NRD5 Q15654
Q12800 Q15654
Q9P2A4 Q15654
O76081 Q15654
Q92567 Q15654
Q9H6L4 Q15654
Q8N5A5 Q15654
Q15415 Q15654
P12004 Q15654
Q5W5X9 Q15654
Q96IW7 Q15654
P17661 Q15654
Q96HR9 Q15654
Q719H9 Q15654
P61586 Q15654
Q15831 Q15654
P04271 Q15654
O15151 Q15654
Q58DX5 Q15654
O94921 Q15654
O43865 Q15654
Q14565 Q15654
Q8N9I9 Q15654
Q8N720 Q15654
P38919 Q15654
Q96LM6 Q15654
Q92985 Q15654
Q9BYR6 Q15654
Q96S65 Q15654
P20963 Q15654
Q9BUY5 Q15654
Q9NRQ2 Q15654
P13646 Q15654
Q13444 Q15654
P19237 Q15654
O75832 Q15654
Q13443 Q15654
Q9H2R5 Q15654
P32119 Q15654
P42167 Q15654
Q92890 Q15654
P25063 Q15654
P46781 Q15654
O43261 Q15654
Q96P71 Q15654
Q93096 Q15654
Q9Y6G1 Q15654
P50222 Q13526
Q15323 Q13526
P60411 Q13526
Q04864 Q13526
Q9UMX0 Q13526
Q9NYB0 Q13526
Q15038 Q13526
P63165 Q13526
Q9H257 Q13526
Q6NT76 Q13526
Q8WWY3 Q13526
Q92624 Q13526
Q9NYB9 Q13526
Q9NRD5 Q13526
Q9Y6K9 Q13526
Q02930 Q13526
O14964 Q13526
Q9UJX2 Q13526
P61968 Q13526
Q15560 Q13526
Q9BUZ4 Q13526
Q13155 Q13526
P78362 Q13526
O75478 Q13526
Q5T5B0 Q13526
Q9BXW4 Q13526
P60953 Q13526
O43167 Q13526
P30153 Q13526
Q9HAT0 Q13526
Q9Y5V3 Q13526
Q13480 Q13526
Q9NWQ4 Q13526
P10415 Q13526
P41227 Q13526
Q08AF8 Q13526
Q8IYR0 Q13526
Q6PF18 Q13526
O75934 Q13526
Q8IWL3 Q13526
P37840 Q13526
Q8WVV9 Q13526
P14598 Q13526
Q13404 Q13526
P56282 Q13526
Q8N5M4 Q13526
Q8N6T3 Q13526
O75410 Q13526
P20963 Q13526
Q16643 Q13526
Q9NYJ8 Q13526
Q16633 Q13526
Q9BUW7 Q13526
Q9H4D5 Q13526
Q8N7K0 Q13526
Q9Y2K6 Q13526
P49418 Q13526
P60174 Q13526
Q969T9 Q13526
Q3MJ62 Q13526
Q96EX3 Q13526
Q8WWN9 Q13526
P29372 Q13526
Q99594 Q13526
Q01130 Q13526
O15389 Q13526
Q96KS0 Q13526
Q9H222 Q13526
Q96AX2 Q13526
Q6A162 Q17RB8
Q15323 Q17RB8
P60370 Q17RB8
P62993 Q17RB8
P49639 Q17RB8
Q9BQ66 Q17RB8
Q7Z6G3 Q17RB8
P55040 Q17RB8
P49760 Q17RB8
P56545 Q17RB8
Q15637 Q17RB8
Q6NUQ1 Q17RB8
P23396 Q17RB8
P14635 Q17RB8
P27448 Q17RB8
Q9BVL2 Q17RB8
O15350 Q17RB8
Q8WV92 Q17RB8
Q9HCU8 Q17RB8
Q08117 O75558
Q93062 O75558
Q13077 O75558
Q12933 O75558
P25788 O75558
Q00987 O75558
Q9NVV9 O75558
Q9BSI4 O75558
Q92624 O75558
Q15025 O75558
Q9H2G9 O75558
Q969G3 O75558
Q96SQ5 O75558
Q9H0I2 O75558
P01106 O75558
Q8NEC5 O75558
Q9BUZ4 O75558
Q8IX15 O75558
Q7Z417 O75558
Q14D33 O75558
P35638 O75558
Q9HC98 O75558
P61964 O75558
Q9Y228 O75558
Q15040 O75558
P62333 O75558
Q9Y5A6 O75558
P48775 O75558
Q5JVL4 O75558
P22681 O75558
P02511 O75558
P41182 O75558
P45983 O75558
P10636 O75558
P02649 O75558
O43257 O75558
Q9UIV1 O75558
P62995 O75558
Q9BUE0 O75558
Q02040 O75558
O00499 O75558
Q86TG7 O75558
Q9GZZ9 O75558
P62308 O75558
Q13835 O75558
P62330 O75558
Q8TF65 O75558
O95218 O75558
Q86XR7 O75558
Q8IZE3 O75558
Q9P2B4 O75558
O15273 O75558
Q9UBE0 O75558
O75063 O75558
P30460 O75558
P50222 Q13501
P62993 Q13501
Q9UMX0 Q13501
Q8IUQ4 Q13501
Q8N9N5 Q13501
Q9H8W4 Q13501
P03372 Q13501
P49760 Q13501
Q7Z3I7 Q13501
Q9UL45 Q13501
Q8IXK0 Q13501
O43167 Q13501
O14633 Q13501
P43115 Q13501
Q96PU8 Q13501
Q9HC62 Q13501
O00470 Q13501
Q9UF11 Q13501
Q9NZQ7 Q13501
Q92558 Q13501
Q9BXU3 Q13501
Q6A162 P0CG48
P60410 P0CG48
Q99750 P0CG48
Q13077 P0CG48
Q12933 P0CG48
P16333 P0CG48
Q9BSI4 P0CG48
P55040 P0CG48
Q9BXY8 P0CG48
Q6UY14 P0CG48
P05067 P0CG48
Q96CV9 P0CG48
Q13043 P0CG48
O00401 P0CG48
P15173 P0CG48
O15151 P0CG48
P21145 P0CG48
Q5BKY6 P0CG48
Q8IXL6 P0CG48
O75143 P0CG48
Q96GG9 P0CG48
O43929 P0CG48
Q7L190 P0CG48
Q6NVH7 P0CG48
Q14241 P0CG48
Q9H1Y0 P0CG48
Q06330 P0CG48
Q14331 P0CG48
A6NJB7 P0CG48
Q92754 P0CG48
P38936 Q13177
Q9NSC5 Q13177
P54727 Q13177
Q9UFF9 Q13177
Q9Y5X1 Q13177
Q95604 Q13177
P04637 P60953
Q9P0T4 P60953
P49760 P60953
Q96BA8 P60953
P09012 P60953
Q8NDC0 P60953
P02538 P60953
P26367 P60953
P61769 P60953
Q08AG5 P60953
P98082 P60953
O94829 P60953
P05090 P60953
Q8IUZ5 P60953
P36383 P60953
Q8TBB1 Q29960
Q6NT76 P43628
Q08AM6 P43628
Q9UBU8 P43628
P18031 P43628
Q08426 P43628
P10276 P43628
O75460 P43628
O14544 P43628
Q99081 Q8NFH5
P98170 Q8NFH5
Q96LR7 P55795
Q08117 P61244
P63104 P61244
Q9H257 P61244
Q96BR9 P61244
Q04206 P61244
O15162 P61244
P98179 P61244
Q96IT1 P61244
P60371 P61244
O14978 P61244
P04637 Q9BQY4
Q13077 Q9BQY4
Q02930 Q9BQY4
Q8WTP8 Q9BQY4
P28482 Q9BQY4
Q96LR2 Q9BQY4
Q6ZT89 Q9BQY4
Q6PKX4 Q9BQY4
P21580 Q9BQY4
Q9Y5Q8 Q9BQY4
Q6ZYL4 Q9BQY4
P52803 Q9BQY4
Q96AQ9 Q9BQY4
O60636 Q9BQY4
Q9NZT2 Q9BQY4
Q5VV42 Q9BQY4
P17655 Q9BQY4
Q9NVE4 Q9BQY4
Q9H1P3 Q9BQY4
Q15323 Q08117
P60411 Q08117
Q9BRK4 Q08117
Q8TBB1 Q08117
P26371 Q08117
Q13077 Q08117
Q12933 Q08117
Q8ND90 Q08117
Q9UMX0 Q08117
Q8NHQ1 Q08117
P49639 Q08117
P36406 Q08117
Q8N6Y0 Q08117
Q9BYQ4 Q08117
Q13643 Q08117
A8MQ03 Q08117
Q9NYB0 Q08117
Q6RW13 Q08117
Q96CS2 Q08117
P25788 Q08117
P32242 Q08117
Q15645 Q08117
Q8WWY3 Q08117
Q8TAU3 Q08117
O76003 Q08117
Q9NRD5 Q08117
Q9NZD8 Q08117
O14964 Q08117
Q3B820 Q08117
P62136 Q08117
Q14192 Q08117
Q9NQL9 Q08117
Q86YD7 Q08117
P62805 Q08117
Q9NPJ6 Q08117
Q13064 Q08117
Q96LA8 Q08117
Q8N1B4 Q08117
Q99757 Q08117
Q9Y2J4 Q08117
Q8TAB5 Q08117
Q92567 Q08117
Q9HD26 Q08117
Q9Y2X8 Q08117
Q8TD31 Q08117
Q9Y3C0 Q08117
Q9UI14 Q08117
P00540 Q08117
Q5T754 Q08117
Q8N5M1 Q08117
Q15742 Q08117
P54253 Q08117
P24941 Q08117
P10415 Q08117
Q9BT49 Q08117
Q86V42 Q08117
Q96JM7 Q08117
Q08AF8 Q08117
Q5TA76 Q08117
Q5TA79 Q08117
P60900 Q08117
Q86WT6 Q08117
Q3LI72 Q08117
O75886 Q08117
O95429 Q08117
Q9UI95 Q08117
O60826 Q08117
Q96ES7 Q08117
Q15554 Q08117
Q9UBK9 Q08117
P02538 Q08117
P57075 Q08117
Q8WW34 Q08117
Q96CA5 Q08117
Q9H5I1 Q08117
P13647 Q08117
Q969E8 Q08117
Q8TBN0 Q08117
Q9UIS9 Q08117
O95994 Q08117
Q8NAV1 Q08117
Q8NFJ9 Q08117
O43502 Q08117
Q8WVJ2 Q08117
Q15561 Q08117
Q9BUY5 Q08117
Q15024 Q08117
Q99759 Q08117
O94818 Q08117
Q96B96 Q08117
Q9H2L5 Q08117
P14317 Q08117
Q9H0A6 Q08117
P17987 Q08117
Q9P0K1 Q08117
Q86VW0 Q08117
Q6PD74 Q08117
P08311 Q08117
P30041 Q08117
Q96S96 Q08117
Q9UHJ3 Q08117
Q9NWF9 Q08117
Q86VQ3 Q08117
P82251 Q08117
P49593 Q08117
P41597 Q08117
O60831 Q08117
Q5VZE5 Q08117
Q15004 Q08117
Q9BS31 Q08117
Q86YL7 Q08117
P54284 Q08117
P50222 P32242
Q04864 P32242
P26371 P32242
Q8IZU0 P32242
P62993 P32242
P19012 P32242
Q8N6Y0 P32242
Q8WWY3 P32242
P29972 P32242
Q8N0S2 P32242
Q9UJX2 P32242
P31749 P32242
Q9Y4K3 P32242
Q9Y3C0 P32242
O43586 P32242
Q9NS73 P32242
Q9BZW7 P32242
P12931 P32242
Q96L14 P32242
Q96IX9 P32242
Q07812 P32242
O14744 P32242
P11142 P32242
O43298 P32242
Q96D03 P32242
Q13616 P32242
O00257 P32242
P14618 P32242
Q9NXC2 P32242
Q66PJ3 P32242
Q9BUE0 P32242
Q9Y6E0 P32242
P62952 P32242
Q9H0W9 P32242
Q9BXJ1 P32242
P09228 P32242
Q9HCY8 P32242
Q5RGS3 P32242
Q9NZV8 P32242
Q16552 P32242
Q9NVQ4 P32242
Q14116 P32242
O00560 Q14533
Q9BYV2 Q14533
P49639 Q14533
P60520 Q14533
Q8TD10 Q14533
O75934 Q14533
Q9NX40 Q14533
P49901 P15170
Q9H257 Q9BQA9
Q96B26 Q9BQA9
Q8TD10 Q9H467
Q9HCS7 Q9H467
Q13077 Q9HBI0
P16333 Q9HBI0
Q6RW13 Q9HBI0
Q8N0S2 Q9HBI0
Q8N1B4 Q9HBI0
P50542 Q9HBI0
O75569 Q9HBI0
O94829 Q9HBI0
O15217 Q9HBI0
Q9NVT9 Q9HBI0
P20366 Q9HBI0
Q99750 P04792
P15884 P04792
Q13077 P04792
Q8IUQ4 P04792
Q9BYQ4 P04792
O43597 P04792
Q6NT76 P04792
O43889 P04792
Q12846 P04792
Q96LA8 P04792
Q9BYR7 P04792
Q6PEX3 P04792
Q8TD31 P04792
Q9UL45 P04792
P07900 P04792
Q7L775 P04792
Q07002 P04792
Q96HR9 P04792
P49761 P04792
P50542 P04792
Q9NSK0 P04792
Q96IK5 P04792
Q07666 P04792
P41182 P04792
Q96MU7 P04792
Q01196 P04792
Q9Y3I1 P04792
Q96E40 P04792
Q8NEF3 P04792
Q9Y448 P04792
O00631 P04792
Q8WW35 P04792
Q9Y5U4 P04792
Q6NT52 P04792
P26651 P04792
Q9Y275 P04792
O15344 Q9NWT1
Q9NYP9 Q9NWT1
P47804 Q9NWT1
Q9H269 Q9NWT1
Q13190 O95202
P30154 O95202
Q9BRK4 Q9HCM9
Q9NYB0 Q9HCM9
Q96CS2 Q9HCM9
P50402 Q9HCM9
Q9UJX2 Q9HCM9
P15622 Q9HCM9
Q9BQD3 Q9HCM9
P30153 Q9HCM9
Q5JST6 Q9HCM9
O43251 Q9HCM9
Q9BVV2 Q9HCM9
Q8IWL3 Q9HCM9
Q9C005 Q9HCM9
O75379 Q9HCM9
P61224 Q9HCM9
P31146 Q9HCM9
P20339 Q9HCM9
P32246 Q9HCM9
Q86T23 Q9HCM9
Q99990 Q9HCM9
P60410 P24863
P60411 P24863
Q8IZU0 P24863
P62993 P24863
Q9UMX0 P24863
Q5TA78 P24863
Q5VWX1 P24863
Q92997 P24863
Q96IX9 P24863
Q9H1K1 P24863
Q96PU8 P24863
P25490 P24863
P51572 P24863
Q14565 P24863
Q8IUC1 P24863
Q14739 P24863
P30518 P24863
Q5R372 P24863
Q9H503 P24863
Q01167 Q14168
Q6A162 P50222
P60409 P50222
P60410 P50222
Q15323 P50222
Q99750 P50222
P60411 P50222
Q04864 P50222
Q9BRK4 P50222
Q8TBB1 P50222
P04637 P50222
Q13077 P50222
Q8IZU0 P50222
Q12933 P50222
P60370 P50222
Q9BYV2 P50222
Q9UMX0 P50222
P49639 P50222
P36406 P50222
O43765 P50222
Q9UKT9 P50222
O95273 P50222
Q9BYQ4 P50222
Q9UJV3 P50222
Q13643 P50222
Q9Y2D8 P50222
Q15038 P50222
Q13422 P50222
Q8N9N5 P50222
Q9NVV9 P50222
Q15645 P50222
Q9BSI4 P50222
Q92624 P50222
Q8N205 P50222
O76003 P50222
P63208 P50222
O95751 P50222
P08238 P50222
Q7Z6G3 P50222
Q9NRD5 P50222
Q9Y6K9 P50222
P25800 P50222
O75553 P50222
O60573 P50222
Q8TAP6 P50222
Q9GZM8 P50222
Q9BVG8 P50222
Q7L273 P50222
P59991 P50222
Q12846 P50222
Q8IYA8 P50222
Q9H190 P50222
Q13064 P50222
A1L4K1 P50222
Q9UBU8 P50222
Q9BXY8 P50222
Q99081 P50222
P78362 P50222
O75478 P50222
P08727 P50222
Q15014 P50222
Q6NYC8 P50222
Q8WWW0 P50222
P14136 P50222
Q9UI14 P50222
Q9BXW4 P50222
P48023 P50222
Q9NZ81 P50222
O43482 P50222
