Q08001 P32776
P53192 P38968
P09624 P38203
Q12524 Q00578
Q06385 P38283
P50942 Q02354
Q04934 Q03723
P28795 P53083
P38334 P40958
P40068 P14065
P40155 P35177
P32628 P47013
P26364 P09547
Q04632 P33322
P33411 P40955
Q01649 Q03308
P04386 P38932
P13586 Q06169
P23639 Q05931
P53184 P08458
Q12520 P40957
P38682 Q03028
P32341 P10355
P04386 Q08484
P38821 P28627
P33418 Q06177
P32796 Q04991
Q02100 P42839
P20606 P40501
P25584 P41912
P54837 P39923
Q02732 Q08921
P40970 P08153
Q12042 P25580
P53747 P36029
P09232 P35191
P29340 Q02772
P38152 P36168
P38341 P33418
P38821 P32357
Q07895 P39526
P40482 P50874
P13517 P31385
P40155 P14908
Q12745 P0C0W9
P14907 P15367
Q06644 P40018
Q04958 P38865
P50874 Q04301
P31382 Q12324
P24384 P32837
P29340 Q04341
P40957 P25591
P28795 P12868
P29340 Q12289
P43555 Q07807
Q04697 P48527
Q12315 P32913
Q12315 Q07914
P38247 Q06169
P53184 P38691
P22804 P40457
P38793 Q08004
P53267 P38329
Q12386 P53184
P53159 P32567
P38301 Q01532
P13711 P32074
Q12236 P17255
P10962 P40451
P53731 Q04477
P29340 Q03455
P24004 P38353
P41903 P40395
P28737 P39009
P12383 Q12746
P53199 Q00684
Q99385 P34223
P09959 P28791
P32787 P21957
P38198 Q06708
Q07418 P52593
P00431 P13711
Q06385 Q05931
P50091 P40345
P41909 P12904
P36168 P36162
P38069 P48837
Q05871 P46681
P35181 P25371
P25694 P43579
Q03465 P53259
P53314 Q04329
P47054 Q08921
Q03497 P53600
P27614 P53337
P30777 P40501
P47040 Q04751
Q92328 Q03730
P00447 P46983
P16622 Q04991
Q03778 P06778
P16661 P37020
P32913 P28627
Q03630 P47158
P40003 Q08650
P35197 Q08444
Q12142 Q12171
P32906 P47040
Q06497 P40957
Q01649 Q03730
P53886 Q12165
Q12098 P53724
P34087 P14284
Q03694 P38837
P32803 P40576
P50088 P40090
P38181 Q06683
P53192 P32800
P41903 P53735
P53905 P22147
P38221 P32333
Q99394 Q08931
P43582 P39968
P08425 P22804
P07272 Q12205
P53112 Q06681
Q04958 P36051
Q12287 P38111
Q02804 Q07904
Q99186 Q02486
Q12408 P40582
Q12142 P32333
P27796 Q06815
P40155 P34161
P46983 P31382
P07342 P34230
Q03824 P38745
P14693 Q00816
P32842 Q02795
P23638 P37296
P28795 P36096
P20107 P40009
P38292 Q06630
P31382 Q02205
P39707 Q12071
Q01519 P10961
P25584 P20606
P38176 P35206
P53037 Q07821
P40477 P36056
P34087 Q12301
P53079 P32567
P39006 P36057
Q07418 P16451
P32074 P04840
P22137 Q08215
Q12527 P22804
Q02969 P40825
P47818 Q03673
Q12386 Q07418
P24004 P32318
Q03897 P26343
P38826 P50944
P38137 P18414
P80667 P46972
P00854 P33296
Q06682 P23542
P40107 P39717
P53112 P46964
Q12408 P40460
P07261 P40496
P38910 Q04751
P34087 Q12031
P40529 P40368
P38292 P10566
P39682 P32343
Q12462 P48360
P25502 Q12301
Q05050 P53112
Q07821 P53906
Q02896 P32526
P25641 P40547
P24309 P38345
P25569 P32793
Q06385 P33201
P33760 P38863
P40971 P36051
Q05871 P40464
P39108 Q03898
P33767 P38624
Q04338 P53171
P53112 P50874
P25644 P47015
P36163 Q05902
P61829 Q04991
P39108 Q05931
P32893 P22141
P25584 Q08004
Q12159 P36038
Q03694 P21147
P38837 P14907
P40526 Q06892
P18494 P38757
P40857 P48360
P40107 Q08921
Q03697 P14907
Q12071 P53303
P32609 P39012
P46989 P23641
P25584 P36012
P40155 P32803
P38069 P53267
P50091 P39734
P53037 P17890
Q04629 P38210
P32454 P38836
P34111 P53838
P33760 Q12208
P53192 P41896
Q12121 Q03660
P00830 Q03860
Q03370 Q12320
P32609 Q07878
Q99393 Q12233
P38247 P53193
Q04969 P28737
P34230 Q06644
P14908 P32939
Q03373 P32559
P31380 P39526
P23542 P54784
Q08960 Q04183
Q12380 P32379
Q06681 Q03667
P20434 P38114
P07560 P25359
Q04767 P41834
Q03824 P38921
P38989 P32493
P38604 P32526
P11746 P38166
P32524 P28795
P53951 P30771
P35178 Q06005
Q08280 Q04491
P53956 P14737
P27801 P36064
P40484 Q03660
Q12527 Q12080
Q04749 P17442
P17255 Q04629
Q04675 P32915
P40071 P36775
P39993 Q08956
P38152 P32913
Q02804 P34756
Q04491 P32908
P38736 P37302
P38342 P38111
P33894 Q05931
P14291 P41806
P53045 P43555
P53184 P29469
P34230 Q12511
P37302 P25385
Q05899 P38428
Q04675 Q08280
Q03370 P25625
P32318 P43560
Q04697 P40549
P34160 P40549
Q92331 P17106
Q04675 Q04651
P22855 P53230
P38863 Q02969
Q04935 Q05919
P53267 Q08955
P35180 Q02516
P47154 P47025
P39704 P31115
Q08215 P22543
P53184 P40003
Q06169 P38283
Q12028 P47047
P53104 P39727
P38753 P25349
P25613 P38111
P32343 P15938
P32609 P40529
P53747 Q03694
P50088 P41895
P00830 P53951
P09457 P15938
P32830 P40018
Q12232 P43621
P33891 P38745
P00724 Q08960
P54791 P32906
P36421 P32378
P18494 P35181
P48813 Q07451
P13433 P17065
Q04005 P39524
Q05871 Q05919
Q12142 Q08215
P29704 P32803
P17157 Q04183
P39707 Q05902
Q04338 Q08215
P32796 P38345
P53045 P46951
Q12452 P53600
Q06346 P38959
P07286 P09547
P36163 P25591
P40549 P53320
Q06497 P22803
P43621 Q06107
P14908 P38142
P40107 P38341
Q12473 P38604
P40318 P53076
P47061 P04786
P53045 P38270
P38111 P41543
P15625 P38766
P32836 P53077
Q06568 P38855
P09938 P39010
Q12248 P27796
P42836 P07276
Q05787 P37292
Q00776 P32489
Q03702 P38878
P53248 P41912
Q12405 Q06096
P38176 P41912
Q05871 P38682
P38873 P40004
P25605 P32915
P04803 Q08743
P81450 P27614
P38221 P38790
Q12405 P33201
P38374 Q08743
P40003 P53337
P41903 P54791
P32504 P36525
P34087 P36125
P27801 P40367
P53199 P03069
P38310 Q12192
Q01519 P25615
Q12284 Q00873
P07273 P08456
P40009 P36147
P40509 P32829
Q03308 P23644
P53112 P31109
P38691 Q02969
P33760 P36775
P24004 P50945
Q03697 P07251
P41806 Q12468
P40056 P32580
P38736 P53061
Q02793 Q92328
P38286 Q92331
P40302 P43621
P38742 P36037
Q12155 P40509
P39718 Q03330
Q03018 Q05040
Q12114 P39104
P32578 Q03020
Q05583 Q06139
Q01217 P41544
P06774 P39718
Q06497 Q92331
P38211 P05759
Q03579 Q05568
Q02260 P36051
P32454 Q12527
P50091 Q06630
Q08215 Q06096
P39015 P36018
Q06169 P38862
Q07418 P53104
Q12096 P53173
P32796 P43560
Q99385 P25451
P31755 Q04458
P12383 Q05568
Q04749 P32830
P36039 Q03667
Q08743 P53956
Q04119 P38263
P40527 P32357
P38358 P39103
Q08004 P18239
P32842 P02309
P25651 P36519
Q03554 P38755
P42834 P53061
P40532 Q06497
P42951 Q08280
P53104 Q12071
P00427 P09547
P38153 P36093
P39715 Q04396
Q12530 P07267
P01097 P41895
P35178 Q05785
P17890 P42839
P43555 P33754
P53112 Q03337
P38766 Q03730
P46680 Q06629
P25365 P17214
P38428 P38345
P38069 P32912
Q04779 P08417
P32613 Q06644
P34237 P34077
P53845 P30620
Q03723 P42945
P38334 P05759
Q06497 P05626
P47017 Q12524
P38211 Q03694
P36168 P26754
Q04602 P32863
P38270 P06168
Q04338 P20050
Q12443 P38817
P35056 Q12530
Q99190 P38969
P47154 P18412
P50091 P40341
Q08951 P53956
Q03897 Q04228
P25584 P38714
P36146 P39007
P25584 P53104
P39904 Q02100
P49334 P06774
P53314 P22136
P40955 Q12184
Q03370 P40341
P03069 P22023
P07342 Q08754
P38958 P25591
P31412 P57743
P40051 P53865
P34111 P34240
P18412 P32904
Q12365 P06844
P15938 P22147
P40477 Q04228
P40518 P50278
P43555 P46673
P38863 P38962
P38064 P30822
Q03697 P21190
Q08920 Q12255
P22803 Q92328
Q99393 P22148
P21560 Q00578
P41318 P40056
P38203 P38142
Q12055 Q03630
Q02630 P17695
P07284 P36159
Q03694 P50861
P39107 P38325
P38310 P39113
Q12205 P53600
Q03373 P43601
P32609 Q02969
Q12517 P40546
P26793 P39718
Q99186 P43634
P50091 P25639
Q02932 P45819
P08417 P22543
P32893 P53112
P49960 Q12405
P53168 P42223
P54861 P53622
P25584 P32473
Q07533 P50105
Q03455 Q08215
P32841 P27636
P39968 P40957
P40155 P48527
P28737 Q08474
P22214 Q08931
P38902 P53093
P47818 Q00816
Q12098 P38138
P53273 Q12267
P38989 P20048
Q03370 Q08004
Q12029 Q04370
P39727 Q99257
P47064 P25385
P53039 Q12133
P38153 P53337
P53845 P54784
P29056 Q92328
Q12339 P40316
Q02795 P04050
P39112 P38879
Q04408 Q04746
Q03824 Q03714
P52891 P41810
P28496 P02293
P32558 P16661
Q99190 Q07830
Q07688 P39007
P53192 P25569
P38182 P17106
P27796 Q06708
Q12096 Q02629
P00830 P39727
P53248 P23255
P53171 P32357
Q12028 P38203
P34237 Q07904
Q12405 P40090
P48527 Q07451
P32600 Q05871
P40030 P15315
P33760 P07246
P36125 Q04991
P38203 P38166
P48526 P38742
Q06159 P21242
P53271 Q07549
Q04199 P53730
P57743 Q04183
Q03713 Q04370
P50945 P38962
P25584 P25298
P38682 P23255
P40968 P26725
P29340 P22214
P36224 Q08561
P38968 P38962
P25365 P24279
P40345 P32611
P38910 P26754
Q05899 P38745
P19736 P38702
Q12165 P25371
P34087 Q12067
P00447 P15367
Q01649 Q12402
P23642 Q02205
Q99385 Q12184
P19262 P40501
P53184 P34072
P40160 P41318
Q02100 Q04119
Q12171 Q04119
P48567 P22804
Q04311 P35844
P35203 P32939
Q99393 P39718
P04803 Q02795
P43560 P32319
P38111 Q12344
P38162 P40549
P25568 Q04847
P38742 P22579
Q06630 P22203
Q06497 Q92328
P38316 Q05931
P39718 P40056
P35181 P05759
P25583 P32344
P25298 P40961
P53045 P06778
Q12524 P40003
Q03220 P23493
Q06169 Q12520
P53112 P38865
P36130 P53195
P11746 Q12372
P40482 Q03880
P38632 P48606
P32566 P40071
P39704 P02293
P31755 P13434
Q08951 P81449
P41318 P38843
Q06217 Q12003
P48526 Q04991
P46983 P28239
P35845 P40343
P53184 P06786
P34237 P43571
P38127 P32863
P38842 P32796
P80667 Q12223
Q12402 P38872
P33775 P34232
Q02969 Q04964
P32939 Q12745
P53733 P14737
P53079 P32843
P36168 P47158
P39718 Q12205
P31412 P32363
Q05871 P47158
P21538 P43555
P14772 Q08004
P36107 P12695
P13433 P53173
P54791 P33760
P08456 P11076
P06168 P20048
Q07418 Q04458
P35845 Q03941
P32837 P33421
P38261 P18409
P38334 P20433
P27895 P40454
P38863 P41806
P35201 P36116
Q08921 P43636
P53882 P27705
P41811 P03069
P38958 P46989
Q03702 Q04602
P39720 P53195
Q12495 Q99190
Q12236 P39981
Q05568 P46989
Q05568 Q12520
P48567 P47154
P27614 P38879
Q03824 P40395
Q12270 P38335
P40160 Q12527
P38682 P39112
P39722 P21657
P40557 P21190
P27801 P52891
P36051 P33891
P36168 P32343
P38821 P36037
P54837 P32836
P07342 P32386
Q00582 Q04847
P47139 P46997
P33411 P38742
P40003 Q03714
P38810 P25644
P36130 Q12372
P35197 Q04370
P38439 Q06090
P36130 P39923
P31755 P33755
P17261 Q12080
P39718 Q03465
P53290 P52923
P22579 P32332
P40557 P38742
P53008 Q12030
P09457 P37296
P09457 P53394
P53008 P40008
Q12527 P24280
P14020 Q12080
P32796 P38210
P53104 Q12511
P41909 P20967
P40350 P11633
Q03370 P23255
Q02969 P47047
Q03370 P10849
P31109 P48415
P32609 P53064
Q12386 Q02969
P36168 P18239
Q92328 P38263
P80667 P53011
Q03370 P30822
P04147 P32074
P31755 Q12527
P39718 P32580
P41903 Q02795
Q12208 P40071
P38855 P32500
P46965 Q06630
P40548 P47160
P07273 P32453
Q03630 P43601
Q12380 P38757
P27614 P33418
P39984 P38682
P54999 P38778
Q05040 P34223
P39113 P36016
P46965 P36060
Q12527 P02309
P33760 Q12289
P38855 P30902
P25043 P40494
P14359 P38826
Q03860 Q12374
Q99394 P12689
Q04602 P38632
P53112 P20606
P24004 P43560
P39718 P40540
Q00776 Q12527
Q03790 P41810
P37302 P22804
Q12016 P40051
P46970 P11076
P38873 P13434
P40557 P40090
Q06541 P08417
P46983 P33201
Q03694 P36161
P53628 P32344
Q05541 P33755
P36037 Q12305
P38247 P53930
P09119 P32606
P24309 Q99385
P43583 P47082
P38992 P32830
P17255 P36162
P23642 P20434
Q08702 P53878
P16151 P53112
Q12349 P22543
Q06682 P29704
Q05568 P53337
P54861 P22023
P54791 P53121
P47082 Q12262
P22804 P25451
P34230 P00447
Q00582 P53073
P25584 P53159
P14908 P43560
P18900 P54837
P53224 P17157
P34230 P19658
P34078 P36525
P23724 P53950
P35718 P39006
Q06681 P38959
P23542 Q03497
Q02969 Q00816
P15424 Q08754
P32331 Q06163
P38989 P41903
P34230 P34161
P22579 P53860
P28320 P40347
P38881 P50275
Q04370 Q03880
P25584 P36162
P47166 P53112
P80667 P38826
P35197 P40582
Q02795 P32803
P32318 P49018
P17442 Q92331
P25365 P40451
P38164 P32788
Q06697 Q08001
P07806 Q08754
P53079 P38826
P53314 Q07807
Q12154 Q03944
P32609 P32803
Q01649 P42223
P36162 Q06107
P53286 P39943
Q12025 P25043
P53248 Q6WNK7
P09938 P15303
Q04491 P05759
P25646 Q08550
Q12028 P38088
P40009 P32580
P07261 P47026
P36132 P40494
P49704 P38778
Q02795 Q99257
P43682 Q12527
Q07938 P40347
P14904 P22136
P32318 P54861
P24004 Q08001
P22855 P40318
P50088 P47075
P41903 Q08645
P38836 Q12431
Q04370 P32380
P34111 Q06815
P38757 P25343
P17157 P14906
P32913 Q04629
P08456 P15303
P39515 P53878
P32319 P53906
P53112 Q12067
P15303 Q04272
P22543 P32505
P43682 P50088
P38356 P25042
P36047 P25045
P53184 Q12374
P35056 P32379
Q02896 P21691
P37302 P42940
Q12524 P07286
P40098 P40018
P38855 P47047
P53735 P36116
Q05871 P11075
Q12155 P29055
Q12462 P46673
P23542 Q03660
P38265 P46982
P36125 P35999
P50108 P38863
P34111 P40018
P38757 P14904
P08458 P53600
P07236 P40056
P17891 P06701
P38810 P53267
Q03778 P32386
Q06107 Q06096
P38262 P38077
P40155 P08417
P54791 P21147
P09938 P43560
P40957 P41806
P27895 Q08702
P39715 Q08199
Q06682 P41909
P38069 P40155
P32609 P28241
P53271 P53191
Q12402 P18409
P53184 P04840
P47114 P40051
P25646 P40061
P31755 P36147
Q06682 P47139
P38115 P39001
P38555 P47037
P47818 P32790
P47133 P28519
P53184 P53628
Q02725 Q12289
Q12324 P29496
P14772 P42940
Q04199 P42951
P41544 P32339
P40957 P07170
P40075 P36116
P26755 Q05776
P14922 P38244
Q02725 P53956
P32341 Q02969
P40008 P40061
P12954 P54837
Q03824 Q12320
Q01159 Q12205
Q6WNK7 P15179
P09232 P32522
P40513 Q12402
P53045 P43583
P11075 P06701
P32800 P16664
P43563 P53037
Q02725 Q12346
Q12267 P53868
Q04969 P22141
Q08004 P87108
P38181 P53112
P32368 P47116
P53633 P20967
Q03694 Q02516
Q12287 P32573
P32380 Q04924
P25303 Q12031
P34756 P52593
Q03673 Q12006
P38176 Q12191
Q12096 P57743
P38742 P40395
P53083 P08417
P47114 P49775
P29340 P41695
P06786 P36112
P25641 P40544
P32609 P25584
P53747 P00431
P09959 Q08004
Q12142 Q01519
Q04767 P53178
P38859 Q07904
Q12380 P04840
P31244 P34240
Q04835 P41543
Q12462 P14064
P38356 P40527
P07390 P0C0W9
Q06169 P32318
P11655 P32790
P22855 P53195
Q05871 P43617
P53045 Q12016
Q04048 P27636
P46970 P36525
P53093 P12695
P38244 P21954
P38439 P25694
Q06682 Q05521
P35691 P33419
P39904 Q03778
P38682 P07246
P47117 P07249
P39543 P53838
P22148 P53600
Q12382 P53507
P40857 P36093
P15891 Q04603
P21560 P39107
P38989 P53184
P36168 Q08004
Q12462 P40857
P08518 P39702
P32621 Q03798
P38292 P38921
P37296 P32915
Q00582 P80667
P23542 P40367
P25584 P10962
P50896 Q03373
P36146 Q03660
Q99394 P38910
P23542 Q06385
P47158 P19735
P15315 P40152
P37302 Q03784
P16658 P46682
Q06497 Q03308
Q08951 P06208
P53267 P32343
Q12248 P38335
P28627 P38316
P46995 P27636
P39104 P07271
Q12287 P48415
P00724 P25365
Q12067 P07246
Q03730 P06777
P16658 Q04183
Q06668 P27705
Q04651 P38273
Q03218 Q03714
Q12462 P53868
Q06169 Q12080
P50108 P40460
Q04053 Q12527
Q04697 P22211
P39718 P32833
P07806 P38166
P32609 P32629
Q06169 P32319
P39678 P00729
P11655 Q05043
Q12096 P28241
Q04491 Q12344
Q12380 P35201
P53011 P42223
P21825 Q06708
Q05541 P38138
P10962 P04037
P38301 P07246
P14907 P22211
P36048 P47124
P38353 P43582
P11978 P39965
Q12380 P32526
Q06169 P17106
P40051 Q12006
Q12524 P28496
P35056 P38221
P27796 P39727
Q04370 P32454
P00128 P36149
P38682 Q03798
P40509 P53076
P32629 P47114
P41903 Q04410
Q06217 P36016
P38164 P21951
Q03697 P25613
Q12018 P07991
P41903 P38921
P46983 Q02825
P46678 Q99190
P17890 P38860
P38793 P53112
P47064 P07286
Q12071 Q02969
P38121 P38353
Q06815 P32591
P46989 Q04341
P39718 P06777
P80667 P40544
Q06032 P46985
P53843 P53336
P47082 P40477
P41903 Q06815
P53008 Q03063
P53011 Q03337
Q12464 P40501
P38819 P17214
P27692 P46982
P47117 Q06053
P57743 P36010
Q12063 Q08743
Q07418 P27801
Q12236 P53733
P00854 P36051
Q12029 P38691
P27514 P18544
Q12191 P24279
Q12462 P54837
P32790 Q03778
Q04472 P20606
P25365 Q02774
P46985 P80235
P39707 P32842
P38203 P06105
P38176 P53076
P23542 Q12530
P32600 Q12031
P50108 P32453
P38182 Q12082
P06168 P39007
Q12098 P48360
P23542 P38995
P21957 P47158
Q92328 P38865
P47093 Q05871
P38439 Q04410
P33894 P47124
Q12380 Q03954
Q06169 Q08550
P50108 P52923
Q04675 P07991
P32628 P36018
P39727 P35189
P43621 P36146
Q02725 P43636
P32776 P53950
Q05902 P42945
P39081 P47139
P36168 P47031
Q04311 P32380
Q12267 P18414
P29952 P32447
P39715 Q07830
P32629 Q02260
Q03694 Q03898
Q12524 P40070
Q06169 P00128
Q03824 P40003
P16661 P21242
P53248 P17065
P33760 P36093
Q04651 P08466
Q06651 P18414
P61829 P53096
P41903 P06208
Q12473 P22141
P40364 P18414
Q07878 P32796
P47093 P15303
P53273 P16664
P32341 Q03898
P00431 P17261
P27796 Q02260
P39929 P39079
P32912 Q12098
P80667 Q04751
Q02199 P38604
P25298 P53733
P53079 P46983
P38855 P33891
P23542 P53253
P41811 P28791
Q03784 P32473
Q12462 P18414
P25584 P40350
P36062 P10355
Q05080 P53687
Q02772 P29496
P53079 P53188
Q04119 Q12374
P40107 P40857
P43555 Q06681
P50091 P32591
P27796 P06197
P32613 Q08931
P38374 P40457
Q12517 P53863
P87108 Q02774
P38958 Q00582
P43617 P33754
P38757 P32074
P53507 P39704
P20433 P38341
P39720 P20606
P25584 P32048
P27801 P25625
P07236 P53950
P38247 Q05787
P38273 P21306
Q04370 P31109
P25584 Q06616
Q12016 P11075
P32609 P43621
P40509 P25569
Q12063 P00729
P40094 Q03125
P38127 Q12267
Q12404 Q03308
P38121 P53947
Q12155 P53195
P12868 P38325
P32893 P36146
P25385 Q02969
Q03790 Q02776
Q08215 P53093
P14772 P01097
P40515 Q02795
Q03713 Q04491
P38863 Q06385
P38439 P11076
Q12096 P25298
P40544 P28627
P43583 P38821
P19880 Q03778
P39718 P41895
P34161 P50275
P46670 P06104
Q03697 P46947
P53129 P53248
Q06704 P35177
P38691 P39986
P24280 P38637
P14907 P32339
Q07418 P38181
Q03824 Q04632
Q08236 P37020
P53093 P13434
P38873 P53886
Q12039 P52891
Q03976 P38624
P22804 P36093
P53093 P07278
P50861 P21657
P35056 P15367
P16522 P39719
Q04370 P38428
P40471 Q03730
P32800 Q08001
P13711 P27825
P25303 P31244
P38310 P43563
P35206 P22141
P34111 P38244
Q03713 Q03860
P47114 Q06485
P39718 Q03677
P39707 P34237
Q12155 Q04301
P39015 P53286
Q06405 P36094
P19880 P15424
P32600 P53721
P25584 P38153
P43555 P07267
P37302 Q08686
P38826 P25045
Q03714 P32898
P26793 P32319
P40009 Q08199
P43555 P38959
Q05787 P38742
Q03697 Q05942
P38842 Q12255
P34247 P50275
Q02896 P32600
P06208 Q06834
Q08109 Q03784
P47170 P53847
P53271 P41543
P07342 P53968
Q99190 P07278
Q05871 Q00684
P40367 P33895
P42839 P38428
Q04651 P40085
P53267 P06197
P52488 P40582
P35056 P40513
P38273 P40395
P45819 Q04368
Q12164 P38198
P61829 P38198
Q03330 P53721
P23542 P36163
P38356 P25641
P40482 P32910
P38273 P40009
P06774 Q03702
Q12098 P02992
P25641 Q03063
Q02969 Q01217
P16522 Q03557
P29055 P00729
Q04338 P38114
Q05521 P33419
Q12405 Q6WNK7
P34161 P39718
P35056 Q03667
P38182 Q03652
Q08548 P36051
P24279 P36517
P34230 Q08686
Q03554 Q06677
P47093 Q12071
P21560 Q06385
Q03370 P53629
Q03370 Q04651
P19735 P53088
P35180 Q03530
P29056 P35200
Q12386 P39965
P48567 P13134
P27692 P53303
P40056 P40061
Q06630 P53224
P11655 P39718
P27796 P13434
P38334 P23638
P45819 P26798
P09457 P32573
P00431 Q12241
P08458 P32830
P12689 Q99332
P32454 P25591
P32796 P53061
P14904 Q03028
P27614 P40075
Q02896 P54861
P46983 P16661
P38736 P32800
Q06325 P40009
P23542 P47047
P53191 P19736
P29340 P40094
P40857 Q03308
P53129 P32573
Q99190 P29496
Q12382 Q06169
Q12462 P22336
P32796 P10962
Q07418 P39719
P38992 Q12030
P40825 Q99257
P25641 P21951
P29496 P36526
Q07540 P38873
P38855 P41912
P32600 P10355
Q6WNK7 P25386
P50091 Q04329
P10849 P22211
P38069 P38929
P11655 P40857
P53930 P46943
Q12408 P14922
Q06159 Q06385
P32318 P38910
Q02896 P38959
P32386 Q06417
P46964 P32898
P09624 P39526
Q12055 P39719
P31755 P32339
P36012 Q04272
P25641 P43636
P18239 P48439
Q04934 P32505
P36163 P35189
P07286 P25043
P37302 P15873
P32609 P53254
P15303 P19735
P38989 P20606
P39718 P53337
P27825 P53064
P38169 P38153
Q12246 P22855
P40003 P22804
P40152 P41834
Q99385 P53507
P40568 P32567
P24004 P34077
Q07532 P32578
P13586 Q06892
Q03702 P19880
P25613 P53394
P53248 P46678
P06105 Q02732
P40548 P37267
P36168 P37292
Q12096 P22936
Q12006 P43601
P38911 Q03201
P38307 Q12287
P13711 P14922
P81450 Q04370
P28519 P40556
Q03921 P40547
P08153 P46655
Q05809 P40477
Q03897 P25605
P50091 Q12284
Q07533 P40493
P36012 Q02969
Q04377 P53112
Q12524 Q92328
P50091 P53303
P38992 P17214
P09232 Q02774
P54861 P32939
P50088 P36164
P35180 P35203
P38077 P33760
P11914 Q04183
P50091 P33421
P38712 P38986
P32366 Q03790
P46985 P10507
P22936 Q04083
P36130 P53838
P40532 P25365
Q12473 P07255
Q08921 P41895
Q12160 P26755
P28627 Q12468
Q12016 P38910
P41733 P32790
Q12232 P07342
P00724 P33297
Q12408 P38817
P53192 P38855
P53079 P06782
P12683 P41318
P39968 P32361
P36164 Q02642
P53112 P18544
P53248 Q12031
P35197 P35718
Q05359 P46995
P38111 P39981
P53253 Q07468
P25694 Q03899
Q05919 P53721
P53930 P38995
Q12232 P39106
Q12121 P38843
P27614 P38428
Q04991 Q12530
Q04370 Q99332
P24004 P23644
P39108 Q04947
P36125 P25591
P36168 P08417
P32787 P13134
P38855 P40047
Q12480 P40547
P53290 P08425
P16474 P22136
P36130 Q08237
P38069 P36051
Q03579 P38323
P39107 Q04934
P53273 Q06096
P25358 P54999
Q12287 P38929
P38137 P50861
P47017 P50091
P38137 Q99325
P38292 P12689
Q05871 Q03957
P38166 P40047
P53303 P11075
P22035 P36018
P42839 P26755
P35201 P40061
P35203 Q12374
Q06497 P40540
P38875 P46972
P36125 P15424
P41909 Q03697
P40857 Q99257
P53184 P36125
Q12524 P39722
P08456 P38263
Q12443 P25591
P38292 P52488
Q02969 P00175
P47116 P40008
P12383 P38334
P52593 P32333
P40152 P46963
P40533 Q03860
Q06169 P07267
P80667 P32803
Q08550 P38255
P20606 Q08686
P36168 Q12530
Q06169 Q12239
Q06325 P16370
Q12232 P38301
P53045 P17255
Q03713 Q12462
P41909 P32939
P16474 P07266
Q05568 P05759
Q00776 Q04370
Q06410 P06197
P20434 Q03944
P46682 P38170
P38169 P38814
P38910 P39981
P80667 Q00684
P11655 P07272
Q00453 P53070
P23255 P22804
P41807 P36016
P38292 P50874
Q12270 Q12431
Q04491 P38714
Q03694 Q08227
P48567 P28795
P38137 Q12159
Q99190 Q12098
Q04370 P36096
Q01649 Q92331
P38356 Q04746
Q99393 P36164
Q07549 P38872
P07560 P35180
P46951 P38330
P34072 Q12745
P19882 Q04225
P40549 P36146
P40098 P38688
P14680 P32913
P43563 P36163
Q12029 P40544
P53223 P46682
P34756 Q02100
P32558 P40061
P38292 P39682
P40515 P18412
P87108 P49704
P53104 Q03290
P29056 P40413
P38736 P53730
P50091 P46673
Q03824 P07266
P40364 P38810
Q03370 Q03630
P38958 P39108
P46951 P53147
P13711 P28519
P36006 Q12373
P39104 P27929
P32368 P22148
Q07418 P11075
P38211 P36130
P46964 P32573
P28791 P14737
P35192 P40071
P40345 Q12495
P22148 P37296
P36016 P12868
P35203 P53058
Q12239 Q00816
P32318 P26364
Q06704 P40208
P52553 Q05919
P40075 Q06651
P25358 P29340
Q12063 P38839
P20424 P18412
P22141 Q08484
P16622 P40367
P13711 P22804
Q12402 P42839
P46983 P38817
P53104 P34909
P39012 P21657
P40107 P38273
P20433 P33448
Q03254 P38137
P38162 P53337
P27692 P48559
P29496 P22203
P41909 P22211
P40056 P40152
P52488 P38969
P25613 P38755
P38261 P41318
P25584 P38203
P35189 P36116
P02309 P47040
P24004 Q06485
P32524 P38273
P38996 P25045
P38069 P27614
P40094 Q04602
Q03337 P36057
Q12473 P17106
P32796 Q06107
Q12142 Q12405
P12904 Q08774
P22214 P41800
Q12462 Q12171
Q03702 P18414
Q12462 P43571
P32913 P32332
P32476 P10566
P80667 P53541
P26637 P38889
P47139 P33399
P38821 P34161
P53112 P40094
P41909 P30771
P20433 P53951
P41733 P40061
P36168 P36149
P38088 P13134
P24309 P38175
P23542 Q02199
Q12142 P35734
Q12315 P21957
Q99393 P32613
P32319 P32363
P32524 P40527
P46983 P46681
Q12462 P38342
Q07807 P53324
Q07532 Q12154
Q05050 Q99216
P53397 P39107
P53267 Q06324
P32074 P53168
P33760 P38929
Q12016 P47019
P32573 P33201
P32790 P22804
