Q13772 P43320
P61981 Q8IZP0
O95251 P46527
P20339 P46108
Q9HAV0 Q9H9D4
Q14687 Q9Y3C5
P19338 P14317
Q8WV28 Q13113
P31946 P78508
P33992 Q9H4G0
Q12815 P21246
P62873 O60244
P06748 Q9UN37
P02751 O95471
P17612 O43526
P50148 P23946
Q9BQ52 P06870
P06454 Q14315
P17936 Q13191
P35222 P42574
P36897 O00308
Q9Y4H2 P40855
P01100 Q9NPF7
P15923 P63165
Q8IYI6 Q9Y4J8
P98170 Q05D60
P37198 O15524
Q9H1I8 Q9UM73
P49368 P32302
P49768 P05412
Q14721 P54105
P02747 O75821
P84077 O14639
Q9HAU4 P30988
Q13873 P29274
P08670 P04406
P08519 Q9Y2J2
Q15834 P46109
Q13526 P45984
Q05655 Q13127
Q12959 Q01844
P98160 P19883
P29590 P04179
P49888 P05305
P09382 P07288
P38435 Q8NEU8
Q13422 Q9NX45
P54198 Q9HCK4
Q13077 P31270
Q9BUJ2 Q9H0H5
P60953 P07360
P01023 Q9Y698
Q8N5U6 Q8IZ07
P17252 O75593
Q86TC9 Q9Y6W5
P40763 Q9Y4J8
Q9NPI6 Q13042
Q16513 P46109
Q13569 Q9Y6N7
P54368 Q9UGY1
P38936 O43257
Q92835 P07585
Q9Y4K3 P13010
O14908 P25705
O00141 P35542
Q15836 Q9GZT9
Q969H4 P49023
P04278 Q9NZW5
P30086 P17948
Q9NRG1 Q14103
P29350 P56703
Q96B97 O00548
Q9H5J8 Q9NPB6
P30307 P60763
P04626 P42684
P19174 P04437
Q99689 Q96EP1
Q96L34 Q96MU7
P36896 Q7Z3Y8
P63252 P05129
O00253 Q13277
P07711 P45973
P05549 Q15306
P08579 P36575
P25391 P05129
P38398 P49356
O15519 P14136
P62258 Q9UM82
P62310 O76061
Q12906 O14559
Q9HCU9 Q02094
Q9BQ66 P46108
P04196 Q9Y6H5
Q9UKY1 P15391
P31749 Q9HAV4
P55212 P78549
O43741 Q9NS56
Q86YD1 Q02413
Q06187 Q96CG3
P52565 P51671
P20226 O75582
P46108 P61586
P42224 P62805
Q9UKR5 Q9P2H0
O14757 P12757
Q96F07 Q9BUH8
O75391 O94855
Q15746 P55085
Q92793 Q13045
P14598 Q9GZY6
P36897 Q16549
P11473 P23946
P60953 P50995
P29350 Q07955
Q04637 Q9UHF5
Q13485 Q15796
P24593 Q07820
P01112 P10323
Q7Z7J5 Q5U623
Q8WU20 Q15834
O94813 P18564
P40189 Q9H7L9
P04637 Q9UL45
P13236 P55211
Q9Y297 Q92633
Q13009 Q15466
P52790 O15247
Q99558 Q6ZVK8
O00170 P08238
P61604 Q9Y580
Q8WU20 P61925
P04637 P55085
P57727 Q9BZ71
Q13485 Q96SB4
Q13888 Q14242
Q969P0 Q9NY61
Q9BY84 P07737
O14980 Q2M1K9
P26447 P43026
Q9GZV5 P49683
Q96QZ7 P60763
P12004 Q92963
P04637 P10276
Q9NPJ6 Q9Y3C5
Q93009 Q09470
Q99972 Q969X0
Q9Y297 Q8IYU8
Q8IW41 O43639
O95376 O15198
P49841 Q92973
P18031 O94906
P25116 O43597
Q12959 Q14807
O75376 O95716
Q15560 P54259
O43924 Q9UMX1
P15336 P30041
P11171 Q5VST9
Q15796 P35250
Q06124 Q9UN19
O15226 Q13443
O75822 P01579
Q9UDY2 Q13043
Q9Y618 P36507
P84022 Q01970
P62826 P11309
P41134 Q96SD1
P45983 P27540
P00533 P58335
Q96ST3 P31321
Q9UBN7 P63244
P04271 Q9UBB5
Q13813 Q96BY2
P56915 Q9Y4X3
P62993 Q10567
P19338 P09211
Q9UGI8 Q9NYV6
P35222 Q8WUW1
P24385 Q70CQ1
Q9UGU0 Q15700
P63208 P06681
Q9UPV9 Q8NHV4
P63151 O00267
P38398 Q9NVF7
Q9HCE7 P31431
P17612 P35568
P25445 Q15599
Q96ST3 O43809
P38936 Q9Y333
P31749 Q8TDN6
P31749 Q9UP38
P08631 Q8TB24
O96019 Q9NPG2
Q9NYQ7 Q86YC2
P46527 Q96QU8
P04437 P12271
Q99569 Q01844
Q09472 Q9H0B6
P06454 Q9UNI6
Q01201 P27701
Q9H5Z6 Q00597
Q6EEV6 Q12959
Q07955 O75448
P60709 Q13177
O00470 P52799
Q9NPC2 Q53GS7
Q14152 Q09472
Q9H081 P62312
Q07866 O60716
O43157 P62495
Q14155 Q92878
P63279 P13010
Q01844 P62312
Q5JWF2 Q16363
Q96KN3 P54764
Q8NI35 Q9HCE6
Q5T2W1 P78314
Q9BYD3 O75843
Q9Y3A3 P09327
Q15797 Q8WV41
P08246 Q8NFP9
P09486 P13500
Q16594 Q9NZW5
Q07817 Q16595
P49759 Q9NR96
P14678 Q6Q0C0
Q13444 P08172
P54253 P11597
P51116 Q13573
P48775 Q9Y6D9
P07947 O43293
Q8IZH2 P56199
Q9UI26 Q8ND30
O15230 P46939
P11274 O43294
P04150 P42574
P35568 P13498
P08047 P49023
P05412 Q15628
P62304 P18505
P40425 Q96NY7
P08123 Q8TAD8
O60759 Q9UGC6
P07948 P61956
P49914 O60602
Q15796 P13861
Q99598 P50616
P63252 Q9BUY5
Q5T3J3 P22059
Q99683 O15524
O75558 Q9UBB4
O14727 P40855
P10589 P49798
P46108 Q9H8S9
P55042 Q08554
P14784 Q96SB4
Q9P2M1 Q9H444
P21731 P33993
Q7L5N1 Q9NRR5
P42345 P46821
P01732 Q8IZP0
Q9BXS5 Q13885
P00747 P48634
Q12933 P07384
P24522 P28065
Q13838 Q92805
Q9NVV9 O75928
O43524 P23469
Q02750 Q99578
O15020 Q9H788
P54253 Q06141
Q13526 Q9UER7
Q9UNE7 Q8TD19
P08754 P11831
P15498 P59665
O96004 Q14005
P23297 P33993
Q12955 P11309
Q15102 Q9UF11
Q06265 Q8TDH9
O00231 Q5H8A3
Q13547 P09326
P22681 Q86U06
Q9UK45 Q13424
P0DP25 O00634
Q86SG3 P35625
Q04206 Q6P2C8
O15105 P02745
P11940 O00712
Q96PU5 Q8IZP0
Q9H1K0 O43927
P11142 P51587
P37275 Q92529
Q86XR7 O60603
P19419 P01160
Q8NFZ5 Q13323
Q12802 Q15118
P22681 Q9Y6Y8
P61981 Q09472
P45983 Q99689
P30533 P35269
Q5JY77 P57105
Q9UBB5 P08620
Q15796 P49789
Q04721 P06729
P24522 O95271
P12956 P63104
Q9UD71 P35222
Q99816 Q14D04
Q9C0J8 Q99418
Q16539 P10242
P08138 P31689
P24385 P63165
P11142 P59666
P04278 Q9HBI0
Q15172 Q9Y5X3
O95999 P07947
P29350 O95967
P38398 O94967
P36897 P54252
Q9UKS6 Q6ZU52
P42858 Q9Y689
P00747 P50616
P62258 Q9ULU8
P55196 P61923
P17676 Q00610
Q15834 Q7Z6J6
P17542 O00291
Q9Y297 Q14157
P36956 P46531
Q8IZL8 Q03001
P08670 P53990
P46821 P55789
P19784 P38432
Q7L5N1 Q92831
P09874 P19438
Q13309 Q12846
P07949 O95831
P19388 Q92597
O75030 Q05513
P67870 O75884
P35637 O43294
P54259 Q9UHC6
Q8WV28 P84077
P00533 Q9H1I8
P0DPH8 P29622
O95967 O15015
Q5QJE6 Q9Y244
P55196 P13807
Q8N488 Q9BX70
O14745 P61981
Q5T3J3 P27708
O75182 Q96NW7
Q01094 P56524
P51692 P62714
P63104 P61457
P18846 Q13444
P48552 P12755
P12814 Q9UM11
P07858 Q9NR28
P54253 P15509
P0DP25 P14780
P31749 P08247
P41220 P78363
Q14191 Q96T83
P10451 Q3V6T2
Q8N5I3 P05129
P10276 P61201
Q6XZF7 Q8N3R9
P62826 P12004
P63279 Q13155
P52564 P02751
Q96CW1 Q9BQ66
P23025 Q8WW43
P84022 P22681
Q16637 P62837
P40763 P31751
Q5RL73 O00231
Q9P2S2 O95219
P19838 P05412
Q99704 P63167
P27348 Q13330
P45983 Q9NP55
Q9GZT8 Q05513
P15311 Q13309
P49848 O14776
O14544 P16581
Q13888 Q68CP9
P25205 P61970
Q9H1D9 Q9Y3R0
Q13200 P15622
P35968 P53350
Q8TAI7 O43493
P17535 Q9Y314
Q14449 Q15796
P61296 O14958
P0CG47 Q99816
Q12933 O14618
P28482 P03956
Q9NRP7 P48552
O15350 Q96A56
Q9Y5J3 P08865
P42226 Q13418
Q9NPI8 Q14207
Q12933 Q13133
Q92833 O95858
P07996 Q16820
Q01844 P35462
Q6EEV6 P19086
Q9UER7 P56524
P28482 Q99816
P36897 O43765
O43561 P33176
P17096 P02792
P33992 Q9UQM7
P15976 Q9NQ29
Q6EEV6 O75674
P16949 P49810
O15265 Q96S59
Q14686 Q9Y3Q8
Q9Y383 O60341
P51116 P10915
P51692 P45452
Q9Y3Q8 Q16520
P04150 Q86XR7
Q12933 Q99638
P28482 P51532
P19387 P13645
P14625 Q13426
Q9Y294 P51572
P68133 P27797
P36507 O76093
Q07157 P07947
Q9UPR5 Q8N8G2
P28482 P25098
Q16513 P06213
P16671 P43405
Q14566 O95841
Q8TEL6 Q9C0J9
P20963 P35813
P19838 Q14247
P56134 Q9BYV2
Q01844 P20382
Q05516 O75044
Q8NI35 Q06187
P02751 Q9UBS3
P12931 P19338
P21246 Q99683
Q15596 Q08999
P40425 Q09470
O75056 P30872
P63252 Q96C92
P48436 P43681
P02679 P29622
Q13347 O60568
P67775 Q9BUZ4
P17612 P25208
Q02156 Q92934
Q7L775 P11532
P17612 P51636
P17081 P26022
Q92793 Q13888
Q99700 P18433
P06241 Q9Y265
P45973 P51449
P10451 P13010
Q13105 Q07817
P49662 Q96HB5
P08621 Q15596
P12931 Q13683
P00734 Q9P2H0
P62993 Q9UJ70
O00330 P51153
Q71U36 Q9UJU2
Q14974 P32926
O15287 P48039
P27986 O00206
P08651 P30411
O00206 P29122
O15287 P08754
Q13569 Q14500
P63165 P51168
O76061 Q9UNK0
P07948 P48745
O60828 P08670
Q14511 Q9Y3Q4
Q96KB5 P31151
Q06330 P04275
P00533 P17252
P62879 P02671
Q9Y3B2 Q13416
Q6SA08 P20702
Q9NX09 P50749
Q04206 P13497
P05067 Q9Y5T5
Q92831 P60763
Q06455 Q15834
Q15831 Q5T1R4
P49759 P80188
P61326 Q6PCB8
Q01130 Q15019
P30533 Q9UKG1
Q99759 P38936
P62258 Q8N6C5
P23458 P54764
Q05516 P60903
P84022 Q8TDH9
Q92597 P06400
Q96GW7 Q99653
P08138 O15162
P67870 P15882
P19838 P05121
P23381 Q9UHD9
P67775 P18848
P40763 Q15542
Q16625 Q9NVF7
Q12772 P01100
Q8NI35 P61956
Q13224 O75716
P35222 P06729
P13796 P13637
P20591 Q86VP1
P51693 Q5JY77
Q96HU1 Q9Y5P3
Q06265 P42772
Q96PN8 Q9NYY1
P62316 O15198
Q16891 P63165
P10415 Q9Y275
Q13362 Q9C040
Q8N556 Q9BT92
P61764 Q9NS68
Q9Y2X7 Q9C0C7
P12644 P20823
Q56P03 P10915
O60551 Q9UHI6
P31997 Q15477
Q8NEZ2 P43246
Q9UKR5 Q8IZH2
P17612 Q13133
P04637 Q9NQC3
P09237 Q9BXW9
Q9UK45 Q92841
Q07869 Q8IYF3
Q9Y2D1 P19438
P35237 Q16625
Q04724 P40337
Q6EEV6 P31947
Q15102 P05412
Q8N2M8 Q8N488
Q93062 Q9ULV0
P36897 O60701
P28482 Q03113
Q5JY77 P51512
P10275 Q9Y6Q9
Q86SS6 O95155
P10589 Q9ULK4
Q9NQ94 P02778
Q9NPI8 P50591
P78345 Q04756
Q6P2C8 O60674
Q9H211 O14602
Q16637 Q9Y5X5
Q9NPI1 Q15466
O43924 P81534
P08631 P62805
P00533 P30530
P34972 Q96DU3
P42574 P23468
P62993 P61981
Q12933 Q9NPC2
P03372 Q9NWQ8
P09012 P02775
P04637 P00750
Q9UBK2 P02671
Q9UMD9 O95750
O15211 O15504
P78314 Q9Y2A7
Q8IYF1 P05154
Q06609 P0C0S8
P30153 Q14919
Q9Y4K3 P15018
Q15544 Q99698
Q07955 O15533
P06127 O60894
Q9UKY1 Q15382
P04637 P35638
P63167 Q86WV1
P10599 P61981
P35998 P03952
P36897 Q14151
P42574 Q9GZT6
Q03933 P61812
Q8NI35 O94759
Q02548 P18848
P10827 Q15365
P19387 Q9NYG2
P00734 O14578
P16070 P49810
Q96ST3 Q9H204
P00747 Q96G01
Q96SI1 P23458
P10275 Q00534
P54253 Q00597
O75604 O60716
Q9NWA0 P01258
P41212 Q12888
Q03405 P62873
O00459 P49810
P08047 Q9BWV1
P48995 Q14565
P38398 P35080
P35613 Q969H8
Q9H211 Q7Z7A1
P46100 P30679
P50570 P03951
Q99417 Q96CV9
P23760 Q99829
Q93038 P10145
Q9Y4G2 Q8TD23
P61981 Q13643
Q9NX09 Q16539
P02647 Q92918
Q16526 P17844
O15530 P10912
Q15654 P02751
O75496 P78363
Q9NQX7 Q96ES6
P08047 Q9Y5Q3
O43615 Q8IZH2
P15391 Q9BYF1
O43184 Q66K74
P68431 Q13868
Q13309 Q9UJW0
Q13485 Q92831
P04278 Q06481
Q16543 Q07666
P42702 P05109
Q9UER7 Q9UKG1
P29466 Q969P0
Q5FBB7 Q12913
Q13227 P20700
Q92793 Q15744
P26641 O00339
P17252 Q92934
O43502 P51690
P31749 P61586
Q96B26 P35222
P0DP25 O95600
P11142 Q9UPT6
P20591 Q14005
O00505 Q96CK0
Q8IYB7 Q14103
O15116 P15498
P03372 P14780
P11274 P21796
P05549 O75444
Q06124 P28065
Q15796 P31947
P54259 P35611
Q13368 P49354
O75569 Q9UN74
Q9UNK0 P48547
Q9BV40 Q969Z4
Q9UBP5 Q03113
P41235 Q8N6Y0
P06241 P18075
P12931 P14635
Q9NR12 Q14108
P31749 Q5RKV6
Q04206 Q9NYK1
Q14192 Q8IZH2
O95359 Q15831
Q06413 O96020
Q92731 O95257
P09769 O43593
P61968 Q6RW13
Q16623 P04083
P60709 Q9UBP5
Q13547 O75916
Q01844 Q13573
Q8N122 O15294
Q9Y263 Q9NQX3
O96006 Q9BVC3
P41235 P06307
Q9UNN5 Q9NUQ8
P29475 P42857
P10071 Q9NTW7
P05121 Q969H0
Q92835 Q9BY84
P61764 Q16531
Q13200 Q86V81
Q9NZD8 Q5JVS0
Q00613 Q07021
Q9H270 O95400
P46527 O00291
P0CAP2 O95271
P62979 P13807
P61981 Q9HB96
P40763 Q15759
P11597 Q00975
Q13042 Q92783
P84022 P56199
P54253 P16389
O14980 Q6VMQ6
P61371 Q86WC4
P03372 Q9Y2X7
P06401 Q8ND30
Q07889 Q969V6
Q99750 P61769
Q5TCQ9 Q9H400
O00268 O96013
P05556 Q14005
Q99956 O15198
Q9BT92 Q9UIB8
P61981 P14859
O95365 P55289
Q14789 P48058
Q00403 Q9UNY4
P51587 Q96RI1
P98164 P54259
O43791 P05556
O43278 P12931
Q9Y4A5 Q07889
O94818 O95295
O15379 Q13443
Q13137 Q15797
P61981 P43403
Q08999 Q8WU17
Q8NBJ4 P07947
Q03013 Q02535
P49765 P02778
Q15796 P46821
P68133 Q7RTN6
P10415 P55347
P05060 P35346
Q15047 P31947
P14672 Q96EY7
O14757 Q5JY77
Q9Y5X4 P35613
Q16637 Q99720
Q12805 P35606
O14745 P08651
Q07021 Q86U42
P26583 Q16594
P08138 Q9HCM9
Q13509 Q7Z6B7
Q5T3J3 Q7L576
Q15797 P23142
Q96ST3 Q92956
O15492 P05112
O75334 Q9NRY6
O60682 O60504
Q9Y463 O95059
P60484 P63165
Q03181 Q15797
Q96HB5 Q9C0D5
P49841 Q9BXP5
Q9BXS5 P61224
Q15796 P30542
P49662 O95201
Q06330 P04183
P31751 P29074
Q9Y618 P61604
O43719 Q96SB3
P05109 P02730
Q9UM54 Q6IA86
P30279 Q8WU10
P68431 P60484
P62993 P41218
P36956 Q92854
P98172 O15056
Q15714 P22001
Q9NPH3 P02792
Q92793 O60684
P27986 Q06187
P02545 Q9Y4E1
Q15788 P52630
O60683 Q9NWA0
P36941 O95967
Q8N5F7 Q9UNN5
Q12933 O14920
P68400 P31946
P20226 P08240
P21333 P50991
Q9UPT6 O75496
Q9P2A4 Q9NRX1
Q15628 O43708
Q96JB6 Q96FQ6
Q8WTR7 Q9UK22
Q12959 O14514
Q9UJY5 O95789
P10515 Q9BW27
Q99972 Q9NYB9
Q13546 Q9NRR5
P25025 Q9BTW9
Q05513 Q9ULT8
P12814 Q01851
Q13370 Q8NF91
P25774 P30556
P54253 P23280
Q99500 P35226
P26368 Q12982
P62304 P56704
Q15047 P24385
P06239 Q13217
P54259 Q99895
P23458 P63165
P62873 Q9H093
Q9HAU4 P18827
O15151 P09471
P38646 O14908
O75886 Q07021
O75376 Q6ZYL4
P10275 Q9H094
P33993 Q16570
Q8NER1 P51116
Q16799 Q14152
Q99598 Q14919
P84022 Q9NPQ8
P49023 P98164
Q86U86 P10586
P01562 P23763
Q8WYH8 Q99717
P08758 Q8N3U4
P63279 Q07889
P21246 P19525
Q15047 P68400
Q04864 O14757
Q9HCE7 Q13952
P51159 P61956
Q12959 Q14831
Q01844 P17676
Q07960 Q01082
P26367 P78560
Q9GZT8 O75197
P03372 P07737
P12931 P60228
P04156 O14924
P01011 P05107
Q92611 Q9Y3I1
P07858 P06401
P51532 P18850
Q92574 Q9UHW9
P30305 Q03395
Q7L5N1 Q9P2A4
P07948 P46934
Q02094 O75344
P39880 P42229
P17252 O60315
P49768 Q6UWE0
P42702 P62760
P49354 P60866
Q8TBN0 Q9Y3C5
P49023 Q8NEU8
Q8WZ42 Q92624
P00533 Q969H4
P84022 P19438
O14776 Q2M1K9
P31749 P01024
P13693 Q9NPD3
P51965 P08962
P06213 P05154
Q9NRD5 Q13432
Q09472 P43405
Q14687 Q9HBH9
Q9BVJ6 P24385
P13693 P51812
P12931 P08476
P84022 Q9H2G4
P09958 P10721
Q9Y6K9 Q15303
P28482 P17813
P27540 Q96LC9
P16112 Q12846
P19838 Q5TA45
P12004 Q14520
P06239 O00267
Q9BZL4 Q9Y3C7
P00995 P30101
P17612 Q9UKL3
Q06265 Q9UIB8
P22607 Q9NVE4
P63244 O95201
Q9NZN5 Q9BPX3
P04183 P17612
Q99717 P42772
P06756 Q12983
P42858 Q13087
P08238 P13807
Q15596 P13591
Q15797 P68371
Q5T3J3 Q14684
Q13257 Q9H788
Q06787 Q13332
Q12933 P15328
Q9BSF8 P29323
Q9NR12 Q9NZR2
P28482 Q9H1I8
P22681 P04899
Q16594 Q13547
Q5JVS0 Q8NHY5
O43924 P32121
Q15796 P0DN86
P45973 P11802
P41743 P23468
P04792 Q9Y333
Q13158 P32004
P78337 Q08209
Q99733 Q9Y4H2
Q13554 Q9H7U1
Q92597 O94973
Q9Y496 P42261
P08588 Q96A72
P04278 Q14687
Q9HAU4 P07947
Q5T3J3 Q9BVJ6
P19338 Q9UJX6
P49798 P49366
Q9P2W3 Q14653
P68400 P27701
P28328 O14965
Q14847 Q9HD47
Q53GS7 P30101
P03372 Q14209
P17252 Q96CV9
Q14683 Q96C92
Q92934 P53041
P25942 Q8TDD1
P06239 Q13131
Q02363 P51003
O75330 P45983
P17676 P04628
P0CG47 Q9NWS9
P55084 P08473
P61981 O75791
Q99683 P02458
Q06187 P30530
P31483 P17098
Q15811 P51665
Q9H081 O75553
P04637 Q5T3J3
Q16236 Q10570
Q6EEV6 Q96ST3
P04049 O95208
P27348 Q9UN37
Q96BN8 Q92628
P54253 P31946
P28908 Q07820
Q06830 Q99726
Q16633 Q9NRN5
P68400 P04839
P52926 Q07866
P21860 P43405
Q9Y3C5 Q8WWW0
Q02750 Q9NVD7
P84022 P42574
P10636 P41240
P19174 P08069
Q13547 P26038
Q13569 O00459
Q13485 P17535
Q92597 P58753
P46379 P01011
P00734 Q9Y210
Q9UGU0 P51692
P08631 P60709
P61604 Q96T58
P28749 Q96SN8
P19387 Q96HB5
Q15796 P15514
Q9UPT6 Q9NPB6
Q07869 P20340
Q02078 P26718
P04179 O14908
Q9NZ94 P42229
P11233 P21673
P47736 P78344
Q09472 Q8IU60
Q96EY7 A0A1B0GX56
Q12929 Q15717
Q15654 P19235
Q9NRR5 Q14247
P03372 P61024
P07996 P21731
P16070 O43172
Q6EEV6 Q9UMR2
P42768 P61769
Q15047 P61981
P05067 P36507
Q99750 Q9NRR5
Q92831 Q92630
Q15834 P35462
P43364 P35080
P38432 P07148
P53778 Q9NWW0
P23771 Q8WV41
O95751 Q13237
Q5FBB7 P07737
Q9UI14 O96004
P02649 P14555
P02671 Q9BYV2
P63104 P49662
Q9H211 P29274
Q8TEW0 Q5TD97
Q12923 Q9NRW4
Q9GZT8 P49703
P17252 P01178
Q9NRR5 Q8WUF5
Q13485 P06729
Q99972 Q9H4Z3
Q14451 P62258
P56524 Q9Y6W6
Q09472 P27701
P18848 P02749
Q04771 P12004
Q13952 Q9UNY4
P26368 P0CG47
Q15139 P12036
P15927 P43034
O14775 P49006
P60880 P49641
O75886 P63172
Q06413 P26010
P04637 P15515
P49792 P20809
Q93009 Q06124
Q16891 P13647
Q13547 P22736
O95721 O15344
Q02156 P11802
P15391 P17948
Q9NV88 P12757
P31749 P21333
P54253 P15172
P31946 Q14566
Q9UFW8 Q9Y272
P26651 P07384
P42702 Q96ED9
P02751 P35070
Q13885 P08603
P67870 Q01844
O95793 Q15075
P20936 O14544
P49715 P58753
Q9NZW5 P54725
P05109 Q8N9H8
Q96GD4 P02766
O14617 Q8WV24
Q16543 Q9Y2W2
O75182 Q9UBF2
Q9UQB3 P27037
P08621 P53816
P08100 Q03468
P17252 Q7Z434
Q02156 Q16637
Q96HC4 Q15544
P17948 Q04912
P45983 Q96CW1
Q9UGI8 Q13257
Q13263 Q92734
P10275 Q12923
P32121 Q02297
P42768 Q96I34
O43745 P20700
P83369 O14980
Q14686 P11137
P0CG47 Q5RL73
P19235 P16144
P01023 Q14296
P05107 Q8NHH9
Q9UK53 P07737
Q03405 P12814
Q05586 Q8TDB6
P98160 P25445
Q13571 Q8WXF1
P57678 P60033
Q8WUA2 P07306
P11142 Q99828
P24928 P08519
Q6ZU52 Q9Y2D4
P06400 P08133
P48551 Q8N9I0
P12931 Q8NCW5
P42574 P00338
Q9Y4K3 Q9P202
Q99962 Q99616
Q9UL45 P25116
P14635 Q9BX70
P08865 Q96FX2
P43403 Q9Y281
P05783 P06127
P27540 P12757
P27361 Q99594
P43355 Q15672
Q15102 Q9BYE9
P49675 P01127
P08572 O60573
Q8N556 P10415
P10275 Q96QH2
Q01780 Q16891
Q07011 O95352
Q9P2W1 Q9UBN7
Q9NYW8 Q9BTY7
Q12967 P61769
P09619 Q92597
O15198 Q9UBX3
Q9UBQ5 Q13601
P61981 P61812
P25025 Q9NQW7
P20248 P22607
Q53TS8 Q8N1N0
P56645 P04004
P27448 Q9Y5B9
P07384 P38159
P05067 Q04724
Q9UJX6 P04899
Q9UHA4 Q07820
P26368 P48050
P28482 Q9UHD2
P00533 O43719
Q14344 Q9NZN5
P62875 P98172
Q92733 P37288
P08603 Q8TD16
Q14164 P41220
Q9UER7 Q53H12
Q99062 O60231
Q00887 Q96S21
Q9BQD3 Q92466
P03372 Q6ZU52
P00747 Q92609
P01009 P08754
Q8TAD8 Q9NQP4
Q7Z6Z7 P11021
Q01844 P12980
P26885 Q14781
P08138 P63208
Q9H307 Q71DI3
P33897 Q8WV44
Q92692 Q96NT1
P11274 Q9P2H3
Q7L5N1 Q15052
Q04771 O75791
Q13347 Q9UNI1
P36957 P98170
Q8NAP8 P20366
P04637 Q16533
P13646 P11388
Q9UJX6 Q14765
Q05195 Q16539
P10809 P31946
P63279 P05408
P13631 P49736
P30153 P41145
O00267 Q9UJU2
P05556 P11387
O76094 P31994
P98172 P09210
Q9H9D4 P30530
O43684 P31273
P63104 P63165
Q06265 Q99496
P03372 P42081
Q15121 O43525
O75936 P01189
Q03167 Q15428
Q8N357 Q5JY77
P35222 Q8NBJ4
Q9UQ80 Q9NPF5
P14210 P16581
Q15796 O75582
O76003 Q9UKE5
P98160 P54829
P12814 Q14344
P20248 Q03001
Q9UNP9 Q9H160
P68400 P06239
Q9UPM8 Q9H4A4
P56945 O15198
P42574 P14859
P21333 P55196
Q13485 O95684
P55316 Q14141
O60759 P61925
P53350 P37231
P84022 Q9NZQ3
P43364 Q01094
P78527 Q9BVV2
Q8IXK0 Q9Y678
P63261 Q96GG9
P31150 Q8TAD8
P40763 P98095
Q15047 Q05516
P30304 P42773
P48745 Q9GZS1
Q15139 O76080
Q13158 Q9Y6R4
Q9NS23 P68871
Q9Y4K3 P52298
Q96FZ7 P02794
P49023 P52333
P16473 P18545
O14530 Q92729
P07948 Q9UKY1
O00220 P07910
Q04206 P22888
P53667 O00571
Q13426 Q02410
Q15797 Q8TAD8
Q8TAI7 Q96EY7
P52926 O43281
P11487 P60201
P04049 P08473
Q9ULJ8 Q01484
Q12962 P21246
Q9NRR5 Q86Y01
P30273 P11926
Q02818 Q12879
Q96IZ0 Q05586
O60934 Q14D04
P27348 Q9BUJ2
Q9NQG6 Q14103
Q14966 O14796
Q7L5N1 P84103
O95197 P40855
P43489 Q9H0R8
P30273 P06729
Q15102 A0JLT2
Q15759 O00165
P05067 Q9NR55
Q9Y3Q8 Q8N8S7
Q01844 Q05513
Q05516 P60880
P45983 Q11203
Q02410 Q15007
Q9GZY0 P35858
Q09472 P34947
P24385 Q86TN4
Q13309 P62258
Q13393 Q9UKN8
Q15646 Q6PGP7
Q9H211 O14879
Q06124 P04406
P54253 Q96RN5
Q9NRP7 Q96QF0
Q12802 Q4LE39
P09958 O95630
Q99728 P29323
P11362 O43524
Q92673 P36578
O60925 Q13480
O75030 P38432
P16401 P78396
P27348 P60520
Q12933 Q9BXP8
P28072 O15121
P38646 P68036
P08123 Q01130
Q9UIS9 O00418
P43235 P01588
Q13227 P10644
P05771 P30153
Q09028 P54764
P36956 Q14012
P61981 O15198
P24385 Q07889
P21860 P20366
P27361 P25705
Q9H1I8 P09086
Q12789 P42229
O14733 Q13422
Q99558 P53567
P36897 P32926
P63104 P06241
Q09472 P42574
P12830 Q9UQF2
P25025 P40855
P24855 O75581
Q9NRI5 Q8N3X1
P31946 Q969Q1
P14136 Q9UMD9
P51812 Q07960
Q9HAU4 P06731
P43405 Q9UNN8
Q07954 Q05516
P30307 P25116
P28289 P18428
Q13009 O76064
P28300 Q9NP79
P68363 Q15306
P15927 O75888
Q9Y5C1 P34981
P62258 P47870
P48634 Q3L8U1
P17600 Q92844
P06213 P42575
P12004 P78364
P25963 Q9ULH0
P19174 Q9Y222
Q9NPF5 Q96C03
P35219 P28799
P19784 P46109
Q04724 O00418
Q92922 Q86UW6
P33240 P51617
Q5T5P2 Q13813
P31749 P27540
P00747 P06239
P12931 P27824
Q9UM13 Q9UQM7
Q9Y5J3 P16234
P63252 P01130
P84022 O15460
Q9H0M0 Q9C0F1
P11362 Q96BR1
P17252 Q13277
Q06187 Q96FS4
P14678 Q15717
Q13569 O75496
P26599 Q99767
P31749 Q00535
Q09472 P11021
P98164 P05412
P35568 P05154
Q04206 O15198
Q9Y2C9 P01024
Q02156 Q9GZY0
O43524 Q9NPB9
P06239 O00300
P11233 P55884
P17612 Q96JE9
P08670 Q9NRY6
P16473 P04632
Q16539 Q96ED9
P49796 P11802
P08631 O00444
Q96D98 Q9Y3M9
P60468 Q6P1X5
P62258 Q9Y6Q5
P04637 Q8NFP9
P0DP25 Q8N5F7
P10721 Q8N720
Q9Y4K3 Q6P0Q8
P15374 P35869
O43683 P10114
P09651 Q92997
P19235 Q96A23
P12814 Q9GZT6
Q13287 P54132
Q9Y4E5 O60237
P10275 Q9UNE7
Q13485 P26368
P30153 Q14814
Q13123 Q13177
P07948 P61981
P62995 P23677
P02751 Q9HD26
P06241 P10721
P33076 O75444
P51946 P09086
P36897 P14317
O43257 O75385
Q13363 Q92994
Q9H1K0 Q4LDE5
O60674 P11831
