Q03111 Q99933
Q93009 Q9Y3Q8
P14866 Q14694
P17612 P63010
P62070 P43403
Q93038 Q9BXJ7
P24928 Q96B36
P09874 P36404
Q14789 Q15831
Q92793 Q15052
Q7L5N1 P12931
Q15834 P29350
P50750 O15162
Q13480 P08476
Q15750 Q08629
P00533 P62937
P19387 P47710
Q9H3D4 Q9UKN8
P17252 O75446
Q14103 P28908
Q96PK6 Q14789
P49286 Q12933
Q8WZ42 Q8IXQ6
P62993 P04899
P14678 P02545
Q99081 P54646
P07949 P13726
P40818 Q6UW01
P19838 Q9UQF2
P55316 O14933
Q14203 P50613
Q92831 Q9UQM7
P12004 Q9BW27
P21333 Q01860
Q8N357 Q9BUN8
Q96FJ2 P60510
Q5T3J3 Q8N684
P09455 P30154
Q99750 Q8IW41
P04150 Q6Y2X3
Q13547 P01112
P30626 P56597
P14653 P13489
Q16576 P42224
Q14469 Q92917
P10398 Q13315
P15923 Q6AHZ1
Q92793 Q14213
P42768 Q08380
P38398 P50548
O95793 P19438
Q04917 Q99728
Q13418 O95166
P27448 Q99459
Q9Y618 P17948
Q12967 P10589
P43034 Q8NCD3
Q13144 P05787
Q16659 Q07001
P02545 Q02487
P56693 Q9P1Y5
P05412 O00255
Q14974 P05783
Q9UNE0 Q13094
P38398 P60880
Q9NRR5 P46977
Q9H1I8 O15514
P16591 P29033
P04637 Q9NRL3
P09012 Q9BXA6
O00161 Q9Y4K3
P05556 Q9Y4H2
Q02575 O15144
P36897 P46821
P17612 P60201
Q86UW6 Q9Y6F9
P49842 P05386
P17252 Q96AQ9
Q05066 P29120
Q9BYG5 Q02763
P11171 P10721
P01011 P09238
Q5U651 P16520
Q02978 P0DJI9
P49674 Q9NYH9
P05067 O00238
Q13177 Q96T58
P08473 O60879
P62875 P84090
Q9UMX0 P12532
P31785 O43482
P29084 Q9UHC1
P37173 Q9Y3C7
O14964 Q92918
O60381 Q15699
P49768 P49913
P50750 O14893
Q15139 P61981
P03372 P68133
Q96NW7 Q96SD1
P57105 P13236
Q16637 O60896
O14745 O43290
Q12933 Q92793
P21673 Q9HCC8
Q09472 O00141
Q15599 Q02952
Q9Y5S8 P57073
Q05516 Q9Y3C7
Q13402 Q8TAX7
P30281 P04183
P78527 Q9BQL6
P61626 Q8WV44
P54259 Q8NC51
O95405 O60241
Q15796 P54198
Q9NPC2 Q15650
P78543 P28223
P11473 Q9BXS5
Q9NQC3 P05091
Q96ST3 O75558
P06239 P01116
P46531 P23511
Q93009 Q8N0X7
P54132 Q9HAU5
Q13158 Q9HAU4
P47897 Q8IUD2
P15311 P56524
P19174 O60806
P31946 P27037
O95630 P20382
P41235 P98172
Q96D59 P43403
P10144 Q8TER5
P06239 Q9NRL3
P45983 Q99627
P35221 Q9UMS4
P61962 O15519
Q14449 P12755
Q99417 P05771
Q99741 P46937
Q07869 Q92835
Q13309 O43772
Q05513 P40818
P67870 P05198
P05412 O14939
Q9NUP1 Q13885
P60568 Q14201
Q14974 Q16611
Q9UKG1 P62993
P16671 P61601
Q92597 Q9Y376
O14980 Q59EK9
P04626 Q9NPI1
P14635 O00241
P00533 Q93062
P25791 P36896
P12956 Q9H0E2
P10276 P20936
P63167 P14373
Q15102 Q9NQT4
Q15834 Q96JH7
Q96EY1 Q9HBX9
P23458 Q8IZD9
P61956 Q9UKK6
P50548 O00560
P04899 P35226
P12004 P63165
P06241 P09629
P12755 Q13541
Q08211 Q09028
P19793 Q06455
P62753 O60674
P28482 O15130
P01730 Q12906
P19838 Q14203
P35222 O95622
O00273 O43318
Q06124 P23511
Q9H422 P49888
Q09472 Q9Y2W7
P03956 Q9UK45
P00533 P49841
Q99683 P68871
P12235 O60504
Q07011 P55347
P21580 P51681
Q12959 Q9BQ66
P17301 Q99436
O75376 Q9HC62
P42226 Q05655
Q8N2W9 P43403
P32004 P42574
P07333 Q8TD16
Q96FE5 P62745
Q00059 P61201
P11171 P18031
P11142 P29350
P68133 Q03181
Q04206 Q9UBB5
Q14247 P13688
Q9Y618 P30307
O43561 P30872
Q08043 O00231
P17535 P48145
P33991 P12757
P25789 Q9HCU4
Q9BZW8 Q9NR12
P24928 Q14980
P84022 O14544
P17252 P27824
O14662 Q7L190
P49798 Q8WWW0
P62873 P05109
Q15038 P29320
Q12974 O95235
P51692 Q14919
Q13105 Q05513
P52952 P82933
P62993 Q86XR7
P38432 P49137
P43405 P06396
P53420 O60504
Q15834 Q15796
O14965 Q6ZMV9
Q02156 P19784
O15519 Q15746
P15336 Q96Q15
P16157 P04234
Q9NS23 P51587
P35611 Q99755
P01011 P24394
P10275 P11245
O14965 Q7L2E3
P37231 P41594
P63165 Q15653
P69905 P35226
Q7L7X3 Q13224
Q13467 Q13094
Q9GZT8 P0CG47
P43405 O95251
P06756 Q13242
Q92835 O75312
Q8N2W9 P26447
P50750 P29323
Q99750 Q13616
P61962 P40692
P61006 P63165
P04637 P53350
P61289 Q96A23
P30153 Q9NPI6
P10398 P29372
P68400 P10398
Q15834 P43005
Q14134 P54727
Q9UFN0 Q8WVV9
O95751 P17098
O75582 P48051
O75674 P40225
Q9UER7 P11233
O00291 Q9ULX9
P48039 P06730
Q04206 Q99747
P06213 O15379
P51532 O00257
P07359 P15172
O95154 Q9UMR2
Q6EEV6 O43889
P12004 P06734
P51884 P29965
Q04206 P01730
P17252 Q9HCC8
P42680 P10915
Q15696 Q99650
P42574 Q9HCM9
P62993 Q9BW71
P03372 Q9Y3C0
Q7LBR1 Q9UQD0
P31273 Q8IWA4
P14543 O60496
P55196 Q13185
O60869 Q14457
P01135 P35372
Q8N5S9 O00213
Q00653 Q7Z7L7
O14908 P55345
P14316 P78560
Q12933 Q9Y6Q6
Q07817 O14627
Q969H0 Q00839
P10275 P48730
P36897 P13688
Q8TDH9 O95777
Q9BQ66 P49802
P78559 P28329
Q9Y6M9 P49841
Q9Y624 Q9BXK5
P05067 Q9H7Z6
P33992 Q96EP1
P04637 Q9UBF2
Q9UNE7 P12814
Q9BTV7 P01009
P38936 O15254
Q9Y3C5 Q96CG3
P10721 P50281
P19174 Q15287
P03372 P30530
Q99750 Q05193
Q13002 P49848
Q05193 Q07960
Q8IYL3 A5PKW4
P00374 P38936
O75446 Q96EY7
P09466 P55916
P36894 Q9UN36
P63208 Q96CN9
P45983 P07315
P68133 Q8IVH8
Q05513 Q9UKV0
Q96GG9 Q13315
P02751 Q04912
Q9BUZ4 Q13569
P61981 Q15369
P21675 Q92900
Q9NRR5 Q13418
P04637 P28288
O75582 P55212
O15105 P47897
P22459 Q9HBA0
O95967 Q9C005
Q92530 Q96KG7
P10451 Q5T3J3
P30281 Q14974
Q9UPT6 P16989
P53384 P07315
P23297 O95257
P05412 P08235
Q99750 P43681
Q9H0D6 O00311
P22681 Q9BQD7
P60709 Q6P1K2
Q06187 Q8WVM8
P43403 Q00887
Q12789 Q7L1W4
P51787 Q9H0L4
P04156 Q9UHD2
P49454 Q92608
Q13363 Q96DN0
P09874 P02489
Q5RL73 P42261
Q5T3J3 P40238
Q5T3J3 Q9HB96
P52952 Q96P09
O14786 Q9UKR5
P04637 O43184
Q93009 Q12802
P07948 Q8WXI2
O75674 P40337
P42858 Q8N6Y0
Q15796 P43403
Q96RK4 Q9BZS1
Q92918 P06729
P40763 Q9P0T4
O60603 Q58WW2
Q04771 P02489
O14980 P49454
P30626 Q92481
P62993 P53621
Q969L4 Q16385
P63252 P17612
P54252 Q9NP87
O00231 P43487
P21246 P41594
O95551 Q96G25
P11802 P52434
P06239 P12757
Q15185 Q8NFH8
P06493 Q99829
O95251 P30990
P68400 Q15528
Q15796 Q9BVK8
Q9Y5B0 P35241
P48764 P41240
P23945 Q15759
P30086 P41143
P54253 Q16637
P63208 Q8NHQ8
Q8NES3 O75173
Q9HCE6 O43639
Q13363 Q9Y3F4
P05556 O14604
P09429 Q5T3J3
Q13115 O76070
P52564 Q16558
Q9NVV9 P02794
P10398 P46940
P09619 P51677
P15311 Q9HAP2
P08047 Q9UKY1
Q92530 Q14643
P43403 Q8TBZ2
P14316 Q13257
P54253 Q96KS0
P05067 P12757
O15525 O14933
O14757 Q9NZQ3
Q9UNS2 P37235
P30260 Q06413
P42574 Q86YP4
P20226 O95990
P27695 Q13017
P07814 Q9UBS8
Q8N5S9 Q12962
P26641 Q9ULH1
O60269 P04271
Q8TAQ2 O43318
Q01780 Q8N2Y8
Q03113 O60216
P63208 P49810
P62993 Q13363
P19838 P36897
A5D8V6 O75175
Q15399 Q8N715
P04183 P48029
P09012 P07384
Q9HAU4 O14893
O60906 Q96PL1
Q08211 P28749
P62993 Q13765
O43561 P53041
P54687 P11171
P04637 P35579
P24394 Q13569
Q9Y6X2 P49354
P49639 Q9ULV8
Q9UQB3 Q9BZR6
O15105 O95477
P22303 P26374
Q04637 O15514
P04150 P13984
P14923 Q5IJ48
O43572 Q8TD23
P15927 Q06330
Q99959 Q9BXK1
P19022 Q16890
P20719 P11388
P55010 Q14814
P10828 P53618
Q15544 P41212
O00206 P48552
P11309 Q9C000
Q9NRR5 Q01955
P42858 Q99728
P37231 Q8IWT3
Q8N2W9 P67775
Q13077 P28749
P05412 P61964
Q15796 O43837
P03372 P07305
O43291 P10244
Q8N668 A0A5B6
Q92731 P12931
P25942 P63279
P03372 P68366
P18669 Q15027
Q9Y6J0 Q05D60
P68104 Q02447
P07996 P28799
Q9H9D4 P0CG47
Q99750 Q96KB5
Q96I34 P35611
P10828 P45973
P60953 Q14974
Q99750 Q92794
O60763 Q14520
P63244 Q96HE7
P42224 Q06787
Q99750 Q9Y2J4
O43524 P25791
Q9H3D4 P42680
P37173 P24386
P42229 Q15464
Q9Y6Y8 Q93062
P08133 O43639
Q16288 P51813
P28482 P22314
O95405 Q9H8W4
P16871 Q9UJT2
Q9NPD3 Q14626
O15105 O43293
Q9UMX0 P07199
P28702 P14598
Q13547 P30307
P68366 Q96LD8
Q7Z6J2 P52735
O95477 P08865
O60603 Q06455
Q13323 Q96RD7
Q9H422 P15884
P00734 P11802
Q9H410 O60934
P46379 P10636
Q9Y618 P16333
Q15365 O00505
O60749 O14994
Q15475 Q9H0T7
O15360 Q9NWW0
Q9UJX2 Q13683
P03372 Q92831
O15524 O00255
Q15047 P02751
Q13126 Q92997
P63104 Q92835
Q13371 P39086
Q13432 P05107
P15336 Q92643
Q12933 P55103
P10415 Q8WV24
Q5RL73 P0DN78
P53420 O43261
P31946 Q14201
P28072 Q14289
P04150 Q9P2H0
P10275 P00533
P26006 O43147
P02751 Q12959
O60936 Q9UIS9
P14921 P10599
P08670 Q09028
P49711 Q00994
P09104 Q99460
Q16236 P35612
P46109 Q9P2H0
P05412 P14672
Q14005 P33552
P04637 O94907
P42768 O60512
P63279 Q13045
Q9NS69 Q9BUL8
P63104 P23142
P08581 P30968
P62304 P10589
O75093 P26885
Q09472 Q9UDY2
O14776 Q9Y6H5
P46934 Q9Y6X1
P68104 P02671
Q8IUC6 Q04656
O43889 O76081
Q15038 P40855
O43561 P59768
P40937 P09341
P52333 Q15311
P60900 Q7L1W4
P10244 P47736
Q9Y4H2 Q02413
O15083 P15336
P14678 Q06418
O95405 Q9Y4C2
Q13356 P30556
P63279 P78318
Q13387 P40227
Q9GZS1 Q96LT4
O60613 P13569
Q13077 P17706
Q92597 P07949
Q9HCE7 Q92574
P32927 Q96D46
P42574 P09016
Q99856 Q12906
P45983 P42684
P46109 Q9UBF2
P15172 O14950
P00533 O43707
P19419 Q96EY7
P06400 P98160
P0CG47 P04439
O14654 P40937
Q01780 O15534
Q15797 O15169
Q12959 P06734
P06729 Q9BXK1
Q16594 O60925
O15524 P41220
P21673 P25963
P01100 P35226
O96020 P98170
P07948 Q86YM7
Q9NS23 Q03052
P06454 P17152
O75376 Q13428
P23458 P46108
Q9Y3C7 Q14181
Q14289 O14980
P68104 Q9UBL3
Q8NF64 P40198
P13688 P35579
Q96QZ7 Q7L523
P46527 P28827
P03372 Q9NR82
P20309 P21452
P24941 O00194
O75553 Q01844
O15198 Q92729
P36897 P20963
P49703 Q06187
P27797 Q86U06
P35609 O15519
P17252 Q15672
P67809 P10997
P10242 Q8TDB6
Q9BUB5 Q15025
P17252 Q86Z02
P16157 Q9BST9
O14544 P49407
P11388 Q9Y4J8
P25103 Q96IM9
O95996 Q96HT8
Q06124 Q16667
Q7L5N1 Q9BV36
P45984 P04899
P29323 O15455
Q9H8Y8 P19429
Q99558 P25445
Q04771 Q9ULZ3
O95551 Q01995
P55771 Q96CA5
Q8TEL6 Q86YM7
P42229 P67775
Q15796 P06241
P04637 P05023
P04637 P62993
Q13547 P38398
P84243 Q9BXS5
Q99972 Q9Y281
Q8TAI7 P11387
P17612 P32926
O14727 P09884
P07996 P46094
Q9Y2X7 P01023
Q9Y5B0 Q9Y3R0
P58062 P23771
Q06124 Q14653
Q9H0Q3 Q06587
Q12846 P24071
Q9UKY1 P06681
P05023 Q9ULR5
P31749 Q92930
Q14134 P19235
Q08752 P60022
Q14469 Q6VY07
P53667 Q14005
Q5JWF2 P13501
P54821 P09086
P21246 P04156
P03372 Q99683
P37173 P08034
Q07954 P30305
Q9Y478 O95180
P16070 Q9HCE7
O15235 P42226
P08069 P20337
P02649 O43597
P10275 Q9Y4K4
P03372 P51685
P43694 Q9UQB3
P54253 P41218
O15399 P49841
Q16531 P16885
P13693 Q96P31
P48643 P07814
O14920 O15553
Q9UN74 Q9NVZ3
P16234 Q13330
P21333 P37231
Q05513 P56199
Q92793 P01374
P51572 O60443
P61371 Q9BQG0
Q9NRP7 Q8IX12
Q14847 Q13287
P50402 P38919
P02751 P62191
P45985 Q9UQB3
P98164 O95777
P16333 Q9NRR5
Q13535 P04843
P05556 Q01892
P68104 P62820
P53611 P18887
P61764 Q9HD43
Q9NTJ3 Q9Y5P6
P08123 Q8IWL1
Q92558 O60271
Q09472 Q05586
P49715 O43586
O43464 P62306
Q99750 Q13255
P31749 P00750
Q9UHC6 Q9UNI1
P60709 Q13562
Q15149 P84243
Q15047 Q86UQ8
Q13432 Q13813
P40763 Q9BTV5
P43405 O94875
P46060 P21860
Q96B26 P25103
Q09472 P16471
P62304 P09466
Q16695 P40121
Q99704 P08519
Q9BQ66 P27797
P41240 P00747
P08581 P27658
Q9H3D4 Q99750
P19838 P51636
P0DP25 Q9NY99
P62993 P19174
P38398 P19174
Q13287 Q96SQ5
P50750 O75419
P62993 P03973
P21246 Q9NWM3
P17844 P82094
Q07954 P00750
O15524 O43255
O43294 P02686
O95990 Q9Y5L0
P22681 Q13232
P16157 P20273
P84022 P07910
P07237 Q9Y4K3
Q12959 O43929
Q13277 P08235
P28482 Q14254
Q9BX70 P41180
P61981 P08237
P08670 P07711
Q9BX66 Q7Z6Z7
Q7Z7J5 P04271
P08621 O15270
P30279 P29350
P12931 Q9NYL2
P12931 P40763
P50281 P62979
P48039 Q8TER5
Q03405 P59998
P54257 Q6ZU52
P11362 P50281
Q9Y5B0 P00734
P49840 P37268
P25490 O43432
P49757 Q9Y2P4
P06213 O95390
Q9HD26 O15198
P17252 P05231
Q02156 Q13127
P55789 P04839
O15360 Q8N357
P20226 P62837
P10276 Q9GZU7
Q9GZT8 P61925
P10828 Q9NWT6
P43026 Q00722
Q07960 P25815
P04406 P19086
P43489 Q5VWW1
P16871 P51684
P08697 P08514
P36897 P20340
Q9P2T0 P33897
P30876 Q15084
Q7Z7C8 Q13322
P01112 Q13885
Q92831 Q9UQ80
P35609 P07101
Q13310 Q96BR1
Q9BY67 O43439
O15164 Q96A47
P08473 P27037
Q13287 O96018
P26368 P55060
P25054 P57073
P42566 Q9BUB5
Q13547 O00238
Q96A72 Q9HC62
Q16623 O00255
P0DP25 P17098
Q969L4 P20963
Q15836 Q9Y3M8
P27348 P48736
Q92793 P61978
P12931 O75182
P08473 Q9Y247
Q9BUJ2 O95347
P07948 O15254
Q12802 Q14677
P12081 Q16849
O15379 Q96CW5
P22681 P55854
P12931 P19784
P35611 Q9GZY0
P52655 P41594
P36542 O15344
P04150 Q9NPF4
P10074 Q16576
P35606 P05060
O60315 O60494
Q13009 Q9UER7
Q9NRX1 Q14683
Q15833 P52952
Q15648 P28702
P18848 Q6VMQ6
Q9HCN6 Q12906
Q6P597 P61106
Q92731 Q8N556
Q13077 P48023
Q06124 P49790
P28749 Q86VX2
P10721 Q14765
Q9NR19 P08151
Q8TAE7 Q8N137
P17252 P10276
P35221 Q92673
P46108 O76003
P49427 Q96KG7
Q9UIK4 P35348
Q07954 P17252
P30530 P32969
P02751 P30533
P19387 O43913
Q9NXD2 P0DPB3
P53567 P56524
Q15560 Q9Y3C7
Q8IXH7 Q9UBB5
Q9UKY1 P10145
P54253 Q12972
P09237 Q96B36
P55212 Q9Y2J4
P12931 P05067
Q04206 Q9BY67
P22692 Q6P3X3
O75150 Q9BRS2
Q01094 P05783
Q15648 P00747
P25208 O14936
P27037 P41146
Q99750 Q9UIS9
P45985 P42575
Q08722 P29274
Q6VMQ6 P01100
P42574 P25800
P62304 P49903
Q9UMX0 O95373
Q9NUQ8 O00445
P04637 Q9UKA9
Q13432 Q02535
P62993 P49418
P06493 O14936
Q96NW7 Q02750
P01009 P56693
Q99750 Q9UJ04
Q9NRX1 P25445
P05114 Q9UGL9
P53611 P60033
Q9P2W1 Q16787
P16220 O14744
P08246 Q8TDD1
P14780 Q9ULZ3
P30519 Q08380
P62826 P43403
O75528 P04004
P04004 P32298
P08571 Q92854
P12931 P54259
P14625 Q15027
P17612 P17676
P19525 P62879
P26045 Q8WUH2
O75030 Q9Y3E7
P14672 Q9Y446
P20936 Q00839
P04406 O43147
Q02363 Q92956
Q15843 P98082
Q9UBW7 O43521
Q9Y6X8 Q9Y244
P54253 P25800
Q9Y4G2 O95163
P06730 Q9Y446
P24468 O75376
P49407 P34981
P27708 Q9NWB7
O43747 P08519
O00212 Q15334
Q9Y3C5 O43318
P55287 O75971
Q15075 P55198
Q8N9N5 Q9NZW5
Q13501 P21506
Q12967 P51452
P35222 O14745
O95295 Q15427
Q15796 O43432
Q96ID5 P26367
Q13573 P48436
P11831 Q9UK53
P05109 P45379
P35222 Q9NRL3
P59768 P55291
Q15154 P61764
P06454 P46934
P62316 Q14203
Q9UPQ3 O14607
Q9BXR0 Q9HB63
Q13813 P98095
P23634 P61204
P07766 Q99966
P23378 P40337
P11474 Q9H4I2
P09493 Q9NYY3
O43157 P10589
Q8IZH2 P49903
P31946 P25445
Q96IF1 Q9BX70
Q6IA17 Q86Y01
Q13571 O60941
P60484 Q02985
Q96L34 Q92569
P11215 O75807
P19784 P11047
O14807 Q99572
Q8IW41 P30679
Q96S59 Q01831
P49768 P08579
P05556 P51681
Q9UI32 P16333
Q09472 Q9UQF2
Q8IXJ6 O15519
P32780 Q9Y253
Q96IF1 Q9BZL4
Q00535 Q14449
Q15911 P25391
Q9H4E5 Q5VV43
P12931 P85298
P04626 P16473
Q9UKN8 O95985
Q9NZW5 Q16637
P09529 P14618
Q99836 P11940
O43747 P05771
O00238 Q13263
P14210 P18505
P32519 O95084
Q07889 Q9H875
P20336 Q16820
O14908 P28068
Q99743 P11836
P02794 P40198
P09619 P54259
Q9NPB6 Q9P1W9
Q9Y5Q9 P51610
Q8NI35 P42768
Q15544 O14936
P19447 P84077
P08123 Q5JVS0
P01024 P04150
P03372 Q14192
O15198 Q9Y679
Q13555 O14974
P16333 P10124
P62166 Q9HC77
P42858 P29590
P21246 O43427
P42229 P07814
Q92908 P45973
Q15047 Q9UER7
O00453 Q12860
O60674 O00267
P63010 Q92841
P46109 Q92750
Q15596 Q9BXW9
P17936 P08579
P17252 Q13224
P19838 P60709
Q9NRM7 Q8TC90
Q06481 O95411
Q99750 Q9P0L9
Q16891 Q8N9I0
Q9H0H5 Q9BQG0
P0DP25 Q8WXE1
P13861 Q13177
O75150 Q9P2R6
O14920 Q6NUQ1
P06400 Q7Z6G8
P36897 P48357
Q7L5N1 Q07890
P00533 P49759
Q9Y5B0 P78368
P04637 P11802
Q02388 O15504
P11831 Q9UJY5
Q13485 Q14213
P04637 P41182
P20333 Q99712
Q07817 P61981
O95295 P35869
P49815 O00762
Q92844 P22570
Q99750 P62826
P38936 Q96EK5
Q9BQG0 Q9UMR2
Q15599 P20783
P35611 Q96G74
O95897 Q9Y566
Q16695 Q9BUH8
P08887 Q9HBG4
Q15080 Q8IXH7
Q13838 O00330
Q9BXR5 Q9NUQ8
P35346 Q9Y3F4
P04004 P16070
P68400 O60500
P55774 O43306
P31749 Q99741
Q9Y2W2 P29972
Q9P0L0 Q15397
P36897 P56178
Q9NPI1 P49910
Q8WV48 Q99623
Q6VMQ6 Q9Y6Q9
P08631 P25054
P30542 P62330
Q16539 Q9ULB1
P51948 P17535
Q92624 P54725
P45973 P13236
P62937 P06241
Q09472 Q00610
P12931 Q8WTV0
Q16623 Q969V1
Q02156 P42858
P42858 P25963
P02452 Q9NP84
O14512 P46777
P00747 O95631
O00401 Q9H0B6
Q99819 P20366
Q13115 Q86YM7
P39748 O00161
Q7Z7C8 Q13435
Q9Y2Z0 Q9UIV8
P46939 Q93033
P39748 P48051
O00482 P30304
Q04637 P19438
P05412 O95155
P60953 Q15542
P14373 O14949
O75821 Q15811
Q969H0 Q03164
P42858 Q8WVM7
Q13573 P15509
Q6UWB1 P19237
P63167 Q9Y5Y6
Q15078 Q9Y6Y0
P12004 Q9Y4K3
P24928 P45983
P68400 P31689
O43707 P50570
Q15311 O95613
O95905 Q9UKJ5
Q9UER7 P09486
P21246 Q05516
P49023 Q9NP81
Q09472 Q9NS23
Q86YN6 Q92542
Q05516 P54619
O43561 Q9NYV4
O60674 O43612
O14512 Q9HC98
P14859 Q15459
P04637 P07384
Q9BT04 P46821
Q8TEQ6 Q12805
P12268 P41273
O75582 P07384
P42574 P19235
Q13432 Q8TES7
Q5JY77 Q13480
P54253 Q8N490
Q02556 P0DML2
Q15797 P09958
P34741 P55060
Q9UHI8 P51610
P30542 P61160
P30048 Q9Y3C4
P12830 Q9Y5K6
Q9Y281 Q8N8Q3
P11137 P00451
P30679 Q9NRM6
P10276 P68133
Q9H0K1 Q9Y5K2
P06239 Q10570
P20336 Q9UKT4
P10721 P00451
Q99717 P10997
P06400 Q9HAU4
Q14289 Q13309
P35609 Q9NPY3
P11142 Q9H422
Q13838 P30291
P04637 P42574
Q07352 O14641
O15379 Q92974
Q9NZW5 P12956
Q01094 Q9Y6K9
Q14191 Q9BQA5
Q13490 O75604
P05386 O75928
P49368 P19878
Q15102 P12271
Q99418 Q9NS56
P53708 P63165
Q96IP4 Q15303
Q13224 Q9NWS9
O14544 Q9GZT8
P62826 O00221
P05412 P10144
Q9NRR5 P49450
Q8WZ42 Q9UK53
O94985 O60890
Q92786 P41250
P07948 O15105
P20340 P24593
P02751 O60383
P49354 Q6ZVK8
P08235 Q9UII5
P06400 P63279
P06213 Q9Y297
P01024 Q86XP6
O95343 Q9H0M0
P63104 Q14643
O95751 Q13094
P31749 O75376
Q8NHQ1 Q04771
O15111 Q14494
Q16891 O95777
Q9NP50 Q9HCN6
O15151 P63261
O15111 P55916
P17252 Q8NB91
Q14181 P16885
Q13077 P07858
P16671 P04439
P49841 Q969T9
Q9NR50 Q16629
P02730 Q8IYD9
P11473 Q86X55
P25445 O75970
O14745 P05107
Q13158 P01574
Q12772 P14209
O75533 P35612
Q8N6Y0 Q86X29
Q8IZH2 Q96EA4
P15924 P08476
P52597 P51813
P54253 P40238
Q07021 P49790
Q9NRR5 P20936
Q9HD26 O95777
Q06413 Q08209
P49354 Q15465
Q86X55 Q8IW41
P12757 Q15027
O14543 Q14031
P19875 Q5VWX1
P22681 Q9NQ66
P78396 P13807
P05412 P84095
Q8N6Y0 Q15651
P08758 Q9BQ66
Q16594 P05556
P08246 P0CG47
Q13547 P29590
P40763 Q9BXH1
P31749 Q9H0R4
O14745 P68366
P30304 O75628
Q12933 P17612
Q9NRR5 O00459
O60907 P01127
P33151 O14599
P06239 O14503
Q9Y4H2 Q6ZWJ1
O00165 Q6IA17
P30273 P54710
Q9BUZ4 P06127
P06493 Q93062
Q9UGK3 Q9H2S9
Q86UW9 P06746
P13612 P27918
Q93009 Q9UFN0
Q92558 O43896
P17676 P48058
Q9UGJ1 P14317
Q86UW9 Q9P2H0
Q9UNE0 Q14137
P55196 P13612
P17480 Q9BQI3
P18848 P30622
P11274 P43250
P08581 P35813
P12931 Q07817
Q9BQD3 P43403
P09874 Q99558
P30273 P00387
P53618 Q08380
P12814 O95372
P23229 Q9BXH1
P28749 P01138
P31946 Q92834
Q96RP7 P29597
Q9NRH1 P48552
P25942 P08631
P15336 Q96J02
P05121 P63261
P36897 P30679
O43734 Q99502
P06213 P53567
P10275 P42261
Q06609 Q93062
O94985 Q9ULB1
P24864 P16070
P01133 Q6PKC3
P41220 P55036
Q9UKY1 Q9BYB0
Q04206 P57105
P56537 P20336
P20338 O00165
P06239 P78317
Q15399 Q92686
P52294 O43147
P04637 P11532
P40189 P98161
P12956 Q06187
Q8N488 O95630
P00533 P46092
Q7Z494 O95837
P17931 Q05586
O15357 Q15121
Q7Z7J5 Q5T6C5
P53618 O43572
O00560 Q13469
Q13432 Q86Y56
P17252 P37231
P63279 O15519
P04156 Q6IA69
Q92793 O95793
Q8N2W9 P63151
P25391 O43852
O14757 Q9NYQ7
Q9Y6W5 O60674
Q9UBB4 Q13255
Q9H270 P20273
P04792 Q9H0M0
Q16623 Q15700
P19838 P98174
P19784 Q8IZH2
P35638 Q16513
P78527 Q9GZU2
Q05193 P15622
P15559 Q9NWZ3
P13010 P62330
P62873 Q9H7V2
P46109 P24941
P13501 Q9NRG1
P46940 O94813
P04278 Q13595
P19878 Q96HF1
Q13363 P34932
P05412 Q92997
Q96ST3 P0DJI8
O15164 Q14749
P63165 Q8WTV0
Q01130 Q9BTE3
Q07157 Q99081
Q9NQT4 Q92772
P31942 Q96QF0
P61020 P42127
P27986 Q5JY77
O95425 Q96G27
Q969S8 Q9H0M0
O15198 P21580
Q9NRR5 P25963
P14678 P11021
Q9BT78 Q96IF1
P00734 Q9HA65
Q9H0B6 O15056
P09471 O95777
O43318 Q96KQ7
P46379 P30086
O15530 Q76LX8
P61981 P07093
P30154 Q7Z6B0
Q99836 Q14500
P0DP25 Q9H422
Q01826 Q8IYF3
O60262 P41143
P29275 P52198
P46527 P57073
P18075 P78348
P41567 P49840
P17302 P50914
P0C0S8 P16471
P04637 Q8TD31
Q04759 Q13190
Q96PQ1 P27540
P30153 P08238
P08621 P18848
P15923 Q9NPI1
Q9Y294 P51114
P00533 Q92835
Q02447 Q0P6H9
P58417 P00748
Q14653 P29317
P30281 Q16270
Q92793 Q02790
P03372 Q9P2W3
O95084 O15145
P54253 Q9H6Z4
Q92643 Q8TBC3
Q12959 P61313
O76064 P41732
P00736 P18031
P42224 Q9C0D5
Q96ST3 O96004
P62820 Q13332
Q15744 P46939
Q9UBU8 Q8TDZ2
P10828 Q9Y6H8
Q9Y4K3 Q9H446
P12931 P06239
Q9NQT4 Q15119
Q9BVJ6 P16885
Q96T58 P02792
Q9Y618 P78345
Q9NPG3 Q5JTZ9
P42285 P27348
P54259 Q8TA86
Q01844 P05091
Q15796 Q9Y2P4
P43364 Q3L8U1
Q9Y2I6 Q12959
Q13485 P62258
P10275 O76076
O14641 Q10472
P41240 P08123
P43320 P09467
O94972 O60240
P04626 Q99436
P99999 P13611
P15515 O95996
Q96L34 Q8TAA9
Q9Y4K4 P67809
P36897 Q9BPX3
Q09472 Q00535
P17676 Q16658
P19532 P05121
Q9BRA2 Q9H3M0
Q9H0D6 Q15797
O60732 Q02246
Q9UKI2 Q96K62
P21802 P62330
P01127 P51946
P10244 P16885
P54259 Q9BZW8
P41597 P51116
Q14134 O95985
P14598 Q9H4D5
Q969T4 P36542
Q06643 Q96JH8
O95633 P14923
