Q9NQ79 Q15555
Q8N6L0 Q9NTX7
Q8N6L0 Q9HC62
Q8N6L0 O43765
Q8N6L0 Q13190
Q8N6L0 Q9BQ70
Q8N6L0 Q9Y228
Q8N6L0 Q63HK5
Q969H4 O43739
Q969H0 Q16204
Q969H0 P24941
P09237 P17931
Q9BXG8 O60941
P00519 Q8IZP0
P00519 Q9NYB9
P00519 P10275
P00519 P46108
P00519 P46109
P00519 P35222
P00519 P05107
P00519 P10721
P00519 Q92918
P00519 O43196
P00519 P16333
P00519 O43900
P00519 Q13905
P00519 Q13671
P00519 Q15464
P00519 P12931
P00519 P11387
P00519 P15498
O14770 Q9BVL2
O14770 Q9UJX0
O14770 P40424
O14770 Q9BYU1
O14770 P31314
Q9H3P2 Q8IXH7
Q9H3P2 Q8IUQ4
Q2TAY7 O43711
Q8IUQ4 Q9UHB7
Q8IUQ4 O15265
Q8IUQ4 P41182
Q8IUQ4 P40121
Q8IUQ4 Q9UJX2
Q8IUQ4 Q9UJV9
Q8IUQ4 O14645
Q8IUQ4 Q86YD7
Q8IUQ4 Q01543
Q8IUQ4 Q9BW62
Q8IUQ4 Q8IZA0
Q8IUQ4 Q9BVG8
Q8IUQ4 P53778
Q8IUQ4 P20591
Q8IUQ4 Q99836
Q8IUQ4 Q92692
Q8IUQ4 Q9H3P2
Q8IUQ4 Q86TG7
Q8IUQ4 P08237
Q8IUQ4 Q8IXK0
Q8IUQ4 Q8WUK0
Q8IUQ4 P11216
Q8IUQ4 Q2TAL8
Q8IUQ4 O00560
Q8IUQ4 O43581
Q8IUQ4 Q9NU19
Q8IUQ4 P36406
Q8IUQ4 P14373
Q8IUQ4 Q9C029
Q8IUQ4 P98170
Q8IUQ4 Q9BQ24
Q8IUQ4 Q9HA38
Q8IUQ4 Q9UQR1
Q8IUQ4 Q96KM6
Q07866 Q12982
Q07866 Q96M63
Q07866 Q15323
P35638 P18847
P35638 P18848
P35638 Q8N5M1
P35638 Q16520
P35638 Q9NR55
P35638 P49715
P35638 P17676
P35638 P49716
P35638 P53567
P35638 P15408
P35638 P25791
P35638 Q8TBB1
P35638 A5D8V6
P35638 P24278
P35638 Q6PJT7
Q15238 P35590
Q8NFR7 Q8N6Y0
Q6P1L5 Q14145
Q07869 P62993
Q9H9H4 Q08117
Q9H9H4 Q6P1J9
Q9H9H4 O43639
Q9H9H4 Q13131
Q9H9H4 Q96HL8
Q9H9H4 O60504
Q9H9H4 Q8TF42
Q92570 O95343
O43790 P19012
O43790 P50222
O43790 Q8WW24
Q9HAU0 P54253
Q9HAU0 Q5EBL8
O43791 Q13618
O43791 Q9UER7
O43791 Q16829
O43791 Q99836
O43791 P60484
P62857 Q7Z3S9
P42685 Q12982
P42685 P60484
P42685 P06400
Q9NXH9 P43364
Q9NXH9 P54274
Q96HD9 Q9H8Y8
Q96HD9 Q8TBB1
Q96HD9 Q7Z3S9
Q96HD9 O75928
Q96HD9 Q9H8W4
P26232 Q9UID6
Q9Y3R0 P03372
Q92802 P49639
Q92802 P25791
Q92802 O43447
Q13490 Q96CA5
Q13490 Q96CN9
Q13490 P14136
Q13490 Q13546
Q13490 O43353
Q13490 Q9Y572
Q13490 P57078
Q13490 Q9NP84
Q13490 Q12933
Q13490 Q9BZW7
Q08AM6 Q8WXK3
Q08AM6 Q8IW40
Q08AM6 Q9NNX6
Q08AM6 P27658
Q08AM6 Q92562
Q08AM6 Q8N0U6
Q08AM6 Q96QG7
Q08AM6 Q96FA3
Q08AM6 O43189
Q08AM6 Q9BQY4
Q08AM6 O15389
Q08AM6 Q8IZ26
Q6UW56 Q92832
Q6UW56 Q9Y5X1
Q13077 Q08117
Q13077 P41182
Q13077 Q13489
Q13077 Q53TS8
Q13077 P42772
Q13077 Q8TB45
Q13077 Q7L591
Q13077 Q9HAK2
Q13077 P15408
Q13077 P23769
Q13077 Q8WXI9
Q13077 Q14161
Q13077 Q8NEA9
Q13077 Q9H8Y8
Q13077 P49639
Q13077 P35452
Q13077 Q2WGJ6
Q13077 Q8TBB1
Q13077 Q15555
Q13077 P43243
Q13077 Q9H7H0
Q13077 P00540
Q13077 O76041
Q13077 Q7Z417
Q13077 Q9BVL2
Q13077 Q08499
Q13077 Q96BD5
Q13077 Q16512
Q13077 Q494U1
Q13077 Q96KQ4
Q13077 Q9NQW5
Q13077 Q2TAL8
Q13077 Q9UJF2
Q13077 Q8WWW0
Q13077 Q13546
Q13077 Q13188
Q13077 Q8N0S2
Q13077 Q12933
Q13077 Q9Y4K3
Q13077 P36406
Q13077 Q8IWZ5
Q13077 Q5TAP6
Q13077 Q9BTA9
Q13077 Q05516
Q13077 Q9BQ24
Q13077 Q15973
Q13077 P17024
Q13077 Q8TAU3
Q13077 Q8IYI8
Q13077 Q8TBZ5
Q13077 Q96KM6
Q13077 Q8TBZ8
Q13077 Q7Z3I7
Q13077 Q9P0T4
Q13077 Q96SQ5
P23771 P35609
P23771 O15379
P23771 Q9UQL6
P23771 Q9BTC8
Q96RP9 Q969Q1
Q02153 Q02108
Q15025 Q8NEF3
Q15025 Q96M91
Q15025 A8MQ03
Q15025 Q14161
Q15025 Q9Y6K9
Q15025 Q9BVG8
Q15025 Q96M61
Q15025 Q9H213
Q15025 Q9UBU8
Q15025 Q15014
Q15025 O14777
Q15025 P19838
Q15025 Q96CV9
Q15025 Q96T60
Q15025 Q15311
Q15025 Q8TAD8
Q15025 Q86VP1
Q15025 Q15560
Q15025 P21580
Q15025 Q96KP6
Q15025 P40222
Q15025 Q9H267
Q15025 P24278
P55199 P62136
Q8IUE0 Q15742
P13497 Q9H2X0
P13497 P07585
Q8NI60 Q86UW9
Q8NI60 Q9Y371
Q8NI60 Q9UBB9
P52744 Q6A162
P52744 Q8WV44
P52744 Q96BR9
O14776 Q99728
O14777 P18848
O14777 Q9P1Z2
O14777 Q8IYI6
O14777 O14964
O14777 Q6P597
O14777 P04259
O14777 Q9NPJ6
O14777 Q9GZM8
O14777 Q9BZD4
O14777 Q6ZNE9
O14777 Q9HBM1
O14777 O75558
O14777 Q9UBB9
O14777 Q15025
O14777 P40222
O14777 Q8N6Y0
O14777 O95229
P62068 Q8TBZ3
Q9UJW3 Q9Y6K1
Q9UJW3 Q13547
A6NEM1 Q9BV47
A6NEM1 O14964
A6NEM1 Q63ZY3
A6NEM1 Q16512
A6NEM1 O43167
A6NEM1 Q6ZNH5
P56693 Q13287
P56693 P23760
P56693 P20265
Q9BR76 Q9ULV4
Q9BR76 Q8WYL5
Q9BR76 P54274
Q9UGP5 A1L4K1
Q9UGP5 Q6A162
Q9UGP5 P43365
Q9UGP5 P23508
Q9UGP5 Q9Y2D8
Q9UGP5 Q12800
Q9UGP5 Q9UBB9
Q9UGP5 P36406
O14773 O14746
Q13614 P07196
O60826 P63261
O60826 Q13616
O60826 Q13618
O60826 Q7Z3Y8
O60826 Q8N6Y0
P17706 P10912
P53992 P00540
P53992 Q15436
Q6NXT1 O75386
Q6IQ23 Q9UKV8
Q6IQ23 O60716
Q6IQ23 Q9Y250
Q8WXE1 Q9UJX2
Q8WXE1 P50750
Q8WXE1 Q8TBB1
Q8WXE1 P00540
Q8WXE1 P20592
Q8WXE1 P13521
P28799 Q8N6T3
P28799 Q07687
P28799 Q9NW38
P28799 P49639
P28799 Q96MT4
P28799 Q9UBE8
P28799 Q7Z417
P28799 P32242
P28799 O43765
P28799 Q99523
P28799 P19438
P28799 P20333
O15164 P03372
O15162 Q8NEC5
O15162 Q9H2X0
O15162 Q9H4E7
O15162 Q92731
O15162 O43559
O15162 Q16625
O15162 Q13563
O15162 Q92922
O15162 Q6RVD6
O15162 O75716
O15162 Q92734
O15162 Q8IWZ5
O15162 A5D8V6
O15162 Q8TAU3
O15162 Q96SQ5
O15169 Q5JTC6
O15169 P39687
O15169 Q14194
O15169 P49674
O15169 P35222
O15169 O14641
O15169 Q9UKB1
O15169 P49840
O15169 P49841
O15169 P62136
O15169 Q6ZNA4
O15169 Q15583
O15169 Q14134
O15169 P23258
O15169 Q9H7D7
O15169 P46937
Q9Y4K4 P46108
Q9Y4K4 P62993
Q9Y4K4 P16333
Q4VCS5 Q68EM7
Q4VCS5 Q9Y2T1
Q4VCS5 P37235
Q4VCS5 P19012
Q4VCS5 Q15323
Q4VCS5 P61968
Q4VCS5 Q9NPJ6
Q4VCS5 P35240
P62993 Q9P2A4
P62993 Q15027
P62993 Q13444
P62993 Q08117
P62993 Q15109
P62993 Q9BRR9
P62993 Q9ULH1
P62993 O43150
P62993 P30530
P62993 Q8WV28
P62993 P22681
P62993 Q13191
P62993 Q9Y5K6
P62993 P98082
P62993 Q92841
P62993 O14490
P62993 Q9P1A6
P62993 Q9Y2H0
P62993 Q05193
P62993 P50570
P62993 Q8N9I9
P62993 P54762
P62993 Q12929
P62993 P21802
P62993 Q13480
P62993 Q9UQC2
P62993 Q9H706
P62993 Q9UKT9
P62993 P10721
P62993 P05787
P62993 Q13094
P62993 P48357
P62993 P25791
P62993 Q8TE12
P62993 Q8TBB1
P62993 Q9BRK4
P62993 Q13163
P62993 Q92918
P62993 Q8IVH8
P62993 Q9Y4K4
P62993 Q9H204
P62993 Q9GZT8
P62993 Q13177
P62993 P27986
P62993 O00459
P62993 O14939
P62993 Q5SXH7
P62993 Q07869
P62993 Q08209
P62993 P18031
P62993 Q06124
P62993 Q9Y2R2
P62993 P29350
P62993 P18433
P62993 P06400
P62993 Q04864
P62993 Q9H788
P62993 P29353
P62993 Q8WXH5
P62993 O43295
P62993 Q92973
P62993 O75674
P62993 P14373
P62993 P15498
P62993 Q9UKW4
P62993 P55072
P62993 Q9Y2W2
P62993 O15156
P25791 Q9NYB9
P25791 Q08117
P25791 Q9H2G9
P25791 Q13137
P25791 Q8IYA8
P25791 O14627
P25791 Q8NHS4
P25791 Q8NFT6
P25791 Q13643
P25791 P14136
P25791 Q08379
P25791 P62993
P25791 Q9UQL6
P25791 Q9UJC3
P25791 Q9UKT9
P25791 Q63ZY3
P25791 P19012
P25791 Q6A162
P25791 Q9BRK4
P25791 P43361
P25791 Q15691
P25791 Q15555
P25791 Q9UPY8
P25791 Q92802
P25791 Q9GZT8
P25791 Q7Z3S9
P25791 P37198
P25791 Q86Y26
P25791 O76083
P25791 Q8IXK0
P25791 Q13976
P25791 Q04864
P25791 Q04206
P25791 Q6NUQ1
P25791 P35711
P25791 Q8NA61
P25791 Q9Y2D8
P25791 P40763
P25791 P36406
P25791 Q9BYV2
P25791 Q15654
P25791 Q9Y3Q8
P25791 Q9NNX1
P25791 Q9NTW7
P25791 P17028
Q99956 Q16539
Q99952 Q9Y297
Q99952 O43586
Q9NPJ1 Q6ZW61
Q9NPJ1 Q9BXC9
Q99959 Q08043
Q99959 Q9GZM8
Q9NPJ6 Q08117
Q9NPJ6 Q8NE31
Q9NPJ6 Q96NE9
Q9NPJ6 Q96CN9
Q9NPJ6 Q9BVG8
Q9NPJ6 O95402
Q9NPJ6 O14777
Q9NPJ6 O00560
Q9NPJ6 Q969G3
Q9NPJ6 Q99909
Q9NPJ6 P40222
Q9NPJ6 Q8N3L3
Q9NPJ6 Q8N6Y0
Q9UI36 Q13427
Q9UI36 Q9UBS8
Q96CW9 Q9HBW1
Q96CW9 Q9HCJ2
Q12768 Q13596
Q01449 O94842
P18146 P35222
Q14254 O75955
Q5VTR2 Q9Y2J4
Q5VTR2 O96017
Q5VTR2 O75150
Q5VTR2 Q8N6Y0
Q8IU81 Q8WYK2
Q9NVH0 Q99708
P14859 Q9H4B4
P14859 P78424
P14859 P08047
P14859 Q02446
Q9NQZ8 Q8WV44
Q5VVH5 Q12800
O14787 Q13557
O14787 O00471
O14787 O95198
O14787 O95678
O14787 Q9NQG5
O14787 P54274
Q6UUV9 P16220
O14786 P08648
P53567 P18847
P53567 P18848
P53567 Q16520
P53567 P49715
P53567 P17676
P53567 P49716
P53567 P35638
O94941 P40692
O14901 Q92624
O14908 Q03167
O14908 P17643
Q9ULX6 O15379
Q9ULX6 Q68DV7
Q9BVG8 Q9NYB9
Q9BVG8 Q08117
Q9BVG8 P15336
Q9BVG8 P41182
Q9BVG8 Q9HC52
Q9BVG8 Q68D86
Q9BVG8 Q8IYE0
Q9BVG8 Q07002
Q9BVG8 Q01850
Q9BVG8 Q96L14
Q9BVG8 Q53EZ4
Q9BVG8 Q8N3C7
Q9BVG8 Q13561
Q9BVG8 O43602
Q9BVG8 Q05D60
Q9BVG8 Q96EV8
Q9BVG8 P62508
Q9BVG8 O00471
Q9BVG8 Q9NW38
Q9BVG8 O94868
Q9BVG8 Q08379
Q9BVG8 Q9H8Y8
Q9BVG8 Q8NDH6
Q9BVG8 Q8NA54
Q9BVG8 Q63ZY3
Q9BVG8 Q7Z3B3
Q9BVG8 P19012
Q9BVG8 P08727
Q9BVG8 Q15323
Q9BVG8 Q6A162
Q9BVG8 P13647
Q9BVG8 P02538
Q9BVG8 P04259
Q9BVG8 P48668
Q9BVG8 Q8TBB1
Q9BVG8 Q9BRK4
Q9BVG8 P33993
Q9BVG8 Q9NPJ6
Q9BVG8 P00540
Q9BVG8 O14777
Q9BVG8 Q9GZM8
Q9BVG8 P37198
Q9BVG8 Q8IXK0
Q9BVG8 Q96KQ4
Q9BVG8 P54646
Q9BVG8 O95171
Q9BVG8 Q8IUQ4
Q9BVG8 Q969G3
Q9BVG8 P35711
Q9BVG8 Q8NA61
Q9BVG8 Q8N0S2
Q9BVG8 Q15025
Q9BVG8 Q12933
Q9BVG8 P36406
Q9BVG8 P14373
Q9BVG8 Q8WV44
Q9BVG8 Q9BYV2
Q9BVG8 Q99816
Q9BVG8 Q3SY00
Q9BVG8 O75604
Q9BVG8 Q05516
Q9BVG8 Q96BR9
Q9BVG8 Q9UJW8
Q9BVG8 P17024
Q9BVG8 Q7Z3I7
Q9BVG8 Q8N720
Q86Y82 Q86UW9
Q86Y82 Q16623
Q86Y82 Q12846
Q6ZNE9 Q8TBB1
Q6ZNE9 O14777
O60216 Q13643
O60216 Q9NP77
Q99961 Q9H788
Q99961 Q99962
Q99961 Q99963
Q9UNF1 P52333
Q9UNF0 P50570
Q9UNF0 P50222
Q9UNF0 Q9BY11
Q9UNF0 P54274
Q13416 Q99459
Q13416 Q7L590
Q13416 P25205
Q13416 Q13415
Q13416 Q9UBD5
Q13416 O43929
Q13416 O43913
Q13416 Q9NS91
Q13416 Q15554
Q13415 Q13416
Q13415 Q9UBD5
Q13415 O43913
Q13415 Q13309
Q13415 Q15554
Q13418 P48059
Q13418 Q9NVD7
Q13418 Q9HBI0
Q13418 Q9BWU0
Q13418 Q9UMS6
Q13418 P14373
Q8IXQ5 Q13618
Q8N1E6 O95863
O75386 Q6NXT1
O75386 P43360
O75386 O43586
Q8NHS4 Q96L14
Q8NHS4 P25791
Q13574 P06400
Q13574 P28749
Q13574 Q08999
Q5T764 O14879
Q3MIX3 Q7Z3S9
Q8TD17 Q96Q77
Q8TD17 P49760
Q8TD17 Q92556
Q8TD17 Q96CV9
Q8TD17 Q9H8W4
Q8TD17 Q6ZMS7
Q6RVD6 Q9HD26
Q6RVD6 Q7Z3S9
Q6RVD6 O15162
P48668 Q08379
P48668 Q9BVG8
P48668 P19012
P48668 P05783
P48668 Q15323
P48668 O76015
P48668 Q6A162
P48668 Q9UBB9
P48668 Q9BYV2
Q96EQ0 O95967
Q96EQ0 P23284
Q96EQ0 Q9Y5P3
A1A4S6 Q6P5Z2
P31040 P26045
Q96AP0 Q9UJU6
Q96AP0 Q14195
Q96AP0 O00410
Q96AP0 P07476
Q96AP0 Q8N386
Q96AP0 Q96JY6
Q96AP0 Q9NUX5
Q96AP0 P31948
Q96AP0 Q9UNE7
Q96AP0 Q9BXI6
Q96AP0 Q9BSI4
Q96AP0 Q13885
Q96AP0 Q92900
P07384 P15311
P07384 P18031
P07384 P40763
Q9BSW7 Q96MT8
Q9BSW7 Q8NHQ1
Q9BSW7 Q13422
Q9BSW7 P50221
Q9BSW7 P50222
Q9BSW7 Q9GZT8
Q9BSW7 Q59EK9
Q9BSW7 Q9Y2D8
Q9BSW7 Q12933
O95376 O43683
O95376 Q93034
O95376 Q04864
Q9UPZ9 P08238
Q9BV47 Q13137
Q9BV47 A6NEM1
Q86UD4 Q8NHQ1
Q86UD4 Q6A162
Q86UD4 P50222
Q86UD4 Q96CV9
Q86UD4 Q9NRD5
Q86UD4 P31321
Q86UD4 O94972
Q86UD4 Q8WV44
Q12959 P78536
Q12959 A1A5B4
Q12959 Q9Y297
Q12959 P36507
Q12959 Q7Z628
Q9UIE0 A1L4K1
Q9UIE0 Q6A162
Q92882 O43281
Q92882 Q04864
Q92882 O00560
Q92882 Q9BYV2
Q86WV1 O15117
Q86WV1 Q96QH2
Q86WV1 Q9H788
Q9Y6X2 Q9UIS9
P57678 Q9UHI6
P02795 Q15139
P53778 Q16512
P53778 P29074
P53778 Q8IUQ4
Q9GZL7 Q14137
P46459 Q9UBS5
P46459 O75899
P46459 P42262
P46459 P43378
P35611 Q9NP66
Q6PJG9 Q7Z3S9
P51692 Q13287
Q9NRU3 Q93096
Q8NFT6 P25791
P27658 A8MQ03
P27658 P49639
P27658 Q53G59
P27658 Q6A162
P27658 Q96MT4
P27658 Q7Z3S9
P27658 P32242
P27658 Q04864
P27658 Q02446
P27658 Q08AM6
P28300 O95967
P28300 Q9UBX5
Q92556 P08631
Q92556 Q9BYV2
Q92556 Q8TD17
Q92551 Q9NRD5
Q7KZF4 Q96J94
Q92558 Q15642
Q9UPG8 Q86UY5
Q9HBI0 Q08117
Q9HBI0 Q13418
Q9HBI0 P50222
Q9HBI0 Q04864
Q9HBI0 Q8N6Y0
Q9H267 Q15025
O75154 Q9H0H5
Q8N108 Q13547
O43586 O43684
O43586 Q86YD7
O43586 O15553
O43586 Q9Y5E9
O43586 Q05209
O43586 Q99952
O43586 Q9Y2R2
O43586 O00560
O43586 Q9H788
O43586 Q9UQ90
O43586 Q9Y228
O43586 O75386
O43586 Q9Y473
Q8N2W9 P09874
Q8N2W9 Q04206
Q96RN5 Q71SY5
Q96RN5 Q12772
Q96RN5 Q96F44
Q9Y230 Q8IW40
Q9Y230 Q8TBB1
Q9Y230 Q9Y265
Q9Y230 P25490
Q96M29 O95429
Q96M29 Q2WGJ6
Q96M29 O75360
Q96M29 O43711
Q8IUH5 Q7Z5R6
Q8IUH5 Q9NP61
Q8IUH5 P15336
Q8IUH5 P17655
Q8IUH5 P68104
Q8IUH5 P60228
Q8IUH5 Q08379
Q8IUH5 P49840
Q8IUH5 Q9NWB7
Q8IUH5 Q16537
Q8IUH5 Q8IVB4
Q8IUH5 P60880
Q8IUH5 Q9Y6W5
Q8WY64 Q8TD10
Q8WY64 Q8WWW0
Q8WY64 Q9Y3Q8
O95985 Q9Y2D8
O95985 Q8WV44
Q06418 Q6A162
Q9HC98 Q08117
Q9HC98 Q8IYA8
Q9HC98 Q9Y2V7
Q9HC98 Q13422
Q9HC98 Q9UKT9
Q9HC98 Q15323
Q9HC98 Q6A162
Q9HC98 Q8TBB1
Q9HC98 Q9BRK4
Q9HC98 Q07912
Q9HC98 P36406
Q9HC98 P14373
Q9HC98 P98170
P40818 Q14596
Q14CN4 Q6A162
O14713 Q6PIW4
O14713 O00522
P50458 Q8N0U6
Q9UJY4 Q15276
Q9UJY5 O60941
Q9UJY5 Q15276
Q9UJY5 Q9Y3C5
Q9UJY5 Q99523
Q9NR61 P57105
Q14765 O43504
Q9NUL3 Q96C10
Q9NUL3 P19525
Q92922 P32242
Q92922 O15162
P34931 O95429
P34931 P19838
Q15293 P54253
Q96JK4 O95967
P13612 P05556
P13612 P26010
P13612 P49023
P13612 O43294
Q9Y468 P49736
Q9Y468 P33992
Q9Y3M9 Q13137
Q9Y3M9 Q6NT76
Q9Y3M9 Q6A162
Q8N3Z6 Q9H257
Q9Y463 P61962
Q9Y463 P20823
Q9Y463 Q9BRK4
Q9Y463 P46734
Q9Y463 Q96S59
Q9Y463 P06400
Q9Y463 P28749
Q9Y463 Q12815
Q9Y467 Q8TAP6
Q9Y467 P08138
Q5T124 Q08117
Q5T124 Q8IYR0
Q5T124 Q13131
Q5T124 O94955
Q5T124 Q9H788
Q5T124 Q12933
Q5T124 Q8N6Y0
Q8WUM0 P57740
Q8WUM0 Q9BW27
A5D8V7 Q96M63
A5D8V7 O60341
A5D8V7 O43463
A5D8V7 Q9UBB9
A5D8V7 Q8N3L3
Q96S55 O95786
Q96S55 P28340
P45973 Q9H2P0
P45973 Q13111
P45973 Q9NQS7
P45973 Q5T3J3
P45973 Q9UIS9
P45973 Q9BQF6
P45973 Q5FBB7
P45973 O43463
P45973 Q13263
O15294 O95644
O15294 Q8NDX5
O15294 P36873
O15294 P11464
O15294 Q04206
O15294 Q9UPV9
O95231 O75553
Q6UXX9 Q9H8W4
Q92769 Q9C0K0
Q92769 Q9UER7
Q92769 Q13547
Q92769 Q9UIS9
Q92769 Q13330
Q92769 P48382
Q92769 O95863
Q92769 O43463
Q92769 Q17R98
Q9H898 Q13618
Q9H898 Q13620
Q9H2S1 P35609
Q92764 P20138
Q92764 A6H8Z2
P37231 Q00535
P37231 P10909
P37231 P19793
Q02410 P05067
Q99972 P10916
Q99972 P09486
Q99972 Q14515
Q99795 Q9NUX5
Q05513 P31749
Q05513 Q07021
Q05513 Q9Y624
Q05513 P08238
Q05513 P14598
Q05513 Q9NPB6
Q05513 Q9BYG5
Q05513 Q9BYG4
Q05513 P41743
Q05513 Q04759
Q6UWV6 Q08379
P10398 P15056
P10398 Q12805
P10398 P08238
P10398 O43187
P10398 P36507
P10398 Q8IXH7
P10398 Q96KB5
P10398 P14618
P10398 O94906
P10398 O43615
Q16670 A1L4K1
Q16670 Q8WV44
Q96J94 Q7KZF4
O43172 O43447
P19419 P27361
P62508 Q05D60
P62508 Q9BVG8
P62508 P50222
P62508 P51843
P62508 A0MZ66
Q14055 P50222
P11387 P00519
P11387 Q99801
Q86YM7 Q9P2A4
Q86YM7 Q0VDD7
Q86YM7 Q9NSC5
O14965 O14920
O14965 Q9NQS7
O14965 P53350
O14965 O15350
O43395 Q8NHQ1
O43395 Q92997
O43395 Q96D09
O43395 Q2KHN1
O43395 Q13435
O43395 O95391
O43395 Q9HCM9
P09874 Q7Z2E3
P09874 P49715
P09874 Q01094
P09874 P11308
P09874 Q8N2W9
P09874 P46063
P09874 O95863
P09874 P18887
P09874 P54577
Q96FN4 Q8TBB1
Q96FN4 Q04864
Q96FN4 O60504
Q96FN4 P14373
Q96FN4 Q8TBC4
Q70YC5 Q9NXR1
Q15654 Q9NYB9
Q15654 Q8NEC5
Q15654 Q86UW9
Q15654 Q5JVL4
Q15654 O43559
Q15654 P31269
Q15654 P17482
Q15654 Q99706
Q15654 P25791
Q15654 Q9H7H0
Q15654 O43639
Q15654 Q14511
Q15654 P09619
Q15654 Q96I34
Q15654 Q13131
Q15654 P54646
Q15654 P54725
Q15654 P48380
Q15654 O75716
Q15654 Q9Y4C2
Q15654 Q8WW24
Q15654 O43734
Q15654 Q14134
Q15654 Q6ZVT0
Q15653 Q9UKB1
Q15653 Q04206
Q15653 Q8N1B4
Q8IXH7 P10398
Q8IXH7 Q9H3P2
A0PJX0 Q6EMK4
Q13557 Q9UQM7
Q13557 O14787
Q13557 Q8N0Z6
Q969G2 Q9Y6H1
Q969G2 Q5QP82
Q969G2 Q17RB8
Q969G2 P28069
Q969G2 O60880
Q969G2 Q9BV90
Q969G2 O75604
Q13555 P08238
Q13555 Q96SI9
O95727 Q9BY67
Q96GD4 Q16543
Q96GD4 Q86XJ1
Q96GD4 P08238
Q96GD4 Q9NQS7
Q96GD4 Q92993
Q96GD4 Q15691
Q96GD4 P30153
Q96GD3 Q9UM19
Q96GD3 P43365
Q96GD3 Q9UMX0
Q9H6I2 P35222
Q8NHQ1 Q02040
Q8NHQ1 Q9NR81
Q8NHQ1 Q99728
Q8NHQ1 O95696
Q8NHQ1 Q9H257
Q8NHQ1 Q6P1J9
Q8NHQ1 Q8IYX8
Q8NHQ1 Q96M91
Q8NHQ1 Q9H078
Q8NHQ1 Q9UJV9
Q8NHQ1 P26196
Q8NHQ1 Q68CQ4
Q8NHQ1 Q14241
Q8NHQ1 P19447
Q8NHQ1 Q8NE31
Q8NHQ1 Q7L5A3
Q8NHQ1 Q8WXI9
Q8NHQ1 Q96CN9
Q8NHQ1 Q5T3I0
Q8NHQ1 Q8WW32
Q8NHQ1 P10809
Q8NHQ1 Q15735
Q8NHQ1 Q63ZY3
Q8NHQ1 Q7Z3B3
Q8NHQ1 O60341
Q8NHQ1 Q15323
Q8NHQ1 Q96PV6
Q8NHQ1 Q9H7H0
Q8NHQ1 P48552
Q8NHQ1 Q13427
Q8NHQ1 Q96T49
Q8NHQ1 O43395
Q8NHQ1 O95391
Q8NHQ1 Q969G3
Q8NHQ1 Q99909
Q8NHQ1 O00506
Q8NHQ1 O43463
Q8NHQ1 Q9BSW7
Q8NHQ1 Q96C24
Q8NHQ1 Q8TDW5
Q8NHQ1 Q14134
Q8NHQ1 Q8IWZ5
Q8NHQ1 Q3SY00
Q8NHQ1 Q63HK5
Q8NHQ1 Q96NG3
Q8NHQ1 Q6ZVT0
Q8NHQ1 Q8N3L3
Q8NHQ1 Q05516
Q8NHQ1 O43167
Q8NHQ1 Q6ZSB9
Q8NHQ1 P52737
Q8NHQ1 Q9UQR1
Q8NHQ1 Q14929
Q8NHQ1 Q86WZ6
Q8NHQ1 Q16600
Q8NHQ1 Q14584
Q8NHQ1 Q9NR11
Q8NHQ1 Q86UD4
Q8NHQ1 Q8N895
Q8NHQ1 Q9H9D4
Q8NHQ1 Q86VK4
Q8NHQ1 Q8TAU3
Q8NHQ1 Q8NDP4
Q8NHQ1 Q9ULM2
Q8NHQ1 Q8NEP9
Q8NHQ1 Q7Z3I7
Q8NHQ1 Q96SQ5
Q8NHQ1 Q96NL3
Q8NHQ1 O43309
Q5T749 Q8NEC5
Q5T749 A8MQ03
Q5T749 Q13643
Q5T749 P49639
Q5T749 Q7Z417
Q5T749 P32242
Q5T749 Q96SQ5
Q9UNA1 Q6P5Z2
Q9UMY4 P16333
Q92870 P05067
Q9UQB8 Q12929
Q9UQB8 Q9NZQ3
Q9UQB8 Q15428
Q9UQB8 Q9Y6W5
Q9UQB8 Q8IUH5
Q9UQB9 Q9NQS7
Q13882 Q5JST6
Q13882 O00471
Q13882 O14526
Q13882 Q13480
Q13882 P10721
Q13882 Q04864
Q13889 Q6P1K8
Q9NQ86 Q14240
Q9NQ86 Q14451
Q9NQ86 Q9Y228
Q9NQ86 Q8TAU3
Q9NQ86 Q96SQ5
Q9NV70 Q96KP1
Q9NV70 Q96A65
Q96AV8 A0AVK6
Q92966 Q8IYX8
Q92966 Q8NI38
Q17RD7 Q8IXK0
Q17RD7 O43829
Q86XJ1 Q96GD4
Q12934 P37198
Q9UBB6 Q08117
Q9UBB6 Q5JST6
Q9UBB6 Q9BSI4
P61513 P43360
P62873 P19878
P62877 Q13616
P62877 Q13617
P62877 Q13620
P62877 Q93034
P62877 Q13309
Q969L2 P53365
Q969L2 P43378
Q969L2 Q969Z0
P78356 Q6NT76
O95931 P35226
O95931 Q9HCE1
O95931 P35227
O95931 Q3KNV8
O95931 Q9BYE7
O95931 Q06587
O95931 Q99496
Q5VV42 P06239
P27986 Q8IZP0
P27986 P10275
P27986 P22681
P27986 Q13111
P27986 Q8IY22
P27986 P46108
P27986 P46109
P27986 Q9Y2H0
P27986 P41970
P27986 P03372
P27986 P11362
P27986 P36888
P27986 Q13480
P27986 P62993
P27986 P10721
P27986 Q92918
P27986 P45983
P27986 P09619
P27986 P42336
P27986 P42338
P27986 O00329
P27986 P49023
P27986 Q13905
P27986 P19793
P27986 Q9NP31
P27986 P29353
P27986 Q9H0K1
P27986 P12931
P27986 O15455
