Q14683 P43246
Q03933 Q00613
Q9UNY4 P43243
P78536 P01135
P42566 P46108
Q16520 P17535
Q8IW41 P47712
Q9Y2I6 Q8NA61
P47712 P08670
P01135 Q9BQQ3
Q09472 Q6PCB8
Q9BY67 Q13368
P48380 Q12933
Q86YS3 Q7L804
P78314 P36888
P13612 Q13477
Q8WWQ0 P35568
Q9NW38 P36897
Q9NS68 Q13077
O75899 Q9UBS5
Q05513 Q9Y243
Q15329 P28749
P05556 P10809
O14745 Q92887
Q15466 Q14994
P14543 P05067
Q01780 Q8IZH2
P43403 Q13885
P18847 Q96ID5
Q9NZJ5 O14920
O60880 Q15052
Q9P209 Q6ZU52
Q99708 Q8IV36
Q06124 P23458
Q04771 P19793
Q96KN3 P14653
P07384 Q14494
P24928 O00267
Q9NSN8 O60941
Q07960 O60241
Q92636 P25942
O15111 O75925
Q13285 P10275
P19174 P35968
Q9BT92 P13647
Q9P0K1 O95970
Q75N03 P12830
Q9Y3C5 O95208
P35638 Q16520
Q13464 P35241
P15498 P11274
O43592 P35658
Q04912 Q04206
Q9H213 Q96SN8
P08727 Q9NYB9
Q12774 P19174
O43889 P51610
Q00535 Q00536
P08069 Q8TEW6
P56945 Q9HD43
P36873 P51610
Q9UBU9 P78559
Q13829 P29317
P07942 Q5T6C5
Q05586 Q05193
P17480 Q9UJU2
Q8IYD1 P15170
O43318 O15111
P19525 Q9NYJ8
P42224 P14784
O60674 P62993
Q9BVJ6 Q8NHQ1
P05976 P62736
O95206 Q9NRR5
P12757 Q4LDE5
Q9Y6W6 P45983
Q92878 Q6NUQ1
Q9BUH8 P14373
P55347 P09629
Q99615 Q9HCE7
P35241 P13598
P55345 P10828
Q15014 P06400
Q8NHY2 P17535
P12956 Q9BXJ9
P32004 P13591
Q5U623 Q9UIS9
P10828 P61201
P11308 P05412
Q16891 Q9BXP5
Q99728 P43246
P14373 Q96F44
Q9NRW7 O14662
P35240 P49023
Q13427 P24928
Q9Y4K3 Q9NQC7
Q13185 Q5T6C5
P27658 Q9NRR5
Q7L590 Q14566
Q05586 Q00839
P19838 O15111
Q07021 Q05513
Q9UBU9 P52948
Q13651 Q08334
O95251 Q8NAP8
Q13474 P46939
O14908 Q07954
Q7Z6E9 O95405
Q08881 P62937
Q96KB5 P10398
P29350 P10721
Q15599 P17612
P14859 Q04206
Q96PU5 P37088
P43351 P25205
P04049 P04150
Q13480 Q99759
P49796 P03372
O94972 Q8IYF1
P06493 O15287
P07333 Q07889
Q13368 P54257
Q15645 P67775
P11274 Q96ID5
P02452 P16070
P28482 Q9Y6Q9
Q9Y490 P05556
Q12904 Q16539
P00533 P68366
Q9Y561 P35609
Q96L34 P23258
Q9P2K8 P36897
P17612 P17181
P21802 P19174
P60484 Q9BVJ6
P98164 Q5JY77
Q10567 Q6VMQ6
Q66K74 P42704
P67775 Q9NPH2
Q04206 Q9UHD2
Q9HCN6 P06241
Q9NS23 P23258
Q92797 Q00613
O43823 P17844
Q8WTR7 Q8WV44
P36507 P28482
P41240 P12931
Q13191 P27986
P68104 Q00887
Q8TD23 Q9Y4K3
P24928 Q05048
Q03167 P17813
P31749 P42345
Q92793 Q03164
Q06124 O14543
P13010 P09884
P68400 P06744
Q96BD5 Q13547
O75582 P18846
Q14005 O14974
O75925 P18031
P68400 P13807
Q01780 Q8IZ52
Q16543 P11802
P20333 P05783
Q9Y3C5 Q86VP1
O00515 Q9UMD9
P46531 Q09472
Q9UQB8 Q12929
P30153 P10809
P50613 P10827
Q9UKV0 P41182
Q9BQA5 Q9UBB5
P04264 P22676
Q05655 P12931
Q07889 P15941
P25963 Q9Y6K9
P56693 P50221
P53778 P28562
P21817 P23297
Q13546 P19838
O43765 P10912
O15530 P23443
P35240 O14745
Q9NYL2 O14733
Q8IZH2 P00338
Q15916 Q6VMQ6
Q5JVS0 Q9Y6X2
P56945 Q8N5H7
Q9H3D4 Q15172
Q9NPB6 P05129
P17600 P27361
P42285 P40425
Q8NAP8 P15622
Q99558 Q9Y4K3
P17028 Q05516
P54296 Q8WZ42
P45983 P46821
P25054 Q13363
P29475 Q08AM6
P33992 P42224
P11021 Q9BPU6
Q9NRR5 Q9P2K6
P54845 O43186
P06239 P15311
Q14185 Q92556
P51532 P03372
O95613 Q15154
P51587 P38398
Q9UBX0 O75376
O43639 Q05193
O60674 Q99062
P43364 Q9NXH9
O43353 Q9HCE7
Q7Z3Z4 Q9UPY3
Q8N2W9 Q13547
Q5TCQ9 P23467
Q16891 O95295
Q04771 P36897
Q92956 Q13077
O60343 O94916
Q9Y2R2 P41240
P26358 Q15910
P29350 P15498
O75112 P35609
Q9BUY5 Q8NHQ1
P49757 Q05655
Q13315 P50542
Q13705 Q8N6C5
Q09472 O95359
P11142 P04114
P54259 Q15323
P25942 P52333
P35250 P35249
P49757 P05106
Q13444 P12931
Q9Y5Y9 P60709
P05106 P14543
Q99816 P08631
O15523 P04278
Q9UNE7 Q00613
P08151 Q13627
Q9NZW5 Q9Y2L1
P56199 P21941
O60674 P00533
O14492 O60674
Q9BYG5 Q8TEW8
P68400 P12830
O15379 O14980
Q9H0M0 P08887
Q16621 O15525
Q13496 Q9C0I1
P07948 P15509
Q9UHD9 Q9NRR5
A6H8Y1 P06400
O43261 Q9NUQ8
Q16827 P10721
Q16620 O14492
Q92598 P68366
P08047 P05412
P43694 Q15648
P43354 P28702
O14976 Q00535
Q99665 Q14765
Q04759 P31749
Q13547 Q9Y618
P43378 O95197
P39880 Q9BQ52
P19525 P40763
O14492 P43405
Q8TAE7 P48547
P10242 O75444
O75385 O00560
Q9NRF2 P62993
Q9NR46 Q9Y371
P12956 P42858
P43405 P29350
Q16576 O43463
Q9Y2X7 P54257
P78314 P43403
P20701 P05362
Q9BXW9 O94782
Q496Y0 Q9HCE7
O43559 Q13873
Q9BVC4 P42345
P12931 Q8N5H7
Q12933 O95201
Q14192 P00568
P08631 P16885
P48547 Q8TDN2
P20591 Q9HCX4
O60282 Q07866
Q12933 Q9NYJ8
Q96EV8 Q9Y4J8
O43422 P19525
Q15560 Q9H7U1
Q9BX70 Q9GZT6
Q13769 P07333
Q09472 P38398
P24941 Q13415
O95967 O15162
Q14005 O95967
O15211 Q9GZT6
Q12923 P50479
P63261 Q6VMQ6
Q9NZW5 O14910
Q13131 P13569
P06401 Q13886
Q9NZ52 Q99816
Q8NF91 O15146
Q14134 Q96F44
Q01826 Q13547
P51617 P11215
O60496 Q96EK5
P15918 P09429
Q96GD4 Q08J23
Q15788 P11473
Q5T2W1 P13569
P11021 P04114
P28482 P15391
P46108 P51692
Q9UBC0 Q92793
Q7Z3Y8 P14616
Q08881 P19174
Q8WW38 P15976
Q9P2M7 Q9UDY2
P42229 P03372
P00533 P25445
P11532 P68133
P29317 P62993
P19235 Q04912
Q9Y5X1 Q9NZW5
P05771 P98082
P58335 P08572
P23443 Q09161
P17936 P02452
Q9Y4J8 Q13424
Q04637 Q9UGR2
O95704 Q06481
P12931 P03372
P41743 P51617
Q9Y3I1 Q13490
P10275 Q09472
Q9H422 Q9UII5
Q07011 Q12933
Q08999 Q86Y97
P19793 Q04206
P48736 P07951
P12931 Q9NRY4
P31949 P04271
Q5T2W1 Q92887
Q00169 P00533
Q07866 O00139
Q9UJU6 Q9H788
O15265 Q9NRD5
O15530 Q96BR1
Q8TD19 Q8TDX7
O43497 Q9NRR5
Q14247 P62993
Q13443 Q05655
Q06124 P16234
Q92731 P48552
P49841 Q8TD16
P62195 P01100
Q03468 P09874
O15143 P61160
Q14050 P02458
O14641 O43395
Q9H422 P49796
O95229 O43264
Q12933 Q13489
P42684 P11274
Q92823 Q02246
Q15149 Q13813
P27361 Q05469
Q15700 P33402
O95741 Q9Y6K8
P06239 P42224
Q6IA86 P42224
Q01484 Q01082
Q15172 P25054
Q92796 Q13224
Q05586 Q07157
Q9BV36 Q9Y4I1
Q9Y2X7 Q5UIP0
P08670 Q9P0W2
Q15700 Q15303
Q13422 Q13363
P63098 Q99683
Q9C0F1 P15622
Q12802 Q07869
O75376 Q9NNW7
P23219 Q02818
Q9UGN5 P09874
Q04724 P06493
Q8TF64 Q9NPG1
Q99558 P27361
P17948 P19174
Q96QU8 O60610
Q13177 Q8TEJ3
P23142 P02675
O75553 Q06124
Q06187 Q02156
P05412 P40763
P21810 P04114
P24928 Q92900
P46199 Q15653
P17980 P54253
Q86TC9 Q08043
Q9Y2X7 Q99728
Q99959 Q02413
P46109 Q07889
Q9P104 P07949
Q8WZ42 P21333
P55884 Q13347
Q06124 P42229
O15117 Q13094
Q08881 P62993
P17252 P60880
P05129 Q5JVS0
Q8N5S9 Q14012
P49841 P13807
Q9UQM7 Q12879
Q9NYD6 P30260
Q13309 P10244
O95967 Q03014
Q9UPR3 Q92900
O15524 P10912
Q05586 P54760
P10275 Q9UER7
Q9NQ36 Q8IWY4
P50750 P19838
P35499 Q13884
P30291 P68400
P54257 Q16891
O60341 Q13547
O95071 P28482
Q9Y2W2 P62140
Q9UPT6 P45984
P33176 Q6P597
O95810 P17252
O75604 Q9BUH8
Q9HCK4 Q9Y6N7
P48059 Q99708
P08069 Q9H4M9
P52701 Q9UIF7
Q9NR12 Q05513
O00548 Q86UL8
P29590 O95405
P07949 P45983
Q92831 P48552
P16871 P13232
Q6NUQ1 O43264
Q9BYG5 Q8TEW0
O60603 Q9BXR5
P10398 P27986
P05771 Q06187
O00459 P01133
P43364 Q9BQ70
Q93009 O00308
Q8IZD4 Q8IZH2
Q8TD19 Q9Y5B9
Q96QT4 P13639
Q9UKS7 Q13422
P46108 P42229
Q96RU2 Q14676
Q86Z02 Q9UER7
Q9HCN6 P07948
P19838 O00221
Q96KG7 Q9P2E3
Q99504 Q9UIU6
O75150 P06400
P31314 P67775
P16112 P23142
P49910 Q8IYF1
P22681 P09619
P17252 P49795
Q99698 Q14974
P06493 P48681
Q9UQB3 Q14247
O60880 Q14155
P40189 P29350
P16591 P35222
Q96CK0 Q13285
Q8IW41 O00418
Q06124 P22681
O60336 P45984
Q9BYV6 Q92995
P19793 P09874
Q96FE5 P08138
P19838 Q15653
Q92793 P40763
Q13322 O60674
Q14192 Q13642
P07947 P09619
Q8N4C6 P17612
P07948 P12318
P08253 P39060
P51813 P20333
P23468 Q13332
P50570 Q15811
P08123 P16070
Q16787 P13497
P29350 P16284
P07947 Q99704
O14907 O94925
Q9BSU1 Q9P2E2
Q8N5S9 O00141
P30153 O95376
P12931 Q8WU20
P25205 P33993
O15379 Q04206
Q14766 P35556
Q99972 P42892
O60826 Q99829
P48723 Q9NRR5
P19012 O14639
Q99504 Q9NPC8
P10828 P19793
P53350 O94762
Q01344 P32927
Q07890 P46109
Q15047 Q8N5U6
O14980 P42224
P17612 P14136
Q9HD67 P68133
Q99972 Q04721
O60264 O75444
P03372 P35222
Q05513 P49841
P42566 P52594
Q9GZX5 Q6VMQ6
Q9UJX3 Q9UJX6
Q13177 Q9BUB5
O75886 Q9NRR5
P01135 Q96CC6
Q13107 P06400
P49674 O15055
Q14966 Q14192
O43929 P25205
Q9NRD5 P17252
Q9P104 P06213
Q05655 P35611
Q9Y4H4 P22607
Q14160 Q93052
P54259 Q99435
P68400 Q16623
P16333 P20936
Q9UPA5 O15083
Q9ULB1 Q8N9I0
Q9Y210 Q14573
P09884 P09874
P14780 Q15726
P28676 P13796
O75146 O00291
P35240 O14980
P51572 P05067
Q8TDC0 P35609
P07332 P40763
P51617 Q16288
Q9Y692 Q15596
Q9UK53 Q13547
Q14318 Q08209
Q9C0D5 O14490
P12931 P00533
P15498 P12956
Q12933 Q5T124
Q09472 O15350
Q9UKW4 P27986
Q05655 P10636
P35579 O00255
Q01826 Q92831
P36508 Q13547
Q7L591 Q92835
O00482 Q15466
Q6IA17 P51617
P08514 P04275
O95967 Q9NRR5
Q07889 O00459
Q15642 P07948
O00459 P04626
Q15700 P29475
Q8N3X1 O75051
Q15645 Q5TA45
Q99558 Q13077
Q8NEU8 O94776
P26447 P06753
Q96HB5 Q8N6Y0
Q9Y3C5 O00560
P42224 P20333
Q9NY99 Q9Y4J8
Q9BXM0 Q13474
P05783 P13647
P51884 P16112
P17612 Q9BW27
Q9UBD5 Q99741
O75970 Q9UQM7
Q9C0D5 Q13813
P01023 Q6VMQ6
Q01780 Q15155
Q12933 O15015
Q9Y4J8 P11532
Q15389 P08648
Q9UQE7 Q14683
O14745 P48764
O75376 O60907
Q13045 Q9Y3R0
P56524 P28482
P06241 Q99704
P24821 P00533
P41212 Q01543
Q9UKG1 P42336
Q9Y6Q9 P13631
P63244 P19235
Q15303 P46108
P17612 P49841
Q9UHY1 Q9Y3Q8
P18850 P78347
Q6WCQ1 Q9BZL4
P24723 Q06124
Q02040 Q9Y2I6
Q13332 Q9P2H0
O94929 P68032
Q05209 P41240
P78337 P28069
P17861 P01100
P56945 P08631
Q9Y2M5 Q5T3J3
P35125 P10916
Q92743 Q9Y232
O43395 Q15834
P10276 P48552
P35568 P46108
Q14690 Q04206
P42858 Q15642
Q04721 Q96JK9
O15151 Q93009
P35555 P98160
Q6UB99 Q15596
A5YKK6 P37231
Q92621 Q8N1F7
Q9NRR5 Q9BZ11
Q07889 Q12929
O15056 P16333
Q9Y3F4 P36897
P41218 P24941
O60496 P16333
P43405 P15498
P45985 P53779
Q03014 Q04724
Q9BUH8 Q12959
P21333 P04278
O14777 O95229
Q9Y3C5 Q9NRR5
P05412 P14921
P37198 Q96QU8
P62195 P19447
P13010 Q14191
O60684 P42224
P32942 Q05516
Q07954 P05067
P14735 P04150
P04049 Q05655
O14544 O14654
Q14155 P37173
P49916 Q9NUW8
P08138 Q15653
P56945 P07332
P35222 O95405
P54253 Q5TGY3
P07948 P46109
Q13489 Q13077
Q15542 O00268
P32004 P06756
Q15653 O95602
P14780 P29323
O00459 P62993
P49715 P35222
Q13263 P21506
O95477 Q13009
Q9Y618 P41182
Q7Z7G1 Q13094
O76080 P54727
Q9Y6K1 Q13547
P34932 Q6P1J9
Q92834 Q14203
P11137 P60709
P54253 Q96RK0
Q9BQ16 Q92563
O75530 Q15910
P00533 P20936
Q9H4P4 Q15303
Q13315 O60934
Q01860 P09429
P12956 Q00613
O15018 Q99569
Q9UQM7 O14713
Q13277 P60880
Q9UQ84 P20585
Q9NZJ5 Q16236
Q15697 P17028
Q16539 O75676
O43581 Q16623
P10244 Q92793
Q01094 Q14186
Q15464 P31785
P49716 Q92793
Q9ULB1 Q8NFZ4
Q9BY41 Q06455
O95251 Q96ED9
Q12929 P05556
Q99972 P04075
A6NMB1 P29350
Q8WUM4 Q99961
Q15746 P17252
O94875 Q9H2E6
Q9UBL3 P36897
P08253 P02452
Q93009 Q9P2G9
P17612 P04049
Q02930 P15336
Q9P2M1 Q9Y3Q8
O60741 Q9UL51
Q96GD4 Q9H8Y5
Q9BRV8 Q9UHD2
Q9H9E1 P98164
P27986 P35568
Q13347 Q14152
P30988 P21333
O43184 P17936
Q9UKG1 O94776
Q15811 Q9Y5X3
O14513 P16333
Q9BY84 P45983
Q14CM0 Q9NRP7
P42773 P11802
P09619 P19174
Q12968 P01100
Q9UGI8 Q9Y490
Q06124 P42224
Q14031 Q9NPY3
Q06187 P51813
P31785 P04632
O60381 Q96ST3
P57105 P27037
P07996 P05106
Q14831 P21333
P19838 P25963
P29317 Q06124
Q96RI1 P48443
P18084 Q9HD67
Q12933 P21580
P83916 O43463
P10827 P61201
P54257 O95295
P38570 P12830
P41220 Q14524
Q7L590 P33991
Q96J02 P05412
P49023 P18206
P00451 Q8NI22
Q8IUK5 P14543
P55265 O14980
P16220 O94762
Q9Y3L3 O43426
P45983 Q9UQF2
P06239 P40763
Q6IA86 P40763
Q9Y3Q8 Q15714
P01100 P19838
P03372 P78317
Q9BRV8 Q14164
P15169 P01024
P12814 P43364
Q16531 Q13309
P46379 O95967
P23677 P68133
Q9Y6K9 Q15311
Q07890 P19174
Q9Y2I6 O15015
P13569 Q02156
Q9H2S9 Q14839
P18848 O43293
Q9BUZ4 O43294
P07996 P02671
P07996 P24593
P22455 P19174
Q9Y2U5 Q9NP31
Q9Y2X7 Q9H0I3
P06493 Q9NXR1
Q2M1Z3 Q15811
P98095 P53420
O60925 Q5JY77
Q9Y4A5 Q16254
Q15654 Q12923
Q93009 O00463
P29350 P36888
P17612 P14410
P37198 P49790
O14964 P46934
Q8N3Y1 Q14999
Q9H2S1 P0DP25
Q15464 P14784
O15530 Q16513
O60504 Q6ZU52
P49335 P20264
P48736 Q13480
O43683 P78406
O00339 P21941
O95376 Q96P48
P50281 P51884
P35555 P35556
O15530 Q05513
P13010 Q9BXJ9
P51168 P37088
P12830 P18206
P31785 P05362
P54253 Q96T58
Q4LDE5 O95405
Q96RI1 Q15788
P28482 Q05513
O00308 Q9NR12
Q86VF7 Q9Y490
P07332 Q99704
Q13487 Q5SXM2
Q15910 Q9Y2U9
Q14517 Q86YM7
Q15436 O95487
P15056 P28482
Q969S3 P10244
Q15406 O14775
P36873 O95405
O15350 Q92831
P41240 P06239
P19784 P49795
Q9C000 Q9Y239
Q9GZT8 Q15834
P12931 Q9H5V8
P43364 Q05516
P54750 P0DP25
P43405 P17252
P06756 P16234
Q86UW9 Q9UM19
P45984 O43379
Q9Y2H0 O15399
P49023 P05556
Q13480 P46109
O60941 Q96EV8
Q969G3 Q9Y6Q9
P08670 Q9UGJ1
P06239 P14784
P43364 Q68CQ4
Q8TD08 P12931
Q15139 P05412
Q9UQC2 P27986
P42224 P51813
Q15654 Q12906
P01100 P53567
Q96SN8 Q9Y383
Q7L8L6 Q15834
P08603 P11215
Q9C0A0 O14936
Q09472 Q14676
P18433 P06241
Q14966 Q96EK5
Q15404 P48059
Q8N143 P41182
Q969H4 O14733
P40189 P15498
P40198 P05109
O60934 P16104
O14924 Q01970
P45983 P05787
P06213 Q8TEW6
P05129 P35568
O60500 P46940
Q15811 Q07889
O15530 Q8IWY9
P08727 O15287
Q14155 Q13177
Q15788 P13631
P35568 P16591
O00470 P17483
Q03112 Q13547
Q702N8 P68133
Q9Y5K6 P06241
P17612 P60880
Q9NYJ8 Q9Y6Q6
P32004 P35241
Q9GZT8 Q15555
P78536 Q12959
P45983 Q02962
Q15788 P55345
Q12866 Q13873
O95613 P0DP25
Q9C0D5 Q9Y566
P14653 Q92793
O75444 P05412
Q92841 Q9Y2W2
O14920 P19838
Q9UKX2 Q16760
Q09472 P54725
Q8N1V2 P50991
Q96JZ2 P07332
P31749 Q09666
Q9ULB1 O00445
Q92556 P98174
P28482 Q13480
Q93052 P12814
Q6PD62 P51451
Q9NYW8 P06400
Q14686 Q14980
Q9Y2X7 P49023
Q9NZN8 O75175
Q9Y5X4 Q96ST3
Q9H4M9 Q9H1K0
P98082 P37173
Q92777 P17600
O00192 P19022
P19525 Q15172
P36888 P62993
Q9NPY3 P02452
Q9P2H0 Q9Y2X7
O75052 Q07954
Q8IZH2 P04075
Q13501 P42261
Q9ULB1 Q86SS6
P17948 Q06124
P17509 P19012
P17612 O43665
P55072 P38398
P49715 P35251
P41220 P17252
O15530 P05771
O00238 O75995
Q96QZ7 P51812
Q8N4C8 O15020
Q13137 Q8TES7
O95425 Q9Y383
Q9UER7 Q9NQB0
Q14055 P54257
Q15834 Q9P104
Q14005 Q14957
Q02413 Q9Y446
O14920 P35222
P68363 P25963
Q09472 Q13469
Q14566 Q53TS8
P52292 P46063
P19838 P09429
Q9BX70 Q9NPI1
Q13114 Q99558
Q06124 P06241
Q02218 P09622
Q15650 Q09472
P05109 P68366
P48643 P62736
Q8N4C8 P07197
P60880 Q12846
P04629 P08138
P14921 P19838
P36897 Q5T6F0
P51178 Q14974
P10828 P10588
P07948 P19174
Q6P1X5 P21675
Q92908 Q09472
P19525 P29597
O60566 P30260
Q49AN0 P53041
P10827 P16220
P25963 P07384
P32927 P05771
Q06187 Q8TBX8
Q9ULV5 Q9BV47
P63244 Q9Y3Q8
Q14449 P06213
P41218 P14652
Q96FN4 P35241
P10275 P12956
O14745 P09619
Q13424 P0DP25
Q01780 Q86UX7
P10809 Q15399
Q13547 P40763
Q92831 Q9UM47
Q02410 O14936
Q05513 P04049
O75925 O15169
P36897 Q9H1Z4
Q96J02 P49757
P03956 P35613
Q9BUZ4 Q9HAU4
P12757 Q8N3C0
Q9Y297 Q9C026
Q07889 Q8TE68
Q07889 P11362
P35240 Q01082
O15287 Q06547
Q9NRD5 Q92692
P40763 P17948
Q3L8U1 Q07869
O60264 Q01826
P21810 P05067
P01730 O00220
P0DP25 Q9H0B3
A5YKK6 Q9NZN8
P52333 O60674
P19838 Q9Y6K9
Q7Z460 Q9UPY8
P06241 P46108
P51452 P01133
Q8WXH0 P68032
P28482 Q13322
Q06124 P17181
Q9BVI4 Q9Y3Q8
Q9BVL2 P37198
Q04724 O14607
Q02548 Q92793
Q9UDY2 Q96B97
Q9NZQ3 P27361
O15481 Q8IY81
Q15051 P0DP25
O75173 P09958
O00311 P33991
O75925 O15350
P42224 P31785
Q13564 Q9NRR5
P42566 Q05193
Q12933 P26842
Q01826 Q09472
P52564 Q16539
Q13443 P06756
Q9P0W2 O95359
P54253 Q8N196
P20700 P02545
P35240 P35222
P40763 Q9UER7
O75925 O75928
Q04637 Q9BUB5
Q12959 P22001
Q8IUH5 P21579
P06239 Q99704
P62714 P10636
P54253 Q12933
P26367 Q9Y2V3
Q13421 Q8WXI7
Q9UPR3 Q86US8
O75093 Q9Y6N7
P31749 P10275
Q8TD26 O95405
P24928 Q10570
P78536 P46531
Q92830 P46531
P01024 P17927
Q93096 P68363
P26006 P02751
Q96SD1 Q13315
Q9NZR2 P05067
Q01101 Q13368
P13612 Q14773
Q96PF2 Q9UJT2
P16112 P03956
Q9BWQ8 P25445
P07951 P60709
Q05655 Q09472
Q9Y561 O95405
P53567 P15336
P98160 Q5TAT6
Q9NRW4 P45983
Q9UPV9 P24928
P29350 P06239
Q9P104 Q16288
P21980 P09486
Q9Y5X4 P20393
Q9BY67 O14936
O15399 Q07157
O60684 P40763
P11309 Q14980
Q8IZH2 P46379
P46379 Q15047
P28749 Q9BUH8
Q96ED9 Q7L590
P49023 P16581
O14908 Q16620
Q15599 P13569
P55055 P19793
P29323 O60229
Q9NZN5 P08069
Q13077 P19438
O75376 Q06455
P16112 P98095
P08581 O95295
P68104 Q15583
Q05586 P11137
O60216 Q14980
Q9Y215 P22303
Q5T124 O95405
P29323 P34925
Q8IYF3 P48552
Q96ST3 Q13547
Q15596 P19793
Q9HC52 P35226
P48730 O15055
P49336 Q92585
P50570 Q9Y262
Q9Y6X8 Q9H4I2
P32856 O14795
Q02383 P13861
Q9C0C2 O95271
P68104 Q05516
P35968 P39060
Q13480 P19174
Q15172 P48729
P10827 Q14686
P42681 Q8IXH7
Q9NPI1 Q9BUJ2
Q13671 P42684
Q9BYH8 P19838
P43403 P19174
Q15269 O75674
O14964 O43318
O60674 Q04912
P27361 Q9UQC2
O96017 Q15173
O14641 O60504
Q12879 Q05586
P17252 P29350
P60484 Q15599
Q09472 P20823
O96013 P06756
P02462 Q02388
Q9Y6W5 Q06187
P16144 P08581
P03372 Q12756
Q8TBC3 Q96B97
Q9HAP6 Q9UQB8
Q9NPF5 Q9UER7
Q13813 P60709
P10586 Q9Y4H2
Q9HC62 P49790
O95967 Q9NRQ2
Q9UMF0 P05107
O60333 Q15700
Q06124 P40763
P23284 Q9NRR5
P17612 Q14571
Q9P2S2 Q8NI35
Q5THR3 P10275
Q9Y624 O75970
Q15276 O75843
Q92997 P68400
P54253 Q9P1W9
P04049 P34932
Q9Y6W5 Q9NYB9
Q9NQB0 P14923
Q13045 P60709
P61201 P19793
Q13332 P23469
Q96T76 P03372
Q96BA8 Q68CJ9
P40424 P28358
P28482 P05787
P17612 P78348
P42224 P51692
Q13547 P35251
O14649 P60903
Q15848 P55290
Q13315 P63010
Q8IV45 Q04206
P05771 P14598
P31749 Q3V6T2
Q00013 Q9Y2J4
Q13017 P20936
Q9P1Z2 Q9Y573
Q92542 P05067
Q14289 P12931
P27361 Q07869
P51452 P28482
Q92828 O60907
P16284 P07947
P16220 P18846
Q8WUM4 Q14289
P63244 Q13224
P68104 O95376
Q04725 Q04724
O14980 P49792
P17612 O14965
O95251 P49736
P50613 Q01094
P14923 P04626
P29597 P35568
P10827 P19793
Q9ULK4 P17676
P49023 P16333
P09769 Q99704
O43707 Q9UQM7
A5YKK6 O95628
O95477 Q15700
Q09472 P42229
Q13480 P62993
P27361 P49815
O75925 Q9Y6K1
P28360 P35548
P17612 P15924
P26447 Q9Y623
P07947 P15529
Q15583 Q96ST3
Q14517 Q9NSC5
Q9H4G0 Q14980
P48436 Q12933
Q13363 Q13873
O15379 P25490
P15498 P15391
P09884 P24941
Q7L5A3 Q15834
P55198 Q96RN5
P11473 Q15651
P12956 Q13424
O43765 O95967
P16471 P15498
P43405 Q15139
Q13017 P05556
P53779 Q12789
P35680 P18846
Q9P2D0 Q06187
P08648 P39060
P28715 P18074
Q01543 P11308
P32519 P06400
P54253 Q14157
Q99626 Q92793
Q9Y6D9 Q9Y2J4
P06746 P18887
Q13444 O60504
Q99502 Q15475
P28715 P24928
O75914 P04049
O15294 P10636
P27361 Q05655
O14641 Q8IYF1
O14543 P10912
O14965 Q9Y6A5
Q9Y2X7 P42858
P01100 P15336
P42345 Q9UBS0
P06493 Q01094
P46108 O15162
Q9H074 P60842
O00220 P02458
Q15653 Q04206
P19634 O43745
Q16539 P19634
O15226 Q04206
O15379 P48552
Q9UBF2 P53618
P83916 P26358
P48730 O95295
O60749 P09619
P12931 P35968
P43405 P12314
Q96S95 Q9UQM7
P06493 P39880
O43426 P42566
P11274 P19174
Q8NHU6 O75410
P28482 P17480
Q96PQ1 Q8NFW8
Q96DU3 P29350
P19012 Q7Z3B3
Q8NFH8 Q04206
Q13137 Q9Y4E5
P50750 Q13309
Q96F07 Q92558
Q14134 Q8TES7
Q9NPH3 P27986
O75334 Q8ND30
Q9Y2I1 P08648
O95631 P43146
Q05516 Q9Y6I3
P80511 Q15109
Q15700 Q9ULK0
Q86Y01 P46531
Q96S38 P40425
Q14683 P38398
P51692 P28482
Q99985 O14786
P54253 Q13303
P20702 P01024
Q7L590 Q15834
P18031 O60674
P12755 P10070
Q15648 P11473
P63244 Q05655
Q13200 P19438
Q15788 Q15562
O60716 Q14247
O75970 Q99942
P05412 P15407
Q92831 O95359
Q15762 P15151
Q9BQG0 P10242
O95477 Q9HAP6
Q9NQ69 Q9HCE7
P42224 P42229
Q5T2W1 P48764
Q96IZ0 O43293
Q9Y2I2 Q9HCJ2
P11474 Q99698
P15498 P13010
Q13315 Q15831
O95967 Q96FE5
Q15648 P41235
P98082 Q9UM54
P17028 Q9P2H0
Q92831 P10276
O60500 P16333
Q9H981 Q13873
O15524 P14784
Q92918 Q9UN19
P42338 P08473
P48058 P12814
P11474 Q15788
Q9Y2H0 Q05586
Q06330 Q99466
P49798 P0DP25
P33151 Q06124
P54819 P04278
P35900 Q6PJT7
P23458 P08069
P43405 P52735
O60674 P25963
Q9Y297 Q00653
Q07889 P08631
Q9Y233 Q9UNX4
P00533 Q9NYD6
P08253 P07585
Q99741 Q06190
Q05586 Q8TCU5
P13612 P02751
P24941 Q99626
P10276 P29590
P12273 P01730
Q15047 Q13263
P03956 P17936
P45983 Q16539
P56645 Q49AN0
O43306 P54253
Q92793 P29590
P53350 P68366
P17181 P40763
P20936 P29317
Q86VP6 Q13617
P18850 P25490
P30291 P24941
Q14203 Q15436
P15036 Q92793
Q15746 P12931
Q8WUH2 P36894
Q9Y2H9 Q13424
Q96PY6 P49959
P33151 O60716
Q09472 P25490
Q9BS34 Q96EK5
P06241 P16070
P09104 P68366
P78559 P63261
Q14934 Q92793
Q12852 Q16584
Q05513 P17252
P21860 P01133
Q9UJX6 Q12834
Q08752 O95251
P03372 Q92569
