O00590 Q99616
Q8WWB3 Q8N6Y0
O43561 Q08881
O75460 Q12933
Q8NHQ8 Q96NE9
P42574 Q02078
P59768 P08172
P26641 Q9H4M7
Q14416 P30679
Q9Y490 P08514
P05412 P35638
P10827 Q02078
Q9Y6Q9 Q92731
Q5MNZ9 Q92731
P29350 P07948
P05783 P55212
P43405 O00206
P08727 O15287
Q92793 P10243
P78527 P09429
P63244 Q05193
Q15311 Q96CW1
P08887 P40763
Q9ULB1 P21579
Q8IU60 Q9NPI6
Q9H444 Q06265
Q00526 P43629
O95551 P63279
P61978 Q9BTD8
P19784 Q13144
P01730 P28907
Q9P0L9 P48788
Q8N2W9 P12757
P00740 P08709
Q92597 Q00610
O00590 P51671
P06493 Q9Y6I3
Q9UQR1 P04637
Q9Y4E5 Q8TAD8
P07947 P10721
Q9BR76 O15144
P81277 P49683
P25391 P98160
P56945 P06241
Q15025 P46777
O75791 P10721
Q8NFZ5 P21333
O95067 P24941
Q93009 O43464
O43187 P51617
P17275 P15407
P16520 P36897
P17612 Q92777
P08581 P14210
Q96L73 P10276
P19012 P04259
P24385 P11802
P46108 P62993
O95376 P62917
P09619 Q92569
Q9BSU3 Q16665
P30990 Q99523
Q9NR12 P55040
P55060 P62826
Q16539 P56192
O95997 P46783
O75150 Q9Y4E5
Q12789 Q9HA65
P18124 P17097
Q9UBY0 P12931
P49841 Q14203
Q96ST3 O43439
Q9NY97 Q96EU7
O60383 P04183
Q9GZV5 P62258
Q9P2K3 Q8NHQ1
P12830 O60716
P84022 Q9UJU2
P30153 Q15172
Q15363 Q9H8Y8
Q13485 P15336
P68104 P56282
P17706 P00533
Q15796 P37275
P16112 Q99542
P02787 P22692
P20264 P35716
Q9UI32 Q12959
Q05655 P05198
P11836 P06239
Q15149 P63244
P61812 P37173
Q9ULZ9 P08253
P05154 P02675
P45983 P27986
Q9Y3P8 P62993
Q7L590 O00311
P10144 Q14139
Q15910 O43189
O96004 Q99081
Q9Y6B2 P14373
O75582 Q8N257
P19784 Q12972
Q9NV92 Q96J02
Q14190 O60260
O14788 Q9Y4K3
O95807 Q8WVR3
P21246 Q96EW2
Q02641 O00555
Q9BUZ4 Q9Y6R4
P04637 Q99547
P14652 Q09472
Q96RK1 Q92754
P50150 O14775
Q13094 P19174
Q05513 Q96A00
P06400 P39880
P31946 Q96NE9
P68871 P69905
Q8TAE8 P24522
P51825 O15198
Q9HAV4 Q13158
O43464 P05067
P63165 P29590
P25789 P28066
P36894 P22003
P09958 Q9UK23
Q14203 P54257
Q13501 Q13303
Q92624 P10275
Q6UVK1 Q9Y3R0
O95704 P05067
P49336 Q92585
Q00577 Q00535
Q96J02 P54259
Q9H5I1 Q99717
P0CG47 P04150
Q92831 P04637
P29120 P00797
Q8TEQ6 P62304
Q9UBX5 P08519
P21796 P68366
Q09472 Q99816
P12882 O95793
O14641 Q8N4T4
Q00653 Q8NFZ5
Q13422 Q9UKT9
Q92569 P42680
P31749 Q96B36
Q09472 Q15699
Q9UKV5 P55072
P06239 P16410
P35813 Q15796
P49407 P08631
Q15038 Q9P0T4
P48723 Q9NRR5
P54132 Q06609
P00533 P35222
P00533 P68133
P29622 P06870
Q86WV1 P62993
P49023 P18206
Q14978 P17676
Q9C0C4 Q92796
Q9UQ90 Q99750
Q9BPX7 Q70Z53
Q12834 P20248
O75496 Q14566
P12757 Q8N3C0
Q9UPW0 Q9ULK4
Q14978 P67870
P06241 P25445
P10412 P83916
O75173 P02795
O43298 Q8TAU3
P24278 O60504
Q9H213 Q96BY2
O95477 O75970
Q86YN6 P51610
Q12982 Q7Z465
Q92793 P18146
Q6PD62 P51451
P17252 O14641
Q9UI36 P63279
P63104 Q6PKG0
P62380 Q8N357
P02462 P0DJI8
P46977 O75534
Q03052 P26583
Q9Y3A3 Q9BTT4
P19174 P35968
O43148 O60942
P20151 P24928
O00444 P42680
O43283 P30048
P31321 Q13485
P09467 P11142
P62070 P10398
Q06187 Q9Y2C9
P42685 P06400
P54253 Q96RN5
O60383 P13385
P52799 Q9Y3R0
Q9Y239 P55211
P15976 Q9Y5J3
P21675 P09429
P14780 P15514
P00747 P01008
P24278 Q12933
P49662 P47712
P60033 Q9P2B2
O14653 P84077
Q01094 P08047
P62805 Q09028
Q92793 P38398
P22234 Q9Y3A3
P19012 Q14533
Q13158 P51617
Q05586 O15399
Q92817 Q9UBC9
P08567 P36897
Q13562 P54257
Q9NWQ8 P06239
P42224 P35368
Q15853 P22415
Q09472 P29590
P61981 O15049
P17676 P18146
P22459 O14936
Q66K89 Q9NS23
Q13509 Q969W0
P43405 P11912
O14490 P63167
Q86UR5 Q00975
Q6ZVK8 Q96CN4
Q99418 Q96HB5
O14544 P36897
Q15915 P10071
P17252 P45379
Q9NYL2 Q06730
P14174 P04637
Q5TCQ9 O14514
Q9Y6W5 Q9Y2A7
O43493 P05556
Q8N807 Q96HE7
P30530 Q06124
P60953 Q9NRR8
O75081 Q06455
P34947 P21731
P06401 Q13451
Q7Z7A1 Q15628
P23458 P40763
P84022 P51522
P40616 Q13439
P10415 Q16539
P56539 P00533
P12883 Q99594
Q9UN74 Q5RL73
Q15678 P35222
P06213 P35568
Q05655 O15162
P16150 P35222
Q12933 P19438
P30154 P67775
P01303 P32245
Q8WWB3 Q9C005
O14810 Q16623
Q96KB5 P10398
Q96KN7 O75161
P42261 P11021
Q969H0 Q96FE5
Q14966 Q14192
Q9Y4K3 Q9HAV5
Q16254 Q08999
Q13535 P43246
P30419 P84074
P02647 O14798
Q9Y261 P30301
P09619 P19174
Q15796 O15198
Q9Y2B0 Q9HAP2
Q14451 P00533
P54259 P23142
Q07960 P20936
Q9Y613 P35080
P07948 P19235
Q99952 O43586
O60683 P28328
Q9Y6W5 P61158
Q3L8U1 Q14994
Q14653 Q92793
P12931 P00533
P0CG47 P30304
P49757 P05129
Q9UBU8 Q96HT8
O95886 Q14289
P19784 Q05940
O60674 P51692
P61296 P15923
Q96M91 Q15834
Q9Y5U4 Q12772
Q8N8S7 Q9NQX3
Q13402 P68133
P24928 Q9Y5B0
Q9Y3P8 P43405
Q9UBS8 P04150
Q99683 Q04917
P11274 Q04917
P21675 P35269
P07910 P63279
Q7L5N1 Q92905
Q99717 Q9H0M0
Q15750 O43318
P49765 P17948
O00755 Q13467
Q8NI35 Q99712
Q15438 P84077
P62312 P62310
P12931 P51813
O60674 Q5TA89
P68402 Q96BK5
P06493 P15927
P12931 Q9UGK3
Q13322 O60674
P23443 Q13541
O76081 P63096
P51693 Q9UN74
P07947 P09619
P17676 O75582
Q9NUQ8 Q96GM8
P98164 Q5JY77
P42574 P10636
P06748 Q9UM73
Q16644 O00418
P07949 Q16539
Q9NPG2 P08754
P10275 Q12756
Q9Y243 P56279
O76041 P60709
Q01780 Q15024
P48729 P36897
P04233 P07711
O14508 P10912
Q9H444 Q9UN37
Q9H8V3 P84095
Q9BWG6 Q15834
Q15019 Q16623
Q13148 Q15047
P45985 P53778
O75787 P00797
P28482 P17302
O60307 P60484
P14598 Q92558
P09958 O75888
P63104 Q99759
P24530 P05305
P28482 Q9BY84
O95405 P36897
P54368 O95190
Q13177 O15259
P41594 P0DP25
P25098 P30086
P20591 Q9UL62
P57058 Q15276
Q9Y620 Q9UJX2
Q99816 P04150
P18074 Q06609
Q7Z7C8 Q6P1X5
Q00613 P62258
O15533 Q9UBF2
Q13137 Q9Y4E5
P17706 P51692
O75381 Q96G25
Q13588 O43561
P00451 P04070
O43353 O00463
P30291 Q9UKB1
P10721 Q00610
Q05209 P46379
Q9HAT8 P51617
Q09472 Q7L5N1
P16871 P06241
Q14011 P54253
P03372 Q04917
P12757 O43149
P53803 P38398
Q96SQ5 O15198
P42772 O95163
P40933 P31785
Q96G97 Q9NZ43
Q8N6I1 Q13485
O14910 Q13224
Q13873 P12643
P51677 P13501
P20273 P15391
P61981 Q9Y4H2
Q07666 Q13702
Q04206 P38398
P25800 Q16559
P22888 P01215
Q13011 P26641
Q99613 Q8TAD8
P11912 P15391
Q14005 O15399
P33992 P25205
P22681 Q92882
O94985 Q07866
O96013 P60953
Q7Z6B0 Q9UMZ2
Q99558 P08238
O95425 Q99572
P10275 Q9BQE5
Q01844 O00295
Q9UBQ5 O75822
P17252 Q15311
P08311 P17936
Q9Y383 Q9P2H0
P13693 P50993
P14672 O60662
P31944 P29466
Q99856 Q01094
Q07021 P02745
O95817 Q15884
O14810 P63027
P29323 O60229
P61981 Q9NYL2
Q14721 Q9UIX4
Q8TAT6 Q92890
Q8WZ42 P35609
P06401 P12931
P27361 P40763
O75934 Q92731
P30556 P04049
Q04206 P29590
O00161 P51116
P17252 P05556
Q9NRA1 P63165
Q9Y383 Q96EY7
Q09472 P54725
P25054 P68366
Q8TDZ2 Q9H0U4
P27361 Q07021
P21580 Q8IUC6
Q9Y448 Q99547
Q13136 P10586
Q9NPB9 P80075
P01033 P08254
P11215 P08246
P68036 O95376
Q9Y5X1 Q00610
Q9HBH7 P47874
O75925 Q8TAD8
Q92597 Q92900
Q9UF11 P63211
P13984 P29084
O60293 Q15834
P06241 Q15417
Q9BUH8 P14373
P24522 P02792
Q9NQ34 Q9GZR7
Q06124 P06239
P20226 P04150
O95571 Q9UI12
Q9NPI6 Q9UL18
Q9UBK2 P19338
O00470 P09016
Q13042 P12757
Q8IZL8 P04150
O60711 Q14289
Q9C000 Q9ULZ3
P49841 P13807
O15399 P35637
O00470 O43364
Q9Y4H2 P19235
O75419 P25205
Q14151 P03372
P02751 O75173
P35813 P26038
P50148 P42336
Q92692 P56134
P36406 Q9P0T4
Q16594 Q15545
Q9UKA4 P10644
Q03135 P04899
Q9UHV2 P11802
P32780 Q92889
Q05209 Q14289
Q9Y4G8 P61225
P27448 Q9H270
P30291 P06493
Q6EEV6 P32119
O00213 P50552
P50616 Q13485
Q9NPB6 P05129
Q9UQN3 Q9C005
P46060 P63165
Q6WBX8 Q99638
P24928 P62487
Q92835 P24394
P04179 Q9UGY1
P35916 Q92529
P68104 P51159
P11362 P46108
O76036 P13987
Q9NS23 Q13043
P61981 P10809
Q9H8Y8 P62820
O75525 Q92530
P62380 Q00403
P51692 P28482
Q16621 Q9H0M0
Q7L5N1 Q99417
Q08380 P45877
Q9BQY4 Q9BUX1
P43405 Q9UJU6
Q08752 Q9HAU4
P06746 P12004
Q14554 Q9NRR5
P11802 Q15796
P17252 P19429
Q13105 P51610
Q9Y6H5 O43236
Q14209 P06400
O14813 Q99941
P40337 P17980
Q92830 Q92793
O96017 P63151
O75928 P63165
Q86YM7 P21817
P17480 Q08999
P06239 Q05655
P41252 P41250
P61769 P01023
Q8IYM9 Q96RK0
Q16674 P02751
Q15811 P31749
Q9UNN5 P67870
Q15637 Q93062
Q12933 Q9NZD8
Q96L34 P63104
Q9UER7 P46100
O14519 P09884
O43639 Q8IZP0
Q8N8S7 Q9P2A4
P41240 P08631
Q7Z7L7 Q13617
Q9BUZ4 Q9HAU4
Q5EG05 P29466
Q13651 Q08334
O14908 Q9H9D4
P50336 Q16891
P54259 Q15323
P51532 O14497
Q99933 P03372
Q96PE3 P27986
O96017 Q14738
Q16576 P38398
P98164 P05121
P30153 Q15628
Q13526 Q8NF64
Q13464 P26038
P11215 P04216
P50914 Q8WV24
P54253 O75935
P98161 P18206
Q96S59 P51784
P00533 P08581
Q96CF2 Q6P1N0
P55211 P99999
O75928 Q99497
P30301 P0DP25
Q9UQ35 Q9H307
P84103 O14893
Q13387 O14733
O60315 P84022
P12757 Q9UNY4
P51116 Q8WVF5
P12956 Q09028
P17612 Q15831
Q06495 P08238
P33992 Q99750
Q13137 Q14966
Q08211 Q96SB4
O75688 Q00534
Q8NDB2 Q14643
Q5RKV6 Q8IZ52
Q15645 Q96LM6
P03372 P11474
P67775 O15169
P01042 P04264
Q9NPQ8 P08754
Q8TAA9 Q92997
Q99698 O14964
Q05586 P05771
Q96ST3 P06454
P62070 P18031
P61981 Q9UHB6
P09958 Q9NQX7
Q14183 P63172
P37173 P63010
O95633 O14793
P57678 P14678
Q9Y6N9 Q9H251
Q13485 P17098
O15350 P29590
Q03135 P34947
P62826 Q6X4W1
Q9NQ31 P17612
Q96QZ7 P05549
Q13042 P30260
P19012 Q9GZT8
P42224 Q8N9N8
Q92876 P01008
O95347 Q9NTJ3
P61981 P62995
P18054 Q96RU8
O14543 Q9Y4H2
Q12834 P36897
P14635 P06493
Q15365 Q9UHX1
Q9BYE9 Q6P0Q8
Q9C0D5 P42261
P36542 P06576
P40189 P23458
O43318 O14920
Q9Y6W6 P53779
O95376 A4D1P6
Q9H161 Q15699
Q02410 Q16623
P29590 O43463
P30988 P0DP25
Q16584 P84095
Q9UII4 P24385
P18433 P0DP25
P54253 Q86Y13
P26641 O43927
Q8WW38 Q13363
Q92956 P48552
P51114 Q9Y383
Q08881 P16885
Q86X55 Q92793
O00238 O75995
Q86VW2 P61586
P12757 Q8TE76
P08047 P28360
Q9HCE7 P62987
P05771 Q92686
P15927 P49736
Q86UP2 P60953
P78527 P15927
Q96GD3 O75496
P35858 O75340
Q9UNN5 Q13158
Q14203 O15020
P07333 P06241
Q7RTS1 P15172
P53567 Q68CJ9
P84022 P08621
Q9NQ94 P41238
P17096 P19793
Q08345 P12107
Q13835 P05787
Q05655 P68133
Q9BXW9 O60934
P11233 P30154
O00186 P14678
O75496 P28358
P50579 P27361
P51693 Q9UGL9
P12318 P08631
O14817 P05556
Q92835 P62993
Q12959 Q12879
P68400 Q13426
P26447 P07951
P14780 P10646
P31946 P49815
Q969P0 P21926
Q86UL8 P27037
O75154 P18085
Q09472 P17676
Q9BUZ4 P14598
Q9Y296 P34741
P05155 P00736
Q12824 P04637
Q9P0L2 P11137
Q15365 Q15366
Q05516 Q9BQ66
Q9NQS3 Q15223
P43088 P34995
Q99558 O95163
Q8WXD5 P14678
P23443 P67775
P63261 P14598
P54646 P41159
P16109 Q9BXS5
Q9BZG1 Q13485
P54253 Q5TGY3
P13688 P06213
P38432 O60231
O75569 P58753
P16333 P19174
P57678 P17931
Q15637 P10415
O43426 P49418
P51532 P24864
P17252 P42262
P08138 Q15653
Q15477 P14678
P36542 O43676
P06213 O60674
P19338 P19784
O00255 Q15797
Q9NP98 P12814
P07996 P08311
Q02156 P68032
Q8N2H9 O43318
O43791 O95197
P04150 P0DP25
Q04771 P11473
O15530 P17612
P17252 Q05193
P21246 P07237
Q15811 Q9Y5X3
P51665 P62820
O60260 O14818
Q9BVJ6 Q9GZM7
P28702 P10276
P35568 P16591
P08138 Q15628
Q03701 P04637
Q14031 P02751
P54725 P29372
P49703 P36897
P22607 P11487
P01569 P48551
P56693 Q9H161
Q9NZL9 P31153
Q8NFH8 P62993
P18031 P12814
P27361 P55211
P62736 Q92793
Q15172 P29474
Q5T2W1 P48764
Q9NQS7 P0C0S5
P29375 P04150
P15498 P12956
P61764 Q00535
Q9H254 Q9NRI5
Q99750 Q9BUY5
P17676 P49715
Q9BZX4 O75969
P63279 Q09472
P13631 Q12796
P20338 O95704
O60383 Q9H0Q3
P00540 P15172
O14978 Q9NZD8
P55212 P10636
Q9BYF1 Q9UBU3
Q12988 Q9Y3C7
P51693 P21673
P29466 P02545
O43683 Q13541
Q16539 Q15075
Q14686 Q9Y618
Q15544 P49848
P57729 Q15796
Q15366 P67809
P26045 P43403
P43354 Q92905
O00459 O15524
Q96G27 P46937
Q86XR7 Q8IUC6
P48788 P0DP25
P11473 Q00403
P00749 P11717
Q9UHC1 P40692
Q14164 Q8IUC6
Q9BXH1 Q07817
Q92614 Q8IWL2
Q9NY61 Q9NZW5
Q03135 P51813
O95295 O95251
Q6Y7W6 Q13322
Q9NRW4 P45985
P29597 P27986
O95980 P14780
P0DP25 P10275
Q8TF42 O60674
Q99728 P21246
Q13573 Q9Y618
P52292 Q15653
Q99750 P15923
P04150 P10588
Q9Y4J8 P68133
Q04864 P0DP25
P22736 P51812
P49247 O75716
P27448 Q8WXK3
O14513 P16333
P17844 P03372
Q15648 P03372
Q9BTX1 Q8N1F7
Q92905 P61201
Q12889 P02808
Q9UPR3 Q92540
P54253 Q9Y2Y4
P09914 O14879
Q9Y3C5 P62837
Q9Y4H2 O15524
Q96CW1 P16410
Q15303 Q13425
Q9HAV4 P49790
O75822 O75528
O00422 Q9UGY1
O60674 P09619
O15519 P45985
P06213 P23458
Q96GW7 P08254
P23297 P17302
P56470 O15145
Q9BX70 Q15797
P52564 P53778
P40189 P26992
P54619 Q9Y478
P30153 O15399
Q9BZ76 Q02410
P07197 P02649
Q7L590 O75419
P46379 Q9H095
O95502 P47972
Q9NRR5 O15198
P49639 O60711
P42574 P62258
Q13422 O00422
Q9Y3E1 Q9HAU4
O15244 Q16633
O75665 Q9P2H0
Q9H840 P62304
Q8WWY6 O95983
P17252 P29966
Q99933 Q99075
P63244 P05556
Q13255 Q14643
Q8IU60 P20618
Q96HU1 P17302
Q9BQD3 Q96LK0
O14939 P60709
Q13137 Q9H9D4
P19784 Q9NQB0
Q8IXK0 Q96GD3
P25067 P27658
P51654 P01344
O75955 P04278
Q9Y2T3 Q92796
Q13835 Q02413
P10275 Q9Y6X2
Q9NRY6 Q05655
P16233 P04118
Q9NRD5 P55196
O00238 P22004
Q13492 P19174
P51813 P20333
P27987 P0DP25
P53779 Q12789
P53611 P62820
Q92997 Q8TBE0
Q9H3M0 O95259
O75382 O43707
Q9H211 O75496
Q9UIQ6 P14672
P98164 P01308
P46379 Q6T4P5
O14920 Q9Y6Q9
P04437 P27824
Q8IW41 P15336
Q8N4C8 P0DP25
O60941 Q15834
Q15303 P21860
P04637 P49888
P17252 P41594
P33151 P02671
O15105 Q8NCP5
Q9UPT6 Q99683
Q96S96 Q02750
P02751 P02745
P15169 P01031
P12270 P27348
P36542 Q00013
P21781 P02452
Q96KQ4 O15350
O15379 P24385
O43581 Q9ULB1
Q13438 Q16820
Q9UJY4 Q00610
O00238 O14544
O95347 Q15021
Q05586 P29323
Q14155 P16333
Q04206 Q00653
Q9NUW8 P11387
P31946 Q9BRS2
Q99259 Q05329
P52333 Q9UM73
Q05048 Q12996
Q13227 P04637
P62857 P26641
Q16589 Q15257
P46531 Q09472
P68400 Q16543
P54764 P52798
P06239 P03372
P62258 P49815
P26718 Q9BZM4
O75182 Q13422
Q92574 P15311
Q5JWF2 P63211
P63146 Q8IWV7
Q3L8U1 Q07869
Q9Y2X7 P25098
Q9H9Q4 P49917
Q9H0Q3 Q5RL73
Q02413 Q9Y446
Q13490 Q9Y385
Q14289 P16389
Q96SN8 Q5RL73
Q15833 Q16623
P24385 P40763
O95832 O60885
P98161 P35222
O60828 Q9Y3C7
Q06187 Q01844
Q6EEV6 Q9UBS4
Q9BUB5 P47712
O75925 Q9UMX1
P02774 Q6P1J9
Q9GZR2 P03372
P85298 Q14247
P55771 P28360
P16591 P35222
P29350 Q92734
Q7LFX5 Q9NQL2
P35080 Q9C0J8
O43172 P56134
P98160 Q5TAT6
P12931 P13688
Q13432 P63279
O00548 P49768
P18848 Q14494
P04637 P03372
Q00535 Q05193
Q9H410 Q96IY1
P42166 Q93009
Q15831 Q7RTN6
Q96FZ7 Q9H1A3
P14373 Q96SI1
O75478 Q8IYI6
Q9Y6K9 P08238
Q7Z4N8 P07237
Q92859 O95631
Q13569 P19793
O00161 Q15833
O00204 P49888
P17612 P10809
Q15392 P04637
P12757 P12755
Q13200 Q05516
P14672 Q66K74
Q9UBB6 Q99698
P42858 P04406
Q14192 P05107
Q9NYH9 Q9BQD3
P46937 Q15561
O00303 P42345
P06870 P01042
O00192 P19022
P40429 Q8NBJ4
Q96MU8 O94907
P13686 P10451
P0DPB3 P01100
P12956 P09466
Q14155 Q9BZW8
Q92630 Q16778
Q13190 Q16891
Q58WW2 P36897
P05121 P00747
Q05516 Q86Y56
P41182 Q03181
Q9GZV3 Q96IZ0
P12931 P63244
P02679 P05160
Q14677 O43747
Q9P2M1 Q13573
Q9Y3C5 Q9Y6I3
O14492 P43405
P83916 P26358
Q8IZH2 P46379
Q15796 P21980
P57740 P35658
P27540 Q14190
P27361 Q05469
P19174 Q05586
P56559 Q9NRR5
P63167 Q8NA92
P09493 P05412
Q13765 Q9BWH2
P0CG47 Q16620
P14672 P09622
O60716 P68133
P07948 P08473
Q33E94 P48378
P04406 Q14012
P37173 Q9BXA7
P60896 P51587
O15111 Q04759
P51159 Q9Y4I1
P68400 P42575
Q9ULH0 Q16288
P50452 P00734
P45973 Q9Y689
P35680 P18846
P46934 P37088
Q06124 Q8N109
Q9NV56 Q9UBU8
Q8WXD0 P04090
P16333 P09619
P30203 Q13740
P02768 P50502
Q9HC77 P42229
P18031 O43561
Q9BX66 P68133
P00966 Q9H8T0
Q8IWV8 P63146
P02787 P24592
Q12906 Q9BQ66
O00203 Q00610
Q06187 Q8TBX8
O43566 P62834
P98160 P17301
Q9UI32 Q15700
Q6VN20 Q96KG7
Q9Y337 P01009
Q8TEW0 P05129
P09958 Q9H013
P05107 P24158
P30203 O00560
P52655 P29084
P23458 P08069
P21810 P04054
Q02078 P50553
Q92793 Q9UI36
P41159 P02741
P17252 P05114
Q9P2Y5 Q9H267
P45973 Q9UIS9
Q16849 Q13332
Q01844 P0DP25
Q15172 O76090
P42768 Q99828
Q6EEV6 Q9UQ80
Q05513 P14598
P06493 P08670
Q9Y3B2 Q15024
O94972 Q9H5Z6
P20248 P06401
P09871 P05155
P16671 P07947
Q96PY6 P49959
P49335 Q03052
P62826 P06454
P27701 P23229
P08648 P02452
Q16594 Q15542
P16870 Q9Y2S7
Q9HD26 Q9H461
Q9H2S9 Q9UKT9
P61981 O60716
Q04771 P62070
P43358 P14927
Q9Y272 P62873
P29120 P20382
P07478 P05067
P23469 Q14721
Q13546 Q13501
P10275 Q00534
P47712 P08670
P05129 Q9NRD5
P80370 P28799
Q15102 Q9UKY1
Q9H254 Q16849
O95376 Q9HC35
P59998 P61158
Q13753 P98095
P28482 P19438
Q86XR7 Q9NPH3
Q99623 Q9HAU5
Q6EMK4 P10600
O15127 O00161
P05060 Q6IBS0
Q9NPI1 P0C0S8
P04637 P09429
P00966 Q9H1I8
P54253 Q12933
Q9H228 Q03113
Q9H427 Q04917
Q13501 Q9H0R8
Q9UNE2 P20336
O43464 Q9NR28
Q00535 Q9GZM8
P10275 Q09472
O75293 Q99683
Q8TAP6 Q96EK5
Q96G25 Q8TB05
P31946 Q96Q42
P14780 P02452
P19838 Q9Y6K9
Q14500 Q13424
Q13555 P35609
P08174 P17927
Q8WWW8 P09603
O95777 Q92900
P01138 P00747
P61201 P19793
Q9NX47 O95140
Q8N9H8 O15162
Q08380 P05556
P15498 P60953
Q13224 Q06124
Q86TC9 Q08043
O15145 Q96P48
Q9H9T3 Q9HCE7
P36507 P27361
P38432 Q9H0B6
P11473 P60520
Q14814 Q09472
P27701 P28067
P17612 Q9BY41
Q9H4B4 Q15645
Q9HD36 Q16611
P38432 P14678
P33240 Q9UKR5
P09693 A0A1B0GX56
P09874 P07199
P24385 P38936
Q9Y616 P51617
Q9NZR1 P09493
P49841 P05067
Q07820 Q07812
P61981 O00273
Q9Y4Y9 P62310
P51843 P61201
Q92793 Q15329
P24071 P67775
Q96J77 Q16890
O75886 P52333
P21246 Q15388
P21333 P49407
Q9Y219 Q04721
P05060 P48443
Q9HB75 Q15834
P29350 Q12918
Q9Y3C5 Q9H040
Q9GZY6 P16885
Q9GZU7 P02686
P10242 Q02548
P43355 P04439
Q13322 P19419
P17535 O00255
O00327 P49674
Q16181 Q9UHD8
P49336 P51946
Q9BT81 Q99717
Q07666 Q13588
P16333 P43146
Q86Y82 P60880
P19838 O00505
P51003 P62258
P11473 P09769
Q6WCQ1 P61586
P01112 Q9P212
Q14500 Q13425
Q9UF11 P36897
Q07820 Q13323
O94972 Q8TCX5
P27348 Q6PKG0
P18054 P13647
Q6EEV6 Q9GZP4
P22681 O14492
O75593 Q13485
Q9BVJ6 Q9Y2I6
P29350 P27986
O14867 O60675
O15552 P50148
Q12959 P23634
O43593 P09429
O94906 P10275
Q9NRG0 O60264
Q92817 P35908
P56693 P20264
Q96AX1 Q9P253
Q13569 Q13485
Q14203 Q15436
Q12923 P17612
P33992 P15927
Q00839 Q16637
Q9UGP5 P24941
Q12933 Q7Z3B3
Q13435 O14776
P13010 P12956
Q07954 P08311
O60506 P06213
Q9H0H5 Q9Y6R4
Q13901 O75376
P06241 P48023
P04637 Q16666
P98174 Q14247
Q15149 P20700
O15530 Q9Y243
P32246 P13236
P04792 Q9UER7
P11362 O43639
P32927 P10721
Q13485 O15264
P30307 P06239
P00533 P09496
O00339 P02462
P21728 P21333
Q9BZK7 P62805
P18084 Q8WX93
Q04724 P42773
Q01844 O96019
P38432 Q9H2G4
Q12913 P14923
Q5FBB7 P12956
P61962 Q9Y463
Q15843 P04637
Q14498 P05412
Q9H4B4 P28482
Q13671 P62070
P02647 P55058
O14786 Q13214
P10275 P40189
P27361 P04049
Q9H2K8 Q12933
P98160 P28799
P63167 P26358
P22735 P04279
O95793 P62753
Q8IZL8 P10275
Q8WWM7 P40238
Q8WV28 P21854
Q9UMX0 Q96DC7
P12931 P78347
Q9UMX1 Q96D15
Q03135 P35243
Q6GTX8 Q06124
Q6ZW49 Q02962
Q9Y2W2 P62140
P14672 Q9BXJ0
P11940 Q15366
P32241 Q5JWF2
P15976 Q01543
O14836 Q12933
P04792 O43294
Q13501 Q16288
P28482 Q96SB3
P61626 P31025
Q96HE7 P07237
P51116 Q13137
Q03013 Q8IXH7
Q13555 O60266
P07101 P31946
P35249 O75943
O60925 Q9H7V2
P23409 P41134
Q13751 Q13753
Q9UBC2 Q9Y6I3
P36957 O96013
P08670 Q5T3J3
P20226 Q96A83
Q7L311 P08670
Q16621 O15525
Q04206 P35251
Q92481 Q9H2B2
Q9H422 P32121
Q13136 Q86W92
Q8WYP3 P61020
P15941 P25054
P24666 Q5T0N5
P29320 P46108
P09471 P18545
Q96BY2 O00220
Q9NUP1 Q8TDH9
Q13547 Q04206
Q03135 Q06187
Q9Y421 Q9UNZ2
Q9UHD8 Q14141
Q92731 P08047
P61981 Q15750
Q15047 Q8NA92
O43559 Q06124
O95398 P62070
P67775 P31749
P17612 P23677
Q99755 Q9ULU8
P10515 Q15119
P19793 P14859
P63267 P04278
Q15389 Q02763
P42857 Q86Y82
Q8IW41 O15264
Q12933 P43489
P55212 Q05513
P35914 Q9GZW8
Q86YM7 Q9NSC5
Q8IXK0 P18124
P15153 Q15797
P52298 P31943
P29508 P07711
O15162 Q9P0T4
P48547 Q12955
P14324 P54253
Q15796 P35556
Q9Y6Q9 Q13526
Q99967 P05549
Q9UM11 Q13309
P06239 P78314
P19012 Q9P2K3
Q05516 P56524
P63104 P16471
Q99829 O75340
P54652 Q9NZL4
P23945 P62979
P98170 P0CG47
Q14680 Q12972
Q09472 Q92878
O14964 P63279
Q9HAU5 P46777
Q14134 Q8NHQ1
P05556 P02751
Q14919 Q9HCE6
O15530 Q05655
P52435 Q9NY61
Q9HAW0 Q5SXM2
Q9ULZ3 P11831
P63104 P25705
Q8IX12 Q92851
Q8WWW0 P61224
P42336 Q9Y4H2
Q86VF7 P60709
P68104 Q9NRR5
P43351 P49736
Q9HCK4 Q9NRR5
P03372 Q13105
P62937 P14209
Q13422 Q13363
Q9BUB5 O43432
P84022 Q13501
Q5U651 P01112
O95477 Q53GG5
Q9BUZ4 Q15633
O95777 Q16342
O14936 P34741
P04637 P29965
P01024 Q07954
Q7L5D6 Q9P2H0
O95628 Q969T4
P23229 P48509
O75116 O95793
Q9UL62 Q14573
A5YKK6 P10828
Q8N2M8 P84022
Q08170 Q13247
O75528 Q96ES7
Q9Y2C9 Q12931
P38432 Q9Y4C2
Q05655 P17677
P30419 P29474
O95373 Q14974
Q9UGP5 P27694
Q15149 Q13813
Q6P9H4 O00548
