O43561 Q13239
P14174 Q9NRL3
Q15024 Q9Y2L1
P10827 P29590
P51003 P09012
Q9NSN8 P36897
P42575 P18509
O60264 O75444
P28482 O60504
O43583 Q9ULC4
P11474 Q00403
O14917 Q9NRR5
P40305 P11802
P34972 P30679
P63316 P45379
Q9BQY4 Q9Y2Y4
P12277 Q8N6R1
Q13113 Q9BVJ6
Q9Y2M5 Q9P2H0
Q13569 Q13838
O95721 Q9H4M9
Q9Y250 P30307
Q99627 Q92905
Q96RI1 P48443
O95477 Q13425
Q14232 P49770
O43765 P10912
Q7Z6M1 P51151
P04004 P24593
Q9UQE7 Q05195
P19525 P04637
O43427 P05230
P56945 Q9H0Q3
O75791 P40818
P24821 P23467
P08514 P05106
P28482 P15498
P63104 P56945
O14920 P21580
Q06418 P12931
P29350 Q14289
P05129 P28329
Q15121 Q9Y383
Q9H4Z3 P52945
Q9UM47 Q96JK9
P00742 P16403
P25942 Q03135
O00165 O95342
P14866 P22626
P63162 P49703
Q8N336 Q9NWX6
P21796 P51808
Q8WV24 O15371
P63261 P56537
Q16816 P10636
P10301 P10415
P28482 Q02750
P37198 P29084
P17612 P07101
Q9Y2R2 P07766
P62805 P63279
P05412 P15884
P24386 P61020
Q99728 Q01844
O75446 Q9UK53
Q13480 P19174
Q96SR6 Q13263
Q00535 Q12879
P48147 P20366
P05060 P48443
O95858 Q9Y297
Q13643 Q14192
P35813 Q00975
P41222 P34995
P49841 P53805
O75530 P38570
Q8TDB6 Q8IXQ6
Q09472 Q9GZR7
P00540 P15172
P16473 P09471
Q9NVN3 Q5JWF2
P05109 Q14690
P63252 O14936
P05154 P02671
Q07001 P02708
Q00994 Q15834
Q8WZ42 P21333
Q14974 P52292
O75533 Q12972
Q13765 Q9UKY1
O15235 Q13432
P14923 P04626
Q13485 Q9UJU2
P25098 P32245
Q9H9Y6 Q15653
P30419 P19086
P24522 P06493
O14893 P62316
Q15906 Q99750
O60716 Q86T24
P06401 Q04206
O60381 Q13547
P05155 P00747
Q99829 O75340
Q15596 P41235
O00151 P35609
O95677 Q15475
P61923 Q9UBF2
Q13526 Q93062
Q13444 Q8WV41
P10827 Q92793
Q9HAU4 Q13017
Q8IU57 Q8IZJ0
P12931 P56945
Q9ULR5 P11940
P43026 Q04771
Q15717 Q92973
Q06455 Q9NRR5
P50395 P61019
O14907 Q9UI32
O00116 O15228
P23416 A5PKW4
Q92945 Q13868
P63010 P49407
P27361 P19419
Q9NRJ3 P46092
Q12926 Q14576
P63279 P10275
Q9NQX3 P07737
Q08211 Q16637
Q9Y6D5 P13861
Q9Y4K3 P43405
P54257 Q96SN8
P03372 Q8IWR1
P27701 P05107
P54252 Q9NRD5
P54259 Q9UBX5
Q92597 P41091
P35548 P49715
P09466 P84022
P49716 Q92793
P11831 P17676
Q9Y4K3 Q9BUZ4
Q8TD23 Q9Y4K3
P51911 P68133
P31314 P55347
P46977 Q8NCD3
O14745 P46721
P12830 P26010
Q13432 Q12988
P18507 Q08209
O15066 P61968
P67775 P11473
P19793 P24522
Q04837 P54098
Q13094 Q9UKW4
P61019 Q8NEG0
P49286 P08754
P48039 Q9HAV0
O60869 P15336
P08571 P08174
Q12802 P63104
P43405 P05107
P62140 O60237
Q04917 O43491
Q96G01 P20340
P11137 P02649
P21246 Q9NXU5
Q99574 P00747
P14672 Q14764
O75461 Q14186
Q9NWA0 O75586
P01135 O00560
P14923 P35221
Q9HC77 P61981
Q9UNS2 P04049
Q13352 P18084
P32121 Q9ULV1
O15105 Q8NCP5
Q15645 Q9BXL6
Q02410 Q00975
Q14764 P03372
Q9Y3U8 Q02543
P62879 Q15365
P33402 Q02153
Q9NQU5 P10275
Q9NPY3 P02745
Q02383 P04279
P32246 Q9Y258
Q13555 Q01970
P05162 P01374
O95239 Q9P0W2
O75069 Q86YD1
P18428 Q03591
Q13185 O00268
P17936 P02452
O15455 Q99836
P23276 P20800
Q86Y82 P54920
Q13227 O15379
P20645 O60664
Q05655 P05107
P62987 Q07666
O00330 P09622
Q92499 P61978
Q99750 Q14213
Q5JY77 P32241
Q58WW2 P04150
P68400 P17096
Q9BVV2 Q15834
Q7L5N1 P14174
Q13224 P29323
Q7Z6J2 Q14416
P21579 P63244
P50406 P50148
Q9BUY5 Q15834
O00254 P08311
P49720 P53350
Q96CN9 Q8TES7
P51888 P02751
P13686 P15927
Q13277 P51809
Q96EA4 Q9P2H0
Q9H237 Q9H1J7
P41212 Q96ST3
P55854 Q13569
Q9BXP5 P57678
Q13319 P60709
Q13191 P00533
Q9NRR5 Q96DN0
P78314 P02787
Q12933 Q99618
P51956 P15498
Q13332 P28827
P68104 P60709
P07858 P16112
P45983 Q8WYK2
O95751 P15622
Q13813 P05771
O75553 P19174
Q96RU3 O00401
Q7Z6M2 P67809
Q99558 Q9UNE0
Q7Z7J5 Q96AQ6
P31947 P23588
Q15596 P33176
P25800 Q16559
O43809 Q16630
Q9NWS9 Q96IT1
P56470 O15145
P17252 O60825
Q05586 Q8TCU5
P45985 Q16539
Q9UMX0 Q9NRR5
Q99832 P26641
Q9Y463 Q16539
Q07955 P23511
P48730 O95295
Q14247 Q9H8Y5
Q14686 P11387
P31749 Q06481
O15162 Q6UY14
Q14201 Q9UIV1
P37268 Q9BTV4
Q9Y5X5 O15130
Q9Y5L0 Q9HAU4
Q14442 P37287
P07948 P08473
Q9ULB1 Q99767
O00560 Q9Y345
P06729 P06239
O15066 Q02779
Q13368 Q99250
Q8WWV3 Q9BZR6
P19174 P61586
Q15583 P05412
Q9UBY0 P20936
P55345 Q96MA1
Q96D46 O14980
Q8TCU5 Q12879
P30153 P06493
P19634 O43745
Q06187 Q04759
Q6NWY9 P42858
P15291 P68366
Q9UMF0 P49810
P00734 P05121
P31946 P18583
Q8WW43 P49768
P51965 P62253
O60934 P49959
Q16820 P09683
Q05655 P62736
P42574 P54132
P04004 P01133
P25490 P62942
P54253 Q8IWZ3
P55060 P42224
Q5T2W1 Q9BXS9
Q16667 P49715
P04628 O75581
Q01543 O15198
P07288 P04279
P03372 P17612
O15455 P41240
P20963 P06241
P53611 P51159
P27348 Q9NRR5
O43586 P06729
P68400 P52952
P02795 Q15139
Q04771 Q9NYS0
Q9NZQ3 Q14155
Q13526 P24864
O00716 P06400
P43364 Q96CB9
P05787 P00533
Q5FBB7 P62714
O95400 P06729
O75689 P46781
Q99961 Q7L190
Q92793 Q13485
Q9P104 Q16620
P07858 P05019
Q13136 Q9Y2X7
P61981 O14974
Q86VP6 O75175
P62750 O95373
O75052 O14994
Q02363 P13349
Q13287 O14964
O43497 Q9NRR5
P17612 Q13936
P17028 Q13432
P98082 P05106
Q96RT1 Q15796
P04156 P46379
Q68CP9 P51532
P17482 Q92793
Q05655 P98082
P19525 P25963
P45983 P49023
O15116 P28062
O43613 P21554
Q9Y6Q9 P13631
Q03013 Q13432
P53779 O43521
Q6PGQ7 O14965
P31946 Q6WCQ1
O43402 Q15006
O14978 Q9Y5B8
P53567 Q68CJ9
Q9NYF8 P61981
P49407 O43298
P25024 O95837
P52799 Q86YM7
Q12874 O14776
Q09472 P04637
P12757 Q14789
O00254 P33151
P19838 Q01201
P10144 O95155
Q9NYJ8 Q9Y6Q6
Q92793 P41240
O43318 P40763
Q99932 Q9NRR5
P08621 P02741
P06493 Q14643
O60890 P60953
O15244 Q16633
Q15628 P53355
Q5TCQ9 Q92823
P35968 P17948
Q07866 Q9H0B6
Q9HAZ1 Q8N2M8
Q9P2H0 Q96NT1
P05120 P20618
Q13509 Q9P1Y5
Q9Y4Y9 P62306
Q9UHD9 Q9NRR5
Q99814 P60228
Q15645 O60269
Q71SY5 O75586
O43570 P47929
P35221 P55291
P30153 Q15628
P49641 Q9Y383
P19338 P12544
Q86UW6 Q09472
O15372 Q15834
P27797 O15533
Q9H5J8 P06746
Q99942 P49023
Q6WBX8 O75943
Q14669 O15198
Q96C24 P61006
Q8IW41 P35749
Q9NRM7 Q96IF1
Q99717 Q96T60
Q13416 P49736
P11216 P12814
Q16254 Q14186
Q9Y2X7 P34947
P46527 Q04917
P10828 Q15648
Q8IUM7 Q9HBZ2
Q15796 Q9BVG3
Q01453 P40855
P54253 Q9UKJ3
O60232 Q53TS8
Q13287 Q14765
P62424 Q96A33
Q13002 P19022
P58335 Q01955
Q86V24 Q15848
Q12888 P63167
P61981 Q96HS1
Q07666 P52333
Q13501 P28476
P06241 O14559
Q15637 Q93062
Q9NX58 Q05516
O14910 Q92796
P00533 P08581
P27986 P36544
P54253 Q93062
Q06546 P51610
O00560 P39086
P35625 P08254
P01112 P62993
Q99828 P49768
Q15172 P10415
P68104 Q15811
Q9Y3P8 P41240
O14649 P31946
Q8TC92 P26641
P53355 Q6ZN44
P27701 P23229
Q15517 Q9NRR5
Q9Y4H2 P52333
Q9UBK2 P19793
P38570 P12830
Q12834 Q13257
P06401 Q9H467
O00231 Q05516
Q9H8S9 Q13033
Q9UBU3 O43193
Q15796 P35556
Q02156 Q96A00
Q92841 Q15788
Q3KQU3 Q5RL73
Q99708 Q13422
Q05193 P04156
O95295 P49802
P10827 P19793
Q7Z6A9 Q06124
Q2M1K9 Q15797
Q92597 P00338
P56915 Q15797
O43603 P50148
Q14192 P08237
P28289 P20929
P10275 P49023
Q92731 Q9Y6X2
Q99698 O14964
Q9UL54 Q13885
Q9NSI5 Q96QZ7
Q9Y6Q9 P22736
P08246 P25116
Q9UBD5 P11802
P17612 P11168
P12757 Q9UJ78
Q9NRR5 Q7L4I2
Q9UKW4 P27986
P60484 Q15831
Q66K89 Q9NS23
Q96CN9 Q8N6Y0
Q9UM11 Q13309
P60033 P13612
Q92989 O43809
O60880 P62993
P61981 Q15276
O60603 Q8IUC6
P56645 O15534
O14964 Q5VSY0
Q01638 O95760
Q02548 P06400
Q96G27 P46934
P53674 Q09428
P42574 Q12772
Q6EEV6 P04150
Q92793 P15976
P16885 P51451
Q9HAV4 P62826
P68104 Q9NX18
P38432 Q9Y4C2
P17252 P27635
Q10567 Q6VMQ6
Q07820 Q07817
Q9HC98 Q9HAU4
P43364 Q68CQ4
Q99683 P04049
Q9UNS2 Q93034
Q6QNY1 Q8TDH9
Q13158 Q05513
P04637 Q99547
Q14511 Q02363
Q5T1R4 Q13077
P21333 P07359
P61088 Q8TEB7
P49841 P49768
P35125 Q14CW9
P49356 P62070
P43405 P15391
O95967 Q96EQ0
O94929 P68032
Q9H0K1 Q53ET0
O15535 Q9NWS9
O75791 P63244
Q00653 P78347
P42285 Q13868
Q07889 P62993
Q99895 P00995
O15315 P07305
P19793 P15172
P23443 Q13541
P68400 P30519
P52434 P19388
Q9P2U7 Q99962
Q71U36 O75056
P10275 P06396
P51159 Q16623
Q6IA17 P14778
O15524 P06241
Q8NFH8 Q04206
P52294 P42224
Q9C0D5 Q9UQM7
Q9C0C4 O14908
P56915 P84022
O43639 Q8IZP0
P51572 P29466
P02751 P02462
O00255 Q9UBL3
O14544 Q9Y4H2
P00734 P00749
Q92817 P35908
O14543 Q15369
Q9Y5N6 Q9UBD5
P35080 P47736
Q96ST3 Q15047
P17509 O15162
P21359 P05067
O00189 P84077
O14746 P27348
Q16625 Q07157
Q9H4Z2 Q14686
O00151 O43707
O14813 Q92793
Q15185 Q9UBF2
P55060 P12830
Q11203 O15127
P01583 P14778
P40616 Q13439
O76064 Q96LR5
Q5JVS0 Q9UER7
Q14185 Q92556
Q02818 P35354
P09234 Q01844
P10599 P27695
Q6UWE0 Q99816
P07996 P00374
P26006 P16035
Q14697 P48634
P31946 P05129
Q9Y4H2 P29350
Q9UIV1 P11802
P36542 Q8NG27
O95163 P45983
Q00534 P54253
Q15466 Q14994
P23258 P27986
Q9UMX0 P54252
P49841 Q00535
Q9Y4H4 P63096
O60336 P53779
Q15036 Q14114
P55345 P19793
P50552 P35080
P24928 Q10570
Q13361 O75095
Q9UN74 Q5RL73
O14776 Q9NQ29
P52434 O15514
P00918 P19634
Q5T8A7 O75691
O94776 Q16576
P12755 P10070
P68104 Q15102
Q9UK45 P62318
P10145 P04899
P17980 P54253
Q9BV38 Q8NC60
Q15375 P52798
Q05516 Q8NHQ1
Q9UHV9 Q9NQP4
Q06124 Q02763
O43491 P68133
Q13061 P21817
P61970 Q9Y383
P10276 O15164
Q9Y3A3 Q9ULH0
Q92466 P23025
P49005 Q15054
Q14191 P09874
Q9H3D4 P62993
P53367 P61204
P51532 Q00613
Q16625 P07947
Q9NQG6 P61981
P20226 P03372
Q16555 Q13885
P51681 P25098
Q9Y3R0 P04150
P30519 P54257
P42773 P11802
Q04637 P60842
Q15796 P06213
P15559 P04637
P28482 Q96SB3
P51114 Q9Y383
O43541 Q15750
Q9UNE0 Q92838
Q08ET2 O43914
Q96T58 Q09028
P20807 O75923
Q13368 Q8WV44
Q8TA86 Q01081
Q8IXJ6 O60729
P25391 P05067
Q13418 P55211
O14924 P10398
Q9NQP4 P68366
P00750 Q05586
P41235 Q96EB6
P36405 Q8IWV7
Q05513 Q9Y243
Q9GZU7 Q99618
P17181 P48551
Q15131 P15036
P08047 P29474
P24928 Q9GZU7
Q93009 Q6W2J9
Q9BZX4 O75969
Q9H1D9 Q96FK6
P08670 Q9Y2P4
O75899 Q9Y2D1
O00590 P10147
P38398 P35251
Q13571 Q9H201
Q4G0F5 Q96QK1
P01112 P30304
Q9Y6J0 Q02080
P84022 Q14213
Q14112 P11047
Q9UL45 P02730
Q14526 Q13363
Q9Y6Q9 Q92793
O15457 P40692
O00267 Q9NRX1
P49336 Q92585
Q05209 Q99717
P49795 P63096
P08311 P55085
P84090 Q9Y3C7
Q96IP4 Q9P287
P16333 Q16620
Q15366 P26599
P48039 O95292
Q5SZQ8 A7XYQ1
O43639 Q16630
Q01844 O00160
P78381 O15162
P00734 O43488
O95257 Q9Y6R4
P24941 P49715
Q12959 P68133
Q9NPD3 Q7L1W4
P11171 Q92503
P10827 Q14686
Q14192 P33993
P12956 P00533
P27987 P0DP25
Q96RR4 P0DP25
O60725 P01112
Q9HD67 P27482
P17301 P05556
Q06124 P40189
Q9UNL2 P48634
Q9ULH0 Q16288
P28482 P32121
Q96B97 Q07889
P0DPI2 Q70Z53
Q9NV56 Q9UK53
O14777 Q14683
Q92793 Q8IZL2
O95388 P07585
Q9H2F5 O75461
P27361 Q05513
Q13485 P68104
P18084 P08758
Q14031 P05067
Q9H1J1 Q9Y5S9
Q15797 Q13485
Q9Y5P4 Q9NQC3
Q13309 P10244
P27487 P51671
P23246 P26599
Q06124 P15260
O14980 Q15797
Q92793 O43463
Q05516 P56524
P06493 Q8TEM1
P78314 Q9UKW4
P08047 P38398
P68871 P00738
Q13261 P40933
Q14289 P43403
Q01970 P0DP25
O15085 Q14344
P08581 Q14683
P53778 Q12959
P22234 Q9Y3A3
P04156 P11021
O14776 P26368
P63208 Q02224
Q9NYN1 P36897
Q03135 P04899
Q9UHC6 O14936
P63104 P05114
P01222 P01215
P0CG47 P42566
P22748 Q9Y6R1
Q6IA17 O60602
Q9BX66 P55196
Q99638 P10415
Q9NQ29 Q9BQD7
Q15047 Q96RU7
O75689 P48729
Q92597 P35998
P49736 O14775
O14980 P50548
Q96TC7 P61981
P35568 Q06609
P11684 Q6UX01
P07333 P09603
P29322 P20827
O95602 Q92688
P54253 Q9NR31
Q09472 P26367
Q7Z6J0 Q12852
P04271 P10636
Q9BPU6 P07332
Q8IZH2 Q92900
P48729 Q13158
Q15406 O14775
P10828 Q15650
Q92569 P06213
P01282 P41587
O75030 Q9UJU2
Q96S96 Q02750
P10827 Q15646
P35499 Q13425
Q8WUD1 Q13485
P21246 Q9BX70
P45983 O43521
Q8WUM4 Q9UNY4
P48443 P27816
Q9UBU9 P61326
Q15942 P12814
P42338 P27348
Q9BVP2 P04637
Q92793 P10275
P13667 P04114
P11142 Q00613
Q9UJX4 P11940
Q9BQA1 P62314
P47224 P61006
O00482 P02768
P38936 P40763
O43463 Q9UIS9
Q9Y2X7 O75334
P41220 Q9BPW8
P11362 P55075
P62714 Q99259
Q09472 Q13105
Q92793 Q00403
P25942 P52333
P13612 P26010
P56524 Q09028
P61313 Q7L5N1
P18206 Q00610
Q9NT62 P60520
Q15811 O15126
P26885 P46379
P06493 P14136
Q6AI14 Q99653
P01130 P30533
O15350 P45983
P06744 P17936
P51116 Q9HAF1
Q03135 Q15835
Q15796 Q13547
Q8NBV8 O60506
P07237 P02452
Q9UBU8 P06400
P12757 P63279
P55055 Q99750
P52292 P42575
Q9UN74 Q9GZT6
P51617 Q06187
Q08209 P53805
P51828 Q05655
Q01484 P25685
O00170 Q15388
P43405 Q9UJU6
P35968 P08758
P31946 P30305
Q14721 Q9BQ31
Q96K83 Q9UH73
P60709 Q6VMQ6
P15407 Q9P1Z2
Q9UK22 P05556
P57678 P62314
Q92597 P17844
Q8WV28 P62993
P0DI81 P11226
P21246 Q13332
P27448 Q8WXK3
P62195 P11473
Q13568 Q14653
P51116 Q15041
Q15788 P11831
P28827 P18433
P35348 P25025
P31645 P27797
P42680 P51813
P02749 P00742
Q9BQ66 Q9P0T4
P19012 Q96ES7
P16150 P15311
Q13547 Q9Y230
Q14061 Q5T3J3
Q08211 O95793
P53350 P28072
P32121 Q14940
Q15788 P19793
P61981 Q9H0H5
Q92997 Q8TBE0
P05129 Q9UQ80
Q15596 Q969G3
Q15746 P12931
P54259 P23142
Q9UJU6 Q9H788
Q9C0A0 O14936
P26038 P32004
P46939 P68133
O15350 P46934
P13501 Q16570
Q9NP79 Q05516
Q16236 P29466
P10276 O95257
O60573 Q9Y4X5
Q5TD97 Q15797
P04271 P06703
P04637 Q16666
P07384 Q01082
P01591 P11912
Q11203 P02766
Q13326 Q16585
P05412 P11388
P27986 P35225
P30041 P19878
P56945 Q15654
Q99836 Q9BXR5
O75569 P04637
P63279 P46060
P36941 Q06643
P33176 P27348
P47901 P01185
P24928 Q92900
P84022 O00231
P14780 P00747
P63167 P20338
P57058 Q15276
Q15797 P35711
Q9NPP4 O95999
P22748 P02730
P11836 P06239
Q99547 P50570
P17706 P12931
Q86YM7 Q92736
P63104 P06733
Q96CW5 Q9NRH3
P06858 P98155
Q9UII4 P20248
Q9C0H9 P60880
P16112 P08254
Q92597 Q00839
P01730 P02786
Q12952 Q13873
Q12923 P52799
P35813 P84022
Q8TAD8 Q04206
Q6RSH7 Q16665
Q03113 P30153
Q14289 P05107
P14136 O00151
O14920 P35568
Q15024 Q06265
Q9Y276 Q9GZR7
P84022 Q13485
P25963 O95163
Q13315 Q15831
P25791 Q15796
Q03135 P06213
Q9BQT9 Q99767
Q9HAU5 O15116
O75618 Q13158
O00231 Q00653
O60383 Q13873
P37198 O60941
Q9UK45 P62310
Q8TAQ2 Q01201
Q15744 P63279
Q13219 P01024
P30874 P29350
Q14511 P15923
Q12904 P25705
P61978 Q15424
O75970 Q6UVK1
Q14192 P00568
P67775 Q99250
Q9H0T7 Q9UI14
Q15796 Q96S59
P19320 P15311
P21291 P12814
Q99459 P33992
P41240 P16070
Q9H228 P09471
P14625 P68400
P42229 Q15303
P05412 Q15759
P25440 P62805
Q9Y264 Q02763
P28482 P10415
P09104 P68366
Q96ST3 P06454
O15524 P07333
O14931 P20963
O95777 Q16342
P08311 P17936
P05305 P35318
O95169 P35080
Q13526 Q99708
O14641 Q9BXS5
Q9NPI9 P63252
O95551 P14921
P10074 Q92997
A5YM72 Q14669
P16860 P16066
Q92989 Q9UKF6
O14618 P00441
P36507 P28482
Q7Z419 P68036
O14746 P23443
P78396 Q14566
O00560 Q12913
Q9H013 P01023
P84022 P17098
Q9Y3Q8 Q9UK33
P78396 Q08999
P20023 Q00839
P36542 Q9UQN3
P04183 Q04724
P05129 P25098
P51159 P31150
Q16787 P00747
O00238 Q8TAI7
P14091 P46379
P37235 Q86UW9
P11277 Q08495
P49137 P07101
P43351 P63279
Q9Y2M5 Q5T3J3
Q07002 Q15834
Q9Y6Q9 Q92731
Q03014 P05412
Q14831 Q71U36
Q17R89 Q9UK76
P29350 P36888
O75182 Q13422
P23434 Q13287
Q12840 Q6P597
Q9NYG2 Q9NRR5
O60678 Q86U42
P15976 P25791
O95985 P49454
P56693 Q5T230
O75154 P62491
O75886 Q15038
Q9UI14 Q9NP79
Q9BUJ2 Q9H4D5
O14939 P04406
P63104 Q9Y2J2
P40424 P20719
Q6EEV6 P25963
P59665 O60925
Q99959 P13647
P04843 Q6IA17
Q15796 P30153
P78386 P18054
Q9HB71 O43255
P17948 O14786
Q9H1K0 P61106
Q15464 P52333
Q9BXS5 O43493
Q13322 P11274
Q03113 P19022
Q7L3B6 Q16543
P12004 P67809
P09455 Q16576
O43566 P10114
Q9NZN4 Q9BXS5
P16871 P42229
Q5PSV4 Q09028
Q15047 Q96HS1
Q9Y295 P12980
Q9BU61 O15116
Q05586 Q13813
P08238 Q07960
Q15796 P55196
Q86UL8 P27037
Q9Y6R4 O15169
P31946 Q07866
Q13123 O00267
Q05586 P29323
P04629 O14492
P17612 P26678
Q76I76 P60709
P20827 P02775
Q9H307 Q13363
P17301 P25391
Q08345 Q06124
P52803 P29323
O43541 O43318
P68400 Q13547
Q13242 Q07021
P13671 P01031
P0DML2 Q05209
Q08752 P05067
Q09472 Q99733
P49137 P63104
Q9HCS7 Q03468
Q15119 P08559
Q16633 P14859
Q14289 O60674
Q9UI36 Q96ST3
Q04771 Q8TAI7
P27635 P62380
Q8NB91 P13726
P78324 O60936
Q99972 P29401
P12830 P18206
Q99755 Q9ULU8
P27361 P53355
P42566 O14964
Q12967 P32121
P50570 P06493
P02776 P34741
Q99728 Q05048
P18621 O95149
Q9NNX6 P32942
P00491 P04637
Q96G27 O00308
P08476 P27037
Q9Y6J0 Q14814
Q15139 Q96A00
Q02410 P46531
P21583 P04141
P03372 O60563
Q5PSV4 O75446
P36542 Q96IZ0
Q13094 P16885
Q14721 Q16623
P48443 P10276
Q9UPV9 O15294
P48357 P41159
O60437 P08670
P04637 Q13547
P07948 P0CG47
P35638 P18848
Q9BTV5 Q96I34
O15211 Q13432
P50453 Q9Y4G2
Q92793 P17480
Q96NY7 P35462
Q99250 Q9HCE6
Q9NV56 Q15014
Q16559 P15923
Q9Y6N9 Q13402
P61978 P38159
P49286 P04899
P29275 Q15599
P15104 Q6ZVK8
P15924 P13647
Q16531 Q7Z569
P21802 O96013
P28482 P40763
Q99856 P15924
Q14934 P43694
P01042 P07996
Q15722 P30679
Q15796 P51003
Q92834 P06748
P55854 P05412
Q96PQ1 Q06124
Q15796 Q07666
P53350 Q99640
Q8WXD5 P62316
Q9NQL2 Q76FK4
Q09472 Q14676
O43426 Q99962
Q92785 Q01201
Q92597 P19338
Q92793 O95359
P00533 Q15139
Q04759 P06241
O94972 Q15398
P31994 Q16553
P27540 Q9Y5J3
Q16611 P04637
Q7L590 Q8NHQ1
P05019 P14735
Q9UKV3 Q9NUQ8
Q8WU20 Q08345
Q86YM7 Q86Y82
Q00839 O15399
P16284 P06239
P52292 P04637
Q99750 Q9HB75
P23025 P15927
Q13470 P19174
P61981 P27448
Q9NWA0 Q93074
Q99967 Q92754
Q13459 Q9Y3A3
Q16594 Q9Y6J9
P49366 Q6ZVK8
Q8NBJ4 Q8IYL3
Q99496 Q9HAU4
Q15796 Q9UJU2
Q8WWB3 Q9C005
Q9BVJ6 O43261
O95400 P83876
P57105 Q07954
P51677 P08631
O14733 P45983
P25963 Q9NYR9
P68400 P84090
P17676 Q00613
P49903 Q9UKR5
Q9UKX7 P62826
P10275 Q15652
Q9UQC2 P12931
O60383 Q96RU7
Q9BV36 O00194
P28482 P30533
O60504 Q6ZU52
O75461 P35226
O75688 O43318
Q15700 O15399
Q96A00 P48730
P17676 O75582
Q13200 P35998
Q86X55 P84243
Q99626 P20823
O60506 Q14103
P06731 Q9P2K9
Q99683 P27348
P14635 P38398
Q86SQ0 Q14315
P09917 P62993
P62834 P51813
P18206 Q15654
Q9BQY4 Q9BUX1
P16471 O60674
P40937 P12004
Q15139 P27348
Q9HBA0 Q9UKS6
Q9BXK5 P60520
P27701 P28067
Q96KQ7 P16401
P07948 Q9H400
Q9NS28 P63096
O60383 Q9BRR6
P29084 P29083
Q9ULV1 Q5TCQ9
P42224 P17948
P01732 P06239
Q9Y3M8 P04035
P21860 Q9H4P4
Q9Y6W5 Q9P2A4
P24522 P02792
P56945 P06241
Q9UQB8 Q9NZQ3
P54253 Q8N1N0
Q02790 P04150
P17936 P00734
Q16890 Q8IZ08
P41143 P30679
Q16206 Q8TC92
P01138 Q99523
Q8NG41 P48146
Q99719 Q16623
Q9BRK4 Q9P0T4
Q9Y2X7 O43294
O00470 P31271
Q01094 P38398
Q9Y239 P29466
P54259 P04406
P41222 P04278
Q9Y490 P05106
Q99962 Q15560
P13688 P06213
P42772 Q9P2H0
Q13467 O75581
P40818 Q14493
Q9Y463 P02686
P49336 P51946
P07686 P41214
O00253 P32245
P46379 Q8IZL8
P14923 Q02487
P21675 P05412
Q96A23 Q5TB80
O43683 P25054
Q8IUM7 O00327
Q13464 P35080
P01350 P00450
P98082 P18084
Q13009 Q05655
P43405 Q01362
Q7Z6J2 Q13255
Q13526 Q99750
P51398 Q07869
P55060 P35268
Q16288 P18031
Q96SI9 Q93062
P61371 P10589
Q9Y566 Q13813
Q5T3J3 O95257
Q9H5I1 Q9UFW8
P63096 P19235
P06241 P35612
Q5T1C6 P31749
Q12774 P19174
P16284 P19174
O15151 P48729
P15927 Q9Y3C7
Q9BQ16 Q92563
O75077 P04156
Q5U651 P62834
O15230 P11047
Q92997 P78337
Q16739 Q16799
O15127 O15126
O15550 O15198
Q16270 O00585
Q13469 Q05513
P21728 P30542
Q14511 Q8N5H7
O95751 Q9BXS5
Q14164 P25963
P09884 P06400
Q99081 Q02363
P49448 O75674
P36897 Q15797
O15083 O75334
Q6EEV6 P06753
P43364 Q9BQP7
P08238 P03372
Q9GZY6 P19174
P16233 P04118
P02792 P21246
P06400 P05549
P16066 P01160
O43426 Q9UKS6
Q99755 P84077
P55851 P31946
P50552 Q9C026
O75376 P29590
Q13131 P13569
Q92934 Q9P1W9
O95994 Q9GZT6
Q86YT6 P98082
O94763 Q9NPF5
P24385 P38398
P09471 P18545
P54257 P56134
Q9Y5Y6 Q9H5V8
Q05655 P25098
O60936 Q9GZT8
Q14500 O14936
Q01780 Q9Y5T5
Q8N2H9 O43318
P16083 Q9H8Y8
P49639 Q99750
Q969G3 Q92731
O60315 Q99717
Q9BYV6 Q92995
O00470 O43364
P51159 Q9P2H0
Q86VP6 P62877
O60506 P21579
Q96GD4 P68431
Q86WC4 Q9UGC6
Q96IS3 O43186
Q6ZVK8 Q9NTM9
Q12772 P28482
P09958 O75829
Q9UPV9 P24928
Q9HAU4 P12757
P49759 Q07955
Q9BVJ6 Q8NHQ1
Q9UM11 Q9BPX7
Q13705 P55103
P41273 Q07011
Q96QT4 Q9BX84
Q5TD97 P16220
Q8TEU7 Q12923
Q6IAA8 Q9GZT6
P98095 P02462
O00444 P36897
Q8N0Z2 P68032
Q9NYD6 P30260
P07766 O43639
P50458 Q9NVW2
P01111 P10415
P20618 Q99436
Q15583 Q5T3J3
Q14289 P62993
P09429 P39880
P51617 P11215
Q92841 Q13547
P15812 P61769
Q00887 Q05209
O94907 O75581
O75145 Q13332
O60603 P51617
P19784 P36897
Q15788 P24385
P01100 P35638
Q14511 P28329
O95551 Q9Y4K3
P37235 Q9NP66
P61981 Q04917
Q13291 O60880
O76064 Q9C0F1
Q16695 P83916
Q15038 P35712
O15379 P60510
P17612 P14410
O43521 Q92843
P00734 P00488
Q6IA17 Q9Y4K3
Q16665 Q13330
Q14574 P35222
Q9UBJ2 P28288
O76036 P20963
Q8TDQ1 P29350
P60033 P21926
Q16254 Q14978
P49703 Q92597
O14641 Q96H20
Q9UKC9 P63208
Q14088 Q9NQC3
P04637 P11387
