Q12292 P22855
P40395 Q99260
P06738 P31374
P40055 Q05946
Q12349 P80235
P40364 P36047
P34087 P32569
P41811 P38301
P19880 Q12349
P16151 P40004
P04386 P13393
P53045 P53199
P20435 Q06706
P25374 Q03020
P12954 Q06148
P32354 P29469
P40856 P39954
P38696 Q04549
P25379 Q12347
P32502 P28274
P32605 Q06205
Q06406 P43321
P53165 P35177
P22216 P32797
P05986 P05986
P53538 Q01329
P32497 P38249
P39952 Q08521
P07251 P22134
P25491 P08458
P38346 P39014
Q12223 P38077
Q06675 P52286
P04050 P20436
P40362 P40079
P38873 P47079
Q04675 Q02642
P34160 P43321
P25694 P53233
P22141 Q12250
P87282 Q02630
Q04062 P08566
P12709 P53243
P40548 P49018
P32873 P54786
Q06639 P02309
P31379 P49018
P33335 P38286
P38863 P29055
P34216 Q04748
P47049 P30283
P32366 Q01802
Q03944 P25297
Q07350 P21560
P36130 P23641
P33767 P47154
Q03935 P23337
P14680 P19882
P39992 Q12023
Q06651 P53633
P23641 P53622
P53930 P80428
P38112 Q03690
P40413 P26309
P53599 P17629
P25694 P25336
Q05636 Q08491
P06700 P53628
P23337 Q02794
P23641 P39743
P34078 P38333
P19882 P46963
P39927 P42841
Q06549 Q06549
P15705 P02829
P15992 Q12223
Q12164 P38264
P51601 P22515
Q12223 Q12449
P38891 P32797
P39954 P12754
P32558 P38351
P53924 Q05791
P26755 P16474
P38729 P06775
P48439 P47818
P36053 P47135
P33895 P32908
P36523 P14907
Q6Q547 P33322
P40054 P49686
P38788 P32527
Q12115 P25344
Q06640 P52286
Q06593 P38264
Q04199 P04397
P40041 P53897
Q12107 Q12440
P02829 P02829
Q03305 Q02630
P32458 Q07657
P57743 P25644
P22204 P08678
Q12060 Q02336
P25298 P29468
P40462 Q12024
P40350 P46965
Q07657 P46655
P40413 P53904
P38837 P04817
Q00772 P40479
Q07980 Q08723
Q08204 Q07913
P20676 P32324
P22768 Q02821
Q06668 P34730
P27999 P40018
P47086 Q02794
P38072 P24869
Q04693 Q07508
P43535 P33892
P36120 Q12240
P38264 P49573
Q04437 P04840
P40054 P25382
P30656 P25451
Q92331 Q92331
Q03231 P38251
P32793 P36125
P25491 P40348
Q02606 P20486
P21242 P22141
P25298 P45976
P15790 P23615
P40971 P32493
Q02821 Q04429
P22141 P38304
Q05874 Q12026
P36104 P42841
P53941 P47083
P22943 Q04748
Q12464 P42843
Q06678 P38064
P22138 P40422
P14907 Q04175
Q04149 P04397
P37263 P38987
P38333 Q07381
Q12495 P13712
Q04049 P07259
P32324 Q00362
P02557 Q03944
Q99190 P49018
P35723 P43555
P35723 Q03655
P25451 P22141
Q04183 Q03630
Q12263 P32458
Q99271 P38748
P32337 P36036
P34221 P38737
P13134 P46961
Q08965 P40055
P06774 P39985
P32807 P11978
P19735 Q03690
P06243 Q12329
P04397 Q04177
P16603 P39709
P22147 P20484
P40850 P12753
P39742 P25297
Q12270 Q12446
P53073 Q12431
P40494 P38080
P38783 Q08004
P15703 P08458
P41811 P25343
Q08278 P34756
Q12445 P40548
P19358 P07703
Q04660 P38112
P53322 Q02725
P35723 P23968
P34228 P38203
P36162 P35734
P30624 Q05934
P32368 P38286
P40856 P23641
Q04217 P25635
P53082 Q08729
P15992 Q99257
P04386 P04386
P45819 P48837
P20459 P12709
P53934 Q12339
Q06708 Q06708
Q12754 Q07381
Q12487 P05453
Q04003 Q99314
P28000 P06243
P06774 P32582
Q02821 P38122
P28519 P32628
P43563 P32861
Q02784 P46997
P32502 Q04093
P39009 P32526
Q12365 P19955
P11353 Q01589
Q08723 Q05583
P06782 Q00816
Q02574 P47129
P47135 P38282
P26309 P39078
P38729 P25607
P38172 Q06208
P32910 P22276
P24719 P00830
P40054 P38141
P38041 P40077
P53914 Q00776
P12612 P33750
P48568 P08524
P25358 P87284
P06839 P38764
P39743 Q08923
Q06675 P38729
P40495 P39743
Q02630 P31539
P40335 P38759
P25621 P14906
P18239 P22214
Q06673 P39743
P34160 P11633
O94742 P40016
P32529 Q02574
P39708 Q06150
P41697 Q04005
P15646 Q12522
P32601 P04173
P36037 P25694
P04801 P32569
P48837 P46673
P04147 P25299
P53389 P38264
P32569 Q02574
Q12246 P32836
P32854 P18759
P24869 P32944
P52286 P32324
P32481 P07703
P25300 P39729
Q12440 Q08683
P38180 P32770
P08518 Q06834
Q06689 P53127
P08458 P00830
P00958 P53040
Q06697 P38351
P47093 P41544
P12385 P38272
P25651 P36081
Q07549 P38764
Q03900 P20676
P38286 P32353
P35729 P36161
P11076 P39524
P38987 P40325
Q07794 Q04199
Q06103 P40016
P40326 Q12330
P36531 P32366
Q12692 P38811
P36057 Q02795
P38439 P48813
Q08923 Q03010
Q12098 P53209
Q12440 Q12440
P46984 P33420
P31384 P33892
P21242 Q02630
P08458 P15992
P25846 P12709
Q08729 P43602
P49018 P25641
P40364 P41318
P40151 P40151
P19524 P38615
Q02774 Q03697
O13519 P38260
Q06410 Q12125
P35181 P36000
P46677 Q12030
P25642 P36520
P39743 P25379
P10964 Q08273
P24583 P04147
P03069 P03069
P38633 P52490
P40463 P39932
P38261 P54787
P20053 P33334
P32366 Q12446
P40970 P38737
P23595 P25491
P32786 P17558
P53096 P38262
P40164 Q06091
P19262 P38129
P46954 P46954
P12868 P20795
P47135 P89105
Q02574 O13573
P80667 P50091
P36037 P34223
P41811 P04173
Q12446 P32496
P38843 Q06675
Q04934 P30822
Q02354 P40971
Q07418 P25644
Q99190 Q06686
P23641 P47113
P38238 P47072
P40548 P28496
P38931 P53829
P16474 Q08949
P17709 P29295
P46948 P38792
Q06625 P47068
P38316 P20049
P32350 P07251
P46965 P25580
Q12186 Q12510
P40958 P32334
P05453 P31539
P25586 P35194
Q04437 P25567
P39984 P04173
Q07834 P40070
Q12517 P57743
P09624 P32473
Q02794 P32862
P53378 P32380
P11433 Q03579
P25694 P33322
Q06506 P15992
P32366 P40459
P11076 P22214
P54860 Q04311
P32354 P38132
P17255 P25569
P05626 P07251
P50875 Q6WNK7
P12685 P38928
P53834 P36224
P48837 P51534
P40482 P54837
P38138 P06787
P20433 Q06706
P10964 P27692
P25385 P41811
P38079 P47135
P32458 P25342
P47135 Q03557
P04173 P32807
P47074 P32259
Q12102 P36104
P22336 P41800
Q12753 P11710
P42945 P37838
P36132 P53323
Q08231 O94742
Q06835 P38822
P46949 P38339
P40482 P25385
P47069 Q12366
P38987 P39534
P38878 Q12402
P36775 Q00916
Q12024 P06774
P40362 Q12511
P32913 Q92331
P52286 P39014
Q05515 Q08023
P36123 P29295
P38989 P04385
P23642 P04385
P38871 P38871
P34730 P12904
P38337 P38123
P08536 P08536
Q04660 P12709
P20459 Q05791
P38203 Q08562
P38302 P32523
Q12377 P25355
Q06170 P42838
Q12071 P47061
Q12265 P38615
P10662 P28817
Q92316 P48439
P38692 Q7LIF2
Q12341 P06103
P25441 P36121
P40348 P40339
P19658 P32855
P53599 P07342
P38191 P02994
P22336 P00560
P16522 P16522
P53600 P41811
P39685 P52593
P53053 P47092
P36151 Q08754
Q08387 Q12024
P53050 P38288
P06787 Q04461
P06168 P32797
P20795 Q03308
P40078 P40991
P49955 Q07508
P32791 Q01217
Q04225 P14126
Q05946 P38708
P53064 Q06697
P06738 P22204
P40215 P14741
P40572 P43563
Q06208 P26793
Q07350 P19882
P48232 P25344
P38716 P38987
P53201 Q12464
P39706 Q03920
P40858 Q08234
P47035 P22138
P38191 P15992
P32361 P12683
Q12297 P38129
Q07804 Q12189
P25385 P22213
Q02794 Q08754
P37297 P41913
P39969 P40073
P16151 Q04396
P52871 P31688
P04051 P15873
P07251 P11978
P07251 P40856
P38629 Q12306
P25616 P53290
P25502 P53237
Q08562 P11978
P23724 Q12250
P13393 P32585
Q07657 P04397
P50874 P29469
Q12159 P06786
P33759 Q01163
P25293 P53197
P27344 P40556
P13186 Q00772
P16140 P39108
P06778 P53044
Q06604 P40073
P14063 P47135
P36108 P53222
P25579 P52891
P32841 O13518
P24280 Q03441
Q07350 P06738
P36049 Q08746
Q00916 P30771
Q03655 P36057
P25555 Q07623
Q06512 P25635
P54860 Q12003
P47134 Q04033
P17157 P40495
P33419 Q07732
P38251 P32641
P38987 P33317
Q08728 P38633
P32366 Q07738
P43124 P15705
Q08241 P43582
P23641 P08458
P38987 P16387
P08518 P41811
Q12223 P07283
Q08723 P47093
Q04373 P53861
P53900 P39001
P08678 P17555
P25385 P11076
P43549 P46961
P40087 P26448
P25611 P33893
P38798 Q08491
Q08278 P32570
P15274 P80667
P23639 P32337
Q04149 P07260
P33338 P48562
P37838 P12385
Q07623 P32892
P38077 P08458
Q12245 P25043
Q04431 P32361
Q07979 P38144
P25567 Q07623
Q06389 P28241
P19880 P32569
P30822 P47166
P19882 P40991
Q12522 P53261
P38064 P36527
Q02574 P47174
Q12152 P07991
P22133 P19882
Q12030 P47135
P28791 P41834
P46965 P18414
Q12330 P32469
Q12349 P07251
P16370 P20434
Q06200 P32828
P57743 P33334
P28000 P22276
P07271 Q12306
P32458 Q04921
P39935 P53883
P38333 P53941
P38749 Q02630
Q12245 P23639
P00560 Q12415
P41913 P39001
P29055 P07270
P23301 P00812
P40988 Q03944
P32504 P17106
P34760 Q04199
P40582 Q04697
P36048 P40567
Q12748 P38265
P32610 P52286
P38633 P38962
P40554 P38820
P53089 Q03648
P47154 P49018
P46948 Q12149
P38013 P26188
P30902 Q06405
P53835 Q12445
P40018 P47135
P10964 P20435
P50944 P38264
P16140 P53894
P34215 P40971
P47122 Q08726
Q04660 P53136
Q03455 P53735
P12709 P40555
P00830 P13434
Q12749 P05150
P43321 P23201
O13329 Q00916
Q07355 Q06675
P39743 Q12034
P40054 Q12522
P53220 P38064
Q02199 P30822
P33332 P38261
P26188 P25694
P53725 P32569
P20436 P35718
P41698 P36080
P04840 P50942
P11978 P12709
Q12746 Q01519
Q12380 Q03818
P40003 P40368
P25293 P53939
Q08496 Q08208
Q12329 P25343
P32790 P53933
P47821 P06782
P38987 P27636
P07347 P38011
P50101 P32458
P43588 P40327
P46956 P04817
P32349 P32910
P47103 P02829
P14904 P39108
Q02821 P40465
P38842 P38353
P47035 Q00684
P53135 Q12488
P39998 P39998
P06782 P24719
P25045 P53224
P02309 O13583
P32829 P12753
P33307 P32259
P31334 Q04598
P23968 P36032
P53894 P02557
P38129 P38219
P07703 P06168
P41895 P27999
P38987 Q05871
P38249 Q99247
P40971 Q08920
Q12124 Q02821
P80428 P02293
P19735 P38088
P81450 P00854
P15367 Q06135
Q08962 P40991
P29469 P38132
P47037 P47079
Q12233 P29055
Q02821 Q06137
P40460 P47149
P53261 P10080
P48743 P53125
P38764 P32565
P39521 P38691
P04173 P38953
P25651 Q08729
Q00362 P23292
P32318 P38987
P17709 P31244
P40956 Q00539
Q06287 P02557
P22035 P40567
Q06410 P48837
Q12136 P53100
Q06538 P38286
P36517 P31334
Q12158 P40541
Q06410 P32902
Q12329 P32581
P38986 Q02866
P40055 P02293
Q06676 P11972
P53083 P39722
P07260 P40856
P20434 P32910
P32528 Q08273
Q12499 P20448
P38011 P04173
P38286 P53835
P05626 P32807
P41940 P22141
P40054 Q08963
P15891 P22137
P08539 P28006
P13574 P18412
P53933 P47068
P38011 P06839
P47068 Q04195
P37296 P31412
P53842 P04050
P25358 Q08193
P27999 P36060
Q06417 Q12046
P25299 Q03790
P39940 P39743
P40352 Q06681
P40693 P36160
P06843 P39954
Q07623 Q04373
Q04048 Q03654
P41940 P53949
P37838 Q12019
P14736 P28519
P53313 P40078
P32837 P38286
P41805 P35184
P18239 P41800
Q02630 Q12146
P47168 P36097
Q02866 Q06549
P30822 P32800
P22696 P41895
Q07551 P19735
Q05787 Q08109
P54885 P25646
Q02793 P02557
P38316 Q12421
P36104 Q03012
P14736 P43601
P40217 P41543
P40554 Q02821
P53040 Q02336
P36116 P25344
P35191 P08458
P23624 P38872
P15891 P48562
Q04934 P53165
Q12215 Q08108
Q06644 P25358
Q06632 P39927
Q02336 P38129
P04147 Q06436
Q12013 P38815
P39996 P32621
P36130 P00358
P38993 P32842
P46680 P38260
Q04304 P36013
P38987 P05373
P33338 P39940
Q12175 P40965
Q05521 P38745
P17709 P53043
P06838 P39735
P53933 P32944
P38229 P28006
P38348 Q12373
P00830 Q12236
Q04418 P22139
P32366 P39534
P15565 P40582
P07284 P29295
P53335 P02994
Q12157 P53886
P22579 Q12427
P53108 P32854
P04050 P27999
P40010 P53313
Q04322 P47037
Q12349 P39110
P17214 P39734
P36056 P32902
P38822 P47146
P14747 P38691
Q12402 P49018
P08153 P53201
Q00362 P39078
P40567 P53935
P20053 P02829
P04173 P23595
P53337 P33767
Q00764 P29469
Q07684 Q12349
P43588 P32496
P53011 P46673
P32567 P35719
P35180 P23644
P00560 P34162
P40583 Q12300
P40970 P14742
P53632 P07259
Q12021 P39009
P04819 P02994
P50875 Q03330
Q02979 P53924
Q02948 P30822
P36016 Q00772
P32863 P02994
P32342 P38985
Q06032 P32829
Q02821 Q03973
Q02821 P15019
P57743 P47093
Q04749 Q06410
Q05583 P04173
P10823 Q05040
P39743 P32582
P06785 Q02892
P38629 P43588
P47135 P33333
P09798 P53197
P11433 P25294
Q06679 P13902
P28004 P49955
P53292 Q07980
P40577 P47135
P15703 P40348
P38316 P38698
P23641 P41318
P38822 Q12461
P32569 P40015
P40016 P38886
Q12297 P32569
P25379 P53949
P39704 P46961
P22149 P19880
P47135 O13568
P87271 Q06675
Q08270 Q07442
Q08496 P22147
Q12024 P38112
P12611 P39010
P19735 P04147
P40557 Q12349
P39081 Q06224
P39081 Q06632
P10080 P53632
Q03653 P47011
P14742 Q99186
P28320 P32481
P16140 Q99247
Q03944 P53917
P22354 P38064
P13134 P47113
P36160 P06843
P40073 P46674
Q06598 P37267
P53125 Q03435
Q04322 P39743
P14922 P27705
P38204 P40461
Q04177 Q12329
P39926 P38856
Q12447 P38217
P09232 P40469
Q12440 P53886
P32350 P16387
P38121 P13382
P53244 P43639
Q02732 P32504
P19657 P36029
Q02866 P38122
P41811 P15705
Q01329 Q08553
Q12522 P33399
P07259 P38147
Q03654 Q03654
Q04697 Q08271
P17255 P32842
P38867 P32366
P30771 P32588
P16370 P38902
Q99325 Q12527
P29295 P38523
P53845 Q99260
P07347 P53254
P33204 P32381
P10823 Q08886
P38319 P16140
P12962 P02557
P39706 Q03012
Q02630 P40069
P39935 P25567
Q12236 P53220
P37838 Q12176
P43593 P38886
P38822 P53070
P40960 P50277
Q06405 P00854
P13902 P07270
Q06168 P38987
P12709 Q08817
Q12021 P53919
P04397 P40352
P38073 P53862
P32366 P36102
P48240 P53256
Q05583 P15992
Q06436 Q03532
P47152 P25343
P35180 P47135
P32367 Q02629
Q00916 P38333
P07260 Q06344
P52918 P20676
Q12157 P38042
P30771 P53550
P34160 P06105
Q12265 P40517
P15891 P29295
P53622 P38708
P53879 P50946
P31379 P38356
Q12507 P32366
Q03782 Q07508
Q02630 P07256
P46970 Q08550
P50113 P07702
P35177 P38129
P07251 P38203
P50875 Q03761
Q03048 Q06440
P31383 P07866
P17157 P00445
P19358 Q08273
P52891 P43637
Q04500 P40362
P15992 P40555
P23293 P43568
P28320 Q06411
P32628 P38886
Q06554 P02309
P07260 P00358
P53220 P32897
P32569 P43609
P07260 P06774
P08458 Q12449
P19736 Q08562
P39108 P04173
P39734 P32602
Q06538 P20107
P22216 P00830
Q02260 P34234
P38282 P19735
P04385 P32350
P02994 P10823
P36047 P12904
P28707 P47135
P33892 P33296
P40054 P39517
P47075 P38264
P42838 P46970
P38885 P42838
Q08387 P38691
P18544 P47093
P53264 P38822
Q02574 Q05892
P19882 P41808
P38695 Q04697
Q03012 P35209
Q08235 Q00776
P34215 Q02630
P38822 P00812
Q12102 P20448
Q06675 Q06675
P07251 Q12152
P06102 P06100
P21801 P08458
P38193 P32914
P35056 P39108
Q05791 P32481
P38264 P38837
P53632 P37267
P07259 Q00772
Q03337 P36149
P32473 P32898
P49687 P32337
P40896 P53259
P39009 P06786
P32366 P39107
P07251 Q12233
Q02574 P38271
P07244 P21538
Q06410 Q03433
P39073 P25046
P25568 P40054
Q06142 P33419
P52891 P53053
Q02516 P04386
Q06208 P53584
Q12270 P32790
Q08750 P07244
Q12443 Q04458
P41821 P38836
P14741 P38323
Q02784 P43582
P38781 P43537
P39078 P38191
P33333 Q04437
Q07508 Q05900
Q03935 P32366
P30620 P22147
P47079 P25615
P32337 P14742
P38630 Q12306
P41811 P07259
Q03954 Q12250
P21339 P41832
Q06405 P81450
P35193 Q02866
P42846 P07703
P23639 P25451
P18851 P21268
Q03690 P53243
P38316 P38797
P19882 P13365
P38129 P23255
P47135 P26793
Q03012 P40971
P17255 P14741
P33759 P53874
Q08601 P02829
P38265 P38313
P32830 P87108
P22214 P32602
Q12245 P32379
P49686 Q12315
P46961 P47154
P12754 P09032
P40160 P38333
P05694 P14747
Q12267 P53253
Q08162 P25359
Q05027 Q02336
P40073 P53552
Q12134 Q02821
P34217 P38633
P16151 P32332
P06779 Q03071
P22353 P31334
P47147 P40020
P07259 P39729
P53276 P25635
P40020 Q12038
Q04477 P04397
P23201 P06784
P16522 P12709
Q08004 P38779
P22579 Q02486
P22139 P32529
P31384 P25655
P33313 P06168
P32502 Q02336
Q08273 P02557
Q02891 P53108
P40956 Q08789
P41695 P41695
Q12754 P33322
P38112 Q12176
Q06406 Q04991
P48235 Q06675
P18562 P27515
P39954 P40565
Q12464 P18409
P22147 Q04149
P43124 Q08204
P53134 Q06497
P40960 Q04748
P40217 P41811
P18851 P14742
Q08273 P53169
P53584 P27654
P33895 Q12263
P31384 P38931
Q02821 P38716
P31381 P38286
Q02821 P25454
Q12377 P38316
P89102 P33332
P41909 P32386
Q12349 P53825
P00830 P25342
Q03231 P38853
P37296 P39076
P43682 Q03655
P49955 P38282
P53735 Q12343
P23776 P22133
P38291 P53833
P32641 P35191
Q06102 Q06224
P53885 Q04408
P39998 P53550
Q06142 P10863
P33401 Q12349
Q07362 Q06675
P53883 P32366
P40003 P39968
Q03262 P47135
Q08962 Q08496
P38629 P38251
P0C0X0 Q06667
P47135 Q04432
P32854 Q12417
Q04477 P12753
P22134 P25567
P39011 Q00246
P12709 Q06287
P38882 P19882
Q06538 P38768
Q12517 P38254
P25491 Q03899
Q99260 P11745
P38633 Q12012
P32332 P40095
P35729 P49686
P33297 P40492
P23201 P40091
P53267 P53168
P07251 P15873
P18494 P25344
P46677 P38129
P39008 P14680
P32912 Q12241
Q08474 P38310
P22219 Q05919
P16661 P25358
P47152 P28005
P35723 P38729
P40507 P04147
P40559 P35817
P09440 P38121
P40513 P40352
P32366 Q07923
Q99190 Q06135
P53394 P38286
Q02773 P29295
P46946 P46946
P39970 Q08448
Q12339 P47083
P39682 P33334
P19735 P17709
P32578 Q06208
P43132 P04050
Q03862 P38861
P17709 P25342
P46956 Q12445
P53867 P38182
P25586 Q12055
P35189 P38351
P24814 P20437
P53894 P41940
P08678 P16387
Q03557 Q08754
P17709 P25575
Q12223 P17709
P25639 P20107
P07834 P52286
P14907 Q06678
P32628 P33442
P53323 P04840
P53116 P52286
P32454 Q06213
P38920 P35187
P25491 P06701
P07703 P32449
P15303 P11075
Q12066 P40582
P53894 P50101
P00549 Q12004
Q04491 Q12055
P53322 Q04697
P38313 P53298
P38316 P16387
P39515 P23644
Q12164 P40475
P16140 P14747
P23968 P53322
P40160 P05750
P38302 Q12309
P33334 P38852
P17890 P07703
P09959 P39678
P32641 P38629
P34730 Q06208
Q02793 P38080
P15992 P46963
P27636 P22204
P04385 P32502
P25635 P40362
P15315 Q07824
P04817 P35206
P38144 P32657
P38129 P31334
P38121 P39008
P38358 P47135
P39083 P48562
P43598 P40897
P11746 P32569
P40693 Q12176
Q99247 P34216
P07251 Q06287
P18239 P26755
P26309 P40958
P04173 Q03010
P50106 P32529
P39993 P40970
P38886 P38316
Q06169 P47135
P29295 P27637
P32447 Q03691
Q03048 P53067
Q03290 P37366
Q07350 P53599
Q07824 P38264
P38555 Q08484
P38306 P53733
P38987 P22147
Q06208 Q05905
P17695 Q12154
P25555 P17629
P47135 P53882
P47093 P53742
P11747 Q04226
P40069 P42838
P28000 P12695
Q04149 P09798
Q03323 Q03012
P43597 P19262
P26448 P48526
P15442 P32357
P38873 Q08921
P11710 P40091
Q12136 P53060
Q12464 P40991
Q12030 Q12297
P32263 Q02866
Q99210 P47160
Q06142 P05373
P38987 P38820
Q03063 Q03373
P80428 Q12464
P25639 P04817
P32569 P22023
P04050 P20433
P39998 Q02821
Q05359 P47135
P38882 P00830
P04385 Q00362
P40471 P32366
P25846 P40364
P32628 Q08723
P38691 P35191
P38201 P36130
P43562 Q03818
P29469 P29469
Q03435 Q12345
P0C0X0 P38254
Q02574 Q12495
P47135 P40517
P32581 P02557
P53927 P32892
P42943 P38191
P29055 P33448
P36160 Q04149
P37838 P39744
P17967 P39743
P32898 Q12329
P53845 P53633
P38264 P21147
P36048 P33334
P14741 P39692
P53397 Q08096
P07251 P21306
P06838 P28519
Q02574 P47029
P31383 Q00362
P32461 P40858
Q02892 P40078
P32074 P22804
Q04675 P46655
O94084 P28004
P32591 P18888
P19659 P25046
P22147 Q03957
P22138 P36070
P51998 P53875
Q02821 P40348
P21771 P33759
P07834 Q12018
P38217 P49686
P38768 P02829
P40548 Q05015
P35206 P53633
P08518 P05986
P40028 Q06205
P40206 P25623
Q05022 P38779
P53114 Q12124
P39996 P38822
Q06644 Q07376
P33322 P05694
Q05905 P47143
P33891 P41834
P53632 P38881
P51862 P12385
P33759 P39960
P04385 Q06834
Q12380 P14540
P25454 P12709
P40988 P38623
P53979 P25299
P19524 Q12149
P38953 P15703
P23561 P23201
P38692 Q06162
Q05568 Q04370
P04397 P07703
Q12018 P16140
Q99190 P38822
P38874 P34253
P19882 P27705
P40325 Q01476
P25344 P39723
P17214 P15424
Q06163 P17214
P32496 P38737
P09547 P32588
P21304 P32908
P29055 Q12415
P15625 P15624
P47079 P53632
P41811 P07149
P32641 P16474
P40054 Q12207
P33338 P33338
P53979 Q02574
Q06410 P40573
P41940 Q12004
Q07350 Q12431
P33303 P53053
P14741 P09032
P42947 P10356
P38147 P47057
P19882 P53933
P53050 P32902
Q05871 Q02821
P12887 P15873
Q05580 Q05580
P02293 P26188
P11710 P34250
Q05791 Q05791
P53934 P40543
P47821 P39073
P38316 Q07879
P47079 Q06834
P11938 P06701
P00830 P38077
P35729 Q02199
Q04372 P42943
P20606 P15303
P32803 P54837
Q12417 P19882
P11978 Q03661
P47135 P42947
Q03195 Q05775
P47115 P38041
P25343 P04840
Q02794 P19955
P54999 P40018
Q06682 P25694
P11075 P14291
P38909 P29055
Q06525 Q08687
Q04437 P00447
P12709 P32457
P53919 P38217
Q12464 P33296
P38699 P50264
Q12468 Q03981
Q12250 P40016
P38987 Q01532
P47976 Q12489
P30656 P38886
P35723 Q07824
P32319 Q03063
P25293 Q12263
P28817 P33759
Q01477 P53741
P41543 P24583
P26754 P25379
P32610 P32502
P38758 Q08831
P19358 P06838
P18851 P15992
P40077 P39969
P00830 P30902
Q12343 P19659
P43604 P21242
P17157 P20052
P35193 P39937
P38111 P47027
P47083 P40055
Q07418 Q04370
P32855 Q06245
P14742 Q03897
P32569 P53834
P32767 Q02630
Q06440 P12385
P32803 P35723
Q08581 P38989
P12385 P38737
O13564 Q12280
P11076 P06782
Q12517 P0C0X0
Q03834 Q04377
P23639 P35193
P53633 P16151
P32581 P07251
Q06148 P37263
P53966 P49573
P22141 P32379
P32457 P25342
P12709 P15891
P40308 P40541
P16140 P41695
P32897 P00175
P36006 P39743
P36528 P38699
P40548 P33335
P07251 P38217
P38077 P06839
Q12020 Q12020
Q08235 P53254
P38265 P27999
P48837 P52891
P53895 P32569
P23202 P18494
Q02775 P33411
P39946 P47149
P53079 P53271
P32828 P47017
P28320 P39009
Q12377 P22141
P13099 Q03834
P12709 P14737
P53011 P07342
P40554 P48412
P36047 Q07623
P05694 P25336
P28795 Q07896
P05694 Q02821
Q02821 P46946
P32628 Q00578
P19736 P19736
P22139 P07703
P53750 P13902
Q04964 P53924
P32569 P40461
P08456 Q06644
P38077 P07251
P38346 Q12309
P38691 Q12152
Q12346 Q12346
P04173 Q04477
P26188 P16140
P33334 P43321
P32481 P09064
Q06217 P43321
P38203 P32874
Q04839 P32505
P33317 Q02866
Q03195 P38249
P38737 P06839
Q06411 P36118
P53040 P07248
P25586 P36144
Q12306 P25454
P40971 P39954
P23595 P21242
P06168 P41811
Q03976 P28817
P17423 Q02821
P47069 Q12692
P33322 P00924
P19882 P39081
P38282 Q08963
P24869 P38769
Q02821 P53755
P53914 P53235
Q04674 P40565
Q06410 P33420
P38217 Q00916
Q12754 Q06436
P32473 P32528
Q12018 P47005
P47093 P25379
Q08278 P53114
P38987 Q03063
Q04177 P32324
P47128 Q08818
Q12246 Q12013
P38758 P53064
P23644 P49334
P43554 P22082
P17157 P41818
P39520 Q08673
P25357 P50111
Q08273 P40560
Q12192 Q02795
P38691 P33301
P38837 P38356
P04819 P00830
P38217 Q03690
P40208 P22216
P28795 P28795
P14907 P36516
P25847 P39875
P38837 P46956
Q00684 P06700
Q12071 P39904
P53550 P38065
P15992 Q08273
P23301 Q08273
P19882 P38910
P32803 P53337
Q08387 P40991
P46677 Q04226
Q03954 P40460
P40450 Q05080
P10823 P53130
Q12349 P40520
Q07824 P37267
P53068 P16522
Q05911 P38148
P32911 P12709
O13329 P32605
Q07549 P30656
P42838 P32366
Q12176 Q02685
P25554 P50875
P50091 Q04322
P40509 P22214
Q08273 P16140
P40991 P43586
Q92331 P34110
Q07468 P38959
P29340 P29340
P36039 P47133
P21951 P25588
P40055 Q12754
P25382 P53877
Q00539 P39682
P32473 Q12417
P22216 P53254
Q00772 P23641
P35182 P00830
P36094 P53865
P47128 P25808
Q05775 P06103
P38353 P28496
P38124 Q02630
P04050 Q12102
P10363 P39008
Q08293 P22516
P32581 P39076
P38249 Q12522
P25382 P38883
P36040 P22141
P47027 P53135
P38264 P38992
Q02630 P36161
Q08004 P40496
Q04226 P25655
P04385 P07260
P38779 Q04305
P20053 Q12368
P22336 P40562
P53550 P47094
P15873 P05150
Q12345 P38313
P07251 P29295
Q08842 P53899
P40477 P30822
Q04748 Q04437
P16661 P38264
P38840 P24719
P32618 P32618
P16140 Q04675
Q06090 P38064
P38217 P33201
P26188 P33202
P53622 P21268
Q06604 P40956
P38316 Q12250
P38993 P53181
Q08226 P53050
P53731 P06787
P53197 P16522
P41940 P25342
Q12460 P15790
