O75916 Q02846
Q9UHH9 O15162
O43318 P48552
Q09472 Q13569
Q15393 O75533
P17252 P61764
O43768 O95376
P10827 P14859
P05129 Q9BYG5
Q9NZN8 Q9UFF9
Q13216 Q16531
P48509 P26006
Q13535 P35968
Q14789 O15239
P08047 P38398
Q15599 P15311
P36575 Q14749
P21781 P02458
Q14831 Q71U36
P08246 Q99062
Q99728 Q9NPI1
P16871 P06241
P31749 P13645
O43464 P05067
P23443 P67870
Q15796 O15198
Q15628 P19438
P17301 P25391
P62191 Q15834
P46013 P45973
Q9Y6W6 Q16539
P40692 O94941
P51677 P02778
P10275 Q15652
O43312 P23468
P46777 P12081
Q15796 Q969K4
Q8N2W9 P84022
P35219 O75427
Q8NI35 Q13224
Q92830 P46531
P21673 Q15047
Q9P2R6 O95967
P21675 P52655
P68104 P61604
Q8N4C6 O75925
Q8IZJ4 P11234
P56747 Q07157
O75192 P40855
Q13838 Q13509
Q16820 P02751
Q9NPI9 Q99712
Q92995 Q9BYC9
Q9Y2W7 P16220
Q16594 Q15393
Q12824 P04637
Q96L34 P11137
P00533 P04406
P03951 P01042
P19838 P09429
P02538 Q04695
Q12874 O14776
Q9UBU7 Q13416
O14788 P31749
P60953 Q9UKR5
Q9NPQ8 Q5JWF2
Q9Y6X2 Q15796
Q9BQ66 Q6UY14
P12956 P16284
Q9Y5R2 Q15726
Q9UHW9 Q9UEW8
P84022 Q9HCE7
P43365 P42229
Q13485 Q9UNE7
P21333 P39086
P13686 Q8N357
Q8WTR2 P45984
O75943 O60671
P17252 P20700
P10515 Q16654
Q9GZU7 Q99618
P06731 Q01844
P38159 O60504
Q96KG7 A0MZ66
Q15173 O15169
P49841 Q8IZQ8
O00746 Q15645
O43763 Q04917
P18084 P08648
Q96JZ2 P07332
P0CAP2 Q9NVV9
O60566 P51587
P11166 P27105
P54253 Q8WWM7
Q14203 P62993
Q9BXM0 Q13474
P48547 Q12955
P35520 Q8IV36
Q15678 P14923
Q9NVC6 P04637
O15354 O60260
O00499 P09467
Q12929 Q15834
Q9UKT8 Q13616
Q9UGI0 Q9Y4K3
Q05639 P08173
P43628 P10321
P27824 P22888
P25788 P25789
O96006 P63279
P19957 Q92817
O00291 P05549
Q9H213 Q96SN8
P14921 P19838
Q9UJX6 Q9UM11
P35568 O15530
O14964 P27986
P23769 Q03014
P17612 P55042
P59998 P61158
O60674 P62993
P0CG47 P54725
O43493 Q9ULJ8
P23409 Q02535
P62253 P22681
P54259 P28799
Q9UEU5 Q8NEA9
Q96HC4 P12814
P98164 P30533
Q08629 P08253
O43707 Q06124
Q9BVJ6 O43261
P21860 P27986
Q9Y624 P23467
P11473 Q13569
O60683 P40855
P98161 P12931
P23443 Q96SB3
Q9Y4X5 P68036
P51398 P10275
Q14974 P49792
Q96SB4 P26368
Q9BTW9 Q13885
Q15628 Q13546
P08047 Q04206
P34741 P04141
P36542 O43676
Q9NQB0 P49768
P84022 P30260
P30154 Q13362
Q8IUC6 Q13077
Q9Y5X4 Q13547
Q8IZH2 P00338
Q04771 Q92793
Q13261 P14784
P54753 P34925
Q9UK45 Q9Y4Y9
O75832 P43686
P55851 P63104
P68431 Q9Y294
Q16799 Q8N612
P27986 P62993
P19429 P63316
Q9UNK0 Q9H270
Q9Y692 P63279
Q96HC4 P05771
Q9NPI6 Q13485
Q15464 P19174
Q9Y4L5 O60232
P12830 P18206
O60603 Q8IWL2
P49802 P63096
O00308 P51170
Q8TAD8 P23497
P22004 P27037
O75688 P24941
Q9UPU3 P01138
P50402 Q7L5N1
Q9BXP2 O95639
P41970 P15923
O95832 O60885
Q8NFH4 Q8NFH3
Q9BQ66 Q08E93
P46109 O43516
P22888 Q5JWF2
Q13705 P43026
P10276 P55055
Q8N3X1 Q14739
P09486 P02452
O00168 P05023
Q15648 Q93074
Q8NHY5 O60671
P60953 Q9UKI2
Q14766 P35556
Q93034 Q9HCE7
O94763 Q9NPF5
P43405 Q14247
O60921 Q8NHY5
O43255 P15498
O43747 P61966
Q14185 P46108
Q96F07 P16333
Q92793 Q14192
P60484 Q15599
P43364 Q9NP98
Q5T2W1 P48764
Q6EEV6 Q14103
Q9UBD5 O96020
Q04656 Q5EBL8
P22681 Q92882
P17542 P25791
Q13137 Q8IYF1
P43694 P52943
P48443 P22736
Q99933 P08581
Q9Y5X1 Q07890
Q12933 Q7Z3B3
Q15544 Q10570
Q7Z465 P14174
O14978 Q9H8W4
P54259 Q8WYB5
Q14164 P25963
P45973 P51532
Q14919 Q01658
P19174 P22681
Q9Y2J2 Q04917
Q96L34 Q13885
O60262 O14775
Q8WWM7 P19235
P37198 P52948
P49137 P26651
O60869 P21675
Q05516 O43791
Q9Y4H2 O00459
P05129 P28329
Q15185 P19525
Q12888 Q01094
O60683 P28328
Q07326 Q5H8A4
P46527 P14635
P48552 P04150
Q6STE5 P05412
P51159 Q9P2H0
P02462 P02743
P08235 P68133
Q99856 P15924
P35590 Q06124
O14802 Q9NVU0
Q9UKU6 Q06141
Q14164 P08238
P48169 P05129
Q12933 Q9Y4K3
Q13569 P29590
O43295 Q92558
P36575 O14641
P03372 P34932
P20591 Q9HCX4
Q9UM47 O15111
Q9UBW8 P04637
Q13480 Q99759
P16885 Q9UN19
Q96CN9 Q9Y2I6
Q13464 P35241
Q9UHD2 P25963
P21580 Q04917
Q16539 P35638
Q86YC2 P51587
P51159 Q9UKR5
P15172 P24468
Q02878 O95793
Q01344 O60674
Q9BQ66 Q5T681
O14964 Q99816
P17661 P20929
P17612 P16949
P35221 P12830
P55345 Q14686
P54257 P08670
P49137 P63104
P12931 Q8N5H7
Q15543 Q92804
P26367 P63167
Q96T58 P48436
Q9UHA3 O95777
Q12933 P13994
Q13503 P10827
P00451 Q07954
P05129 Q99418
Q15645 P07902
P11309 Q92934
Q8NFZ5 Q96GM5
Q92793 P10242
P14921 O75376
P19838 O00505
P42285 Q9Y2L1
Q13526 P24864
Q9BUZ4 O43294
P33993 P49736
P48048 Q08378
Q15464 P16234
P12931 Q9Y6K9
P07948 P07333
P42081 P16410
O60343 Q8NEY1
Q16665 P27695
Q8IZI9 Q08334
P04632 Q7L5D6
Q12933 Q13137
Q9H270 Q9NRW7
Q96IP4 Q92743
Q9UI14 Q9NZD8
P48729 Q12968
Q9Y2M5 Q9H8V3
Q16695 P21675
Q99575 O95707
O60869 P20226
Q13424 P46939
Q08211 P05412
P45983 P05787
P31749 Q16778
P52292 P06454
P33176 P27348
P15172 P0DP25
Q96A23 P53041
Q99741 P38936
Q9BRR9 Q93062
Q04771 Q9UF11
P05771 O15111
Q13177 Q8WV41
Q96AE4 Q92879
P20226 Q9P0U4
Q9NVP2 P84243
O14654 P46109
P62875 Q15834
Q13596 P25116
P56279 P31751
P26641 P12081
Q05048 P38398
Q14676 P16104
Q13177 P07947
Q02156 Q8NER1
P10721 O60674
P27701 P13612
Q9UBL3 Q9HCE7
O75448 P19793
O75363 P63167
Q86UU9 P21452
P10244 Q9Y618
Q16539 Q9UBK2
Q9BSJ2 O95613
P54252 Q14CB8
P78536 P35625
Q96IP4 Q00341
P50570 P62993
O60729 P04637
P21860 P01133
Q9NY61 P06400
A0A5B6 P20963
Q13136 Q9Y2X7
Q6ZN30 P06400
P23458 P26951
P52565 P35241
Q96SD1 Q13315
Q9H4B4 Q02750
P50995 O75340
Q12923 P17612
Q14669 Q6VMQ6
P26368 Q8N684
P36957 P68371
P49757 Q16555
Q07065 P00750
P17612 P13569
P17028 Q9P2H0
O60239 Q06187
P61981 Q04917
O14980 P46108
P11274 P31946
Q8WV28 P62993
Q99418 P84077
P09564 P27986
P56537 Q02878
Q14289 P06239
Q05516 Q9Y2Z9
Q99417 Q96A23
P27540 P35869
Q9H173 P11021
O60383 Q9Y6M9
Q9UHD2 Q92844
P42574 P54259
P06493 P49418
Q92830 Q92793
Q5VWQ0 P17612
P32004 P04156
Q9NPR2 O43157
P68400 P14317
P29597 P29350
Q8N488 O00716
Q9Y6H5 P0CG47
Q969H0 P49768
P14317 P61160
P35243 O60828
O15524 P36888
Q9UHI6 Q16637
Q71DI3 P06454
P51809 Q9H3Z4
P11802 P28749
Q99558 Q9UNE0
Q99653 O60333
P20916 Q14050
P14635 P06493
O15169 Q13362
Q9H4G0 P14416
Q9UPM9 Q01780
O95622 Q5JWF2
Q8TEU7 P62834
Q8N1G1 P23193
O15379 O14980
Q9Y5U5 Q9UNG2
P55060 P12830
O95968 O75556
Q9UPQ7 Q13873
O60682 Q99081
O15539 P09471
P19793 Q12756
P61981 P25705
P28482 P03372
P62508 P0DP25
O14578 O15399
P11940 Q14103
Q9P2K6 Q8N6Y0
P06493 P20700
Q8N6T3 P24390
O14727 Q07817
Q9NPY3 P08572
P10275 P06396
P09529 P08476
P11912 P06239
P41159 P02741
Q9UQC2 P19235
P54259 Q9UQB8
P19634 O43745
Q6STE5 P24864
Q9NZC3 P49795
P08670 Q8NC51
Q16514 Q6P1X5
P21802 P12034
Q8N4C8 P0DP25
Q86VF7 Q08043
P43681 Q04917
Q13144 P20042
O96013 P06756
O00186 P62316
P36543 P12956
Q92731 P48552
P19438 P23458
Q92994 P28749
Q05586 Q07157
O00159 Q9NYV6
P05386 P56134
P15289 Q13873
Q8N2W9 P21246
Q13797 P21673
P23469 P06241
P09544 Q9UP38
Q9Y561 Q9NPI5
P55197 O95619
P10275 P40763
Q9H4A3 Q8N9I0
Q66K74 O14599
Q8N3P4 O15198
P84022 Q9UEE9
Q8NI35 Q9Y698
O60383 Q14807
Q8WU17 P40337
Q03135 P29474
Q9Y5P4 O95197
P12544 P20700
P84103 O14893
P04004 P02679
P46531 Q04206
O14777 Q13257
Q14839 Q13547
Q8WZ19 Q96E35
P08069 Q15139
P22748 P02730
Q15796 P51003
Q13363 P48552
O15379 Q9UKV0
P04899 P25101
P58546 P19838
P24928 Q03468
Q9NYS0 P36897
O43592 P49792
Q14677 Q00610
Q7Z7J5 Q9H190
Q04637 Q09161
Q6NWY9 P01903
A6H8Y1 P06400
P49137 O15511
O15524 P10721
Q9NP94 Q14722
P53350 P14635
P19532 P09429
Q15208 P04271
Q16543 P24941
Q00653 Q92896
P25105 P32121
P30556 P25098
P05154 P00750
Q03431 Q04917
P49902 Q6ZVK8
Q9Y572 P19438
Q8TDR4 Q14582
P37275 Q09472
Q5JR98 P27037
Q96R06 O95295
O43318 Q9C0K7
P68400 P06401
O75030 P35222
Q9Y2D1 P53567
Q96BI3 Q92542
P50750 Q13503
Q99417 Q8TER5
Q13177 P10916
O75943 O60921
P13385 Q5T3J3
P11836 P06239
P06746 P12004
Q96HC4 P05129
Q9H237 Q9H1J7
Q13158 Q15311
P04083 P21462
Q15370 Q9H765
P06493 Q9H4X1
Q15185 P27540
Q9NS37 P51610
O94973 P42858
Q96ST3 P29590
P10721 P06239
O14796 Q9HBG7
P07339 P02818
P40926 P00505
Q16658 P08138
P20827 P02775
P04637 P84022
Q9NR19 Q92900
O00587 Q04721
O60262 P62873
P55347 P09629
Q99750 Q8TAI1
P61978 Q96PU8
Q9BUN8 P13569
P51811 P68400
Q86UL8 P60484
P17612 O43665
Q9BUJ2 Q9Y3C7
O43557 O95407
Q969U6 Q9BQ66
O95425 O43294
Q9Y5K8 Q15785
P06746 P27695
Q9ULH1 P12931
Q8TEW8 P61981
O14639 Q8N6Y0
Q99250 Q9HCE6
O94972 P51116
Q96PB7 Q99972
P31749 P78527
P49757 P05771
P45983 P09211
O14777 Q9Y3C0
P26641 Q9H4M7
Q92696 P62820
P61254 O43390
Q96GD4 Q9H0H5
P42229 P00533
P62330 P15311
P17980 O75558
P00747 P00450
O14763 Q13546
O14744 P62314
Q9NR80 P25054
Q9Y3P8 P43405
Q8NEB9 Q00169
Q9UQC2 P16885
P52799 Q86YM7
O43196 O15457
P55318 P09429
Q96J02 Q16630
Q16236 Q92793
Q8WYK2 Q92831
Q9H5V7 Q9UKT9
P21246 Q9BX70
O00255 P46940
P29350 Q9BXR5
P30419 P04637
P09429 Q5T3J3
P04899 P21554
P31749 P45985
P49427 Q13616
P56945 O15117
P29350 Q8N109
Q9NS82 P08195
A5YKK6 Q9NZN8
Q15744 P35638
O14654 P62993
Q14653 Q9UHD2
Q9UHC3 Q8NI35
P48357 P40763
Q96PN7 Q92793
P17612 Q08289
P84022 Q9UKN5
Q06190 Q5T6C5
Q96K80 Q93062
Q8WU20 Q05513
Q9NWA0 O75448
Q99547 P52888
Q07507 P07585
O43502 O75771
P18887 P12004
P51681 P42681
Q13133 O43524
P21802 Q9GZV9
Q9H4G0 Q07960
O75569 P19525
Q13526 Q12933
P41222 P54253
P27348 P20807
Q9P2A4 Q96F07
Q9BUE0 Q9Y3C7
P10276 O95257
Q93009 Q5VTB9
P00387 P69892
O14949 P0CAP2
P19438 P62993
Q00994 Q16288
P78543 P17482
P43686 P17980
P22681 O14492
P41220 P05129
Q15645 Q86UW9
Q12913 P35222
P60033 Q9P2B2
P63167 O75390
Q14511 Q8TDZ2
P48443 P13631
Q9ULB5 P35222
Q9NZJ5 Q13217
Q9UJX3 Q9UJX6
Q15382 P04049
Q92574 P14635
Q9P2R6 Q12805
Q92834 Q9UQE7
P30279 P11802
Q00534 P38936
Q9UBC3 P26358
P98161 P02751
Q5VT25 P24844
P08758 Q03692
Q9HCN2 P10415
P32418 P31946
P29350 P07948
Q8IYU8 P02686
P54253 Q8NDZ0
P04637 P03372
P48736 P01116
Q8NHJ6 P29350
Q92796 P0DP25
Q12906 P19525
Q86Y82 O00161
O00206 Q99836
Q99856 Q14209
Q13368 Q502X0
Q09472 O75444
P32780 P29083
P54259 O75095
Q14134 P17252
Q9Y2X7 O75334
P19012 P35900
Q14520 P01042
O75379 Q9BXS5
P20719 Q12778
P33032 P01189
P50613 P19447
P15036 Q92793
Q9NV56 Q9NPF5
Q9UMX0 P49810
P46527 Q00526
Q8NI08 P03372
Q13158 Q99836
O60315 Q13363
O60573 P35900
P16949 Q9NRR5
P55851 P27348
O75925 O15350
P48061 P08253
P22607 Q14181
P20936 P41240
Q58WW2 P10275
P10912 P27986
O14920 P19838
P60953 Q14155
P55055 P19793
O14641 P63172
Q9UIG4 Q92817
O15162 Q96LJ7
O00231 Q15262
P09884 P06493
Q16825 P51813
P25054 P35222
P11021 Q0P6H9
Q9UKB1 Q13616
P32969 O94875
O15105 Q15361
P29508 P07711
P82979 O00148
O60825 P27348
Q09472 P06454
Q12802 P31946
Q9Y6K1 O43463
P56537 Q13438
O95750 P22455
Q13535 Q8WXE1
P16144 Q03001
O15392 P42574
Q8IZH2 P09651
Q92844 Q13114
O14980 O14746
O60907 P35222
Q92574 P63104
Q9UJX4 P11940
P25391 P01024
P63244 P24394
P06239 O43561
Q99832 Q9Y3C7
P19784 Q712K3
P54253 Q86Y13
P00533 P61925
P68871 P69905
Q13442 P01127
Q9H410 Q8NG31
Q9H211 Q14566
Q02218 P09622
P20340 P31150
P22670 Q15797
O14924 P01112
P24941 P54198
Q9BZR6 P20916
P18827 P08311
P62306 Q8WXD5
Q9NX63 Q15834
P25787 O14818
P29590 P84022
Q15700 Q12959
Q96J02 Q9UBN4
P50750 Q15078
P02775 Q14061
P39687 Q12988
P25391 P98160
Q9UNS2 P04637
Q9BT78 Q92905
P01112 Q07889
P36897 O43541
Q9UKX7 O14980
P14091 P14138
P26022 P02745
Q13620 P03372
Q13765 Q5T3J3
P15036 P12931
O00560 Q14832
P14780 P29323
O15211 Q13432
O15371 O75821
P68104 Q9BX70
Q12933 Q9BQA5
Q8IX07 P23769
P36897 Q9C0J8
O15335 P02458
P34947 P08100
Q16891 Q9H8K7
Q92729 P08754
O00459 Q15019
P52798 P29317
Q9NWA0 Q9H204
P51693 Q9UGL9
P38435 P08709
P23193 P29083
Q8N1W1 P61586
P45983 P63104
P16220 P08670
P25788 P14678
O95248 O43463
Q9HAF1 Q15834
Q9Y572 Q8IUC6
Q9Y446 Q14574
Q15796 Q9Y262
Q15788 P22736
Q9BYG5 Q05513
Q15047 O14503
P49841 P53805
Q14192 P54253
P46109 P42768
Q13177 P62753
Q9UQ13 P01116
P09958 P56817
O00401 P32241
P68400 P60983
Q86X55 Q15788
Q92934 Q9P1W9
Q15796 P37275
Q13253 P12643
P12931 O60496
Q9H427 P31946
P51116 Q15834
O60880 Q15052
P43364 O14548
P16671 P08123
P03956 P17936
P78396 Q01094
Q9Y3Q8 Q15714
O60506 P21579
O00255 Q9BXW9
Q9NZ81 Q9H190
O95271 Q9UIQ6
P49810 P21333
P52333 P27986
Q8WW01 P61968
O95295 O95251
Q9Y2X7 P54257
O43294 Q09472
P42166 P06400
O15530 P27348
P37288 P01185
Q92597 P63151
P06400 P33993
Q9UJY4 P84077
Q96HR3 Q15528
Q14240 P78344
P55345 P03372
P02751 P02452
P63208 Q9NRD1
P30530 Q92569
Q13261 P31785
P55916 P27348
Q16558 A8K7I4
Q92535 Q9UKY1
P31314 P67775
Q00403 Q14978
P14778 P01584
P01236 P23284
O95273 O75791
Q9UKN8 Q16695
Q5T0L3 Q15834
Q13671 P62258
P35080 Q13332
O43765 Q96SL4
Q9H2K2 Q9C0C2
O75410 Q96GD4
P32004 P06756
O95977 P63096
P04083 P00533
Q93009 P54253
P60880 P63027
Q03013 Q8IXH7
P63104 Q9Y2J2
Q9ULV8 P62993
Q14511 Q15654
Q14451 P10721
P02511 P02489
Q14831 P21333
P42229 P51813
P38936 Q6EMB2
P48357 Q06124
Q01094 P20248
Q9HAW4 Q99638
O95477 Q5T2W1
Q9Y5B0 P84090
P68402 O95149
P51681 P04899
O75382 Q9Y4I1
O43633 Q9Y3E7
Q16881 Q96I34
O95251 P08670
P11474 Q05655
Q9Y6X2 Q15596
Q9UPT6 Q07866
Q12965 P60709
P08603 P07996
P31749 P55211
Q16760 Q96ID5
P54253 O75935
Q8N6I1 P84022
O14893 Q07955
Q96ST3 P42858
Q03167 P32121
Q92918 O43561
Q8WWW0 P01111
Q68CJ9 P18850
P49840 P49023
P33240 Q16891
O75618 P05783
P84022 P37275
Q86X55 Q15717
P56945 P08631
Q7Z3Y8 P06213
P00747 P55085
Q9NYW8 P06400
Q13309 P30291
Q04844 P02708
Q99638 O60921
Q13485 P0CG47
P35462 P62993
O60341 Q9GZT6
P16591 Q14247
Q92830 Q9Y4A5
Q14184 P61764
O15519 Q92851
Q96QT4 Q16695
P08519 P02675
Q99683 P10599
Q06187 Q01844
P84022 Q13445
P55212 P20700
Q4VX76 Q9ULB1
P84243 Q86X55
P54257 Q9NQZ2
Q9H0H5 Q02779
P09693 A0A5B6
Q9NZW5 O14910
P12931 P41743
P41235 O60244
P49888 Q9UKR5
P41146 Q13519
P42224 Q00978
O15534 P49674
P28482 Q07666
Q9P2W1 Q92731
Q9UNK0 Q16623
Q99856 P29590
O75460 Q92905
Q8NFT6 O00311
P43364 Q15007
P35968 P06241
Q9UQM7 P23677
Q14181 Q8NAV1
Q9H5V8 Q05655
Q01844 Q9Y2I6
Q07011 Q13077
Q9H9T3 Q9HCE7
P22670 O15198
P17509 Q92793
P15927 P05386
P07359 P40197
Q8NBJ4 Q8IYL3
Q9Y3C5 Q7Z6Z7
P36543 O75348
Q13114 P36941
P61278 P30874
O75154 P62491
P31942 P02766
P17542 P15923
P26641 Q8IYL3
P55899 P02768
P54646 O00418
Q9NPI1 O14503
Q6EEV6 P31943
Q5RKV6 O15116
Q00839 P04150
P54278 P40692
O60381 O75446
P46109 P17181
P06213 Q9Y4H2
Q13887 P19838
Q5PSV4 Q13547
Q13588 P48023
P98160 P29279
O95149 Q14974
Q15464 Q12929
P49840 P10636
O96017 Q13362
Q6WCQ1 P61586
Q15811 P61968
Q5QJE6 P03372
P09529 Q04771
Q12981 P10415
Q9BY49 P61371
Q99933 P04150
O43765 Q9Y624
Q9Y253 P63167
O75334 Q8ND30
P21246 Q9H8M9
Q05048 Q12996
Q96IY1 P45973
P06753 P0C1Z6
Q9NRD5 P17252
Q9NZ81 Q9NQC3
Q96B97 P56945
Q15102 Q05516
Q9UNL4 Q04206
P56945 Q14185
Q07666 P62993
Q8WV28 Q96B97
P08579 Q08211
Q16600 P02545
P0CG47 P42566
Q15172 P10415
P06493 P17706
P84077 Q9NRD5
P00167 P04798
Q92793 P20823
Q5THR3 Q99497
Q03013 Q04724
P17028 P57086
O75177 Q09472
Q13216 Q13888
Q14088 Q9UI14
P63162 P22087
P13727 P31749
P42574 P23588
O95257 P12004
P01009 P07477
Q7Z7C8 Q15545
Q05586 P11137
P07910 Q93100
P51168 Q12955
P68402 Q9Y294
O60832 O00303
Q9NR55 P18847
P07288 Q02383
Q96AE4 Q13155
O95628 Q969T4
P19784 P21673
P21796 Q07820
O15226 Q04864
Q8TAI7 Q13485
Q9H422 O43294
P06493 P05783
Q13501 Q14449
O00303 P42345
Q15596 Q06413
Q9UI14 Q96HA8
Q05513 P06241
O00268 P45973
Q6X4U4 P12644
P12931 Q9UGK3
P55209 Q9BTV5
P30154 P06493
P54259 O00308
P25788 Q96GD4
P42261 P27824
Q07666 P40763
P54259 P61964
Q13772 P10275
P61769 P27797
Q96QT4 P04083
Q9Y286 P62993
P12757 O76094
O43255 Q12933
Q06609 P38398
P10276 P51692
P02775 Q9NRL3
P54253 Q8N684
O95967 Q9BUY5
O60331 Q9H0R4
P49368 P40337
Q16623 P51164
Q15797 O43463
P27701 P23229
P49247 Q9GZT8
P07384 Q8NF91
Q13094 P19174
Q9Y4K4 Q92844
P23297 P17661
Q9ULH1 Q9UKS6
P20042 P05198
Q15365 P26599
P05230 P19784
P62508 Q9UER7
P14598 P04839
P05362 P01589
Q12888 P63167
Q8IZJ4 P01112
P07996 P08253
O43765 Q8TCT8
P22105 P49765
P23458 P16234
P00533 P08195
O75962 P21333
O43426 P62993
P15822 P62820
O43559 Q13873
P54132 P20591
O00311 O60610
Q16625 P07947
Q9UIS9 Q15047
Q9Y6Q9 Q01094
P11831 P35269
P53778 P49796
P07996 P16671
Q8WWZ1 P14778
Q9UKE5 Q12933
P63165 Q9UER7
Q14114 P78509
Q9ULH0 P46109
P02679 P00488
Q13526 P30260
P49005 Q8WZ19
Q8WXD5 P62304
P17936 P00734
Q5T124 O95405
P63244 P62873
Q12982 P10415
Q99558 Q12933
P09341 Q16570
Q13219 P01024
O00253 P33032
O43581 Q12846
P05412 P04150
P61981 Q9Y2J2
Q92804 P21675
Q15311 Q96CW1
Q9BW71 P62805
P17252 Q92686
Q96CW1 Q92609
P08631 Q99704
Q14974 O00505
P04271 P23297
P12931 P04049
Q96CV9 Q13045
P24386 Q13637
P50395 P20338
Q13136 O75334
P49798 P0DP25
P30530 Q13261
Q6PIZ9 P07948
P28482 Q9NXR1
P14921 P23497
Q9Y6K9 Q9UHD2
O00161 P23763
P50995 P06703
P05556 P10809
P08648 P04626
Q9H6T3 P36897
O15162 Q6UY11
Q14686 Q01094
P41743 P60953
P52566 P60953
P23443 Q09161
P13798 Q9GZZ9
Q9NQX5 Q9BQ66
Q15796 P68104
Q15025 Q9UNY4
P09086 P26583
O95251 P10275
P37231 Q12756
Q14203 P08670
P52701 Q9UIF7
P02686 P41743
P10916 Q969Q1
Q9Y6D9 P17480
Q92824 P23229
P07101 P68400
P28300 Q07507
Q92731 Q13105
Q9Y4H2 O14983
O75376 P55055
P42858 P20936
P61586 O60610
P42229 P10912
Q9H204 Q8N6Y0
Q13838 Q9NRL3
O96020 Q00526
Q4KMG0 P55291
O15379 P25490
Q99952 P12931
P07951 P55042
P31946 P04049
O43298 Q8TAP4
Q15796 O14964
P31749 P84022
Q13363 P41970
P12931 Q12879
P17252 Q9UEY8
P55103 P08476
Q96RJ6 P15923
P09429 Q13432
Q9Y561 P63244
P17252 P18507
P19784 Q12972
P55327 O43399
P43355 Q9NQG6
O94776 Q16576
Q16363 Q13432
Q99689 P42858
Q9UBZ9 Q9UGP5
Q9HAF1 Q969R5
O75563 P07948
Q9UGL1 P06400
Q9NWT6 Q8TES7
P48039 P49286
Q96GM5 Q8N6Y0
P10275 Q9UNE7
P85298 Q14247
Q9Y6X2 Q99684
O95832 Q8NI35
Q12982 Q7Z465
P32243 Q9Y261
P10114 P36897
P57073 P20264
Q00610 P05549
P31947 Q92934
P21781 P02461
Q9Y233 P42574
P09619 Q92569
Q9BV68 P46379
O95405 P46379
P63272 P13010
Q13158 Q9Y3A3
P43358 Q8WW24
Q9HC62 P29590
P47756 Q9BYC9
P41212 Q96ST3
Q12923 P50479
P63267 P04278
Q99598 O95257
P49841 O60716
P50613 Q01094
Q15024 Q9NPD3
Q8NEV4 P0CAP2
Q9UJX3 Q12834
P10827 P19793
Q9H0T7 Q9UI14
P01730 P01589
Q16891 Q9BXP5
Q01780 Q9Y230
Q13242 Q15424
Q13485 Q8TEW0
Q96B26 O00409
Q9H0F7 P60468
P04637 P23511
P58335 Q01955
P56693 P56178
P62993 P06241
Q07889 Q12929
Q16576 Q13547
P35221 Q12959
Q9NZN3 Q9H4M9
P98082 P12931
Q13523 Q07955
Q9Y3M2 P35222
P01589 P40763
P06213 P15090
Q96RJ3 Q13114
O43464 Q15121
Q9Y698 Q15700
Q13418 P05556
P61601 P68366
P56159 P07949
Q13671 P20339
Q14344 P21731
Q9UPY6 P60709
Q9NS15 P61812
Q16890 P31946
Q9C0D5 Q9Y566
O75293 Q03181
Q99558 Q16543
Q15047 O14717
Q5U651 P10301
P51532 P60709
P12931 P35968
Q13790 P02652
P43694 P61296
Q5VVH5 Q04206
P24928 P49336
Q8NBJ4 Q9H840
Q9BW71 P54198
O00401 P50552
P61956 P23497
P04155 Q9UMX0
Q01130 P08621
O75791 Q93062
P56537 O76024
P04792 Q15181
P41240 P49023
P54710 P05023
Q12933 Q9NRN7
P16333 P07766
P14373 P36406
Q96SI9 P19525
Q9UI14 P51148
P07949 P13861
P10321 P61769
Q05586 Q00610
Q14289 Q05655
P15884 P50553
Q9HAU4 Q15796
P26010 Q13477
Q15813 Q9BTW9
O60895 P01258
P27361 P16949
P15882 P36897
P55899 P61769
Q03113 P19022
O14745 P47900
Q9P2M1 P98164
O14920 Q9UGK3
P52292 Q08881
O14745 P35222
Q96D09 P08588
P00533 P52735
P63098 P62937
Q9NZ52 P62979
O14901 P28482
O43293 Q9UER7
P63165 P11387
Q9Y618 P62258
Q9UJY4 O75074
P24928 P19387
P49841 P05771
Q9GZZ8 P18827
Q8N357 Q9GZW8
P19012 Q9UGJ1
P09210 P08263
Q14680 Q99459
Q9HD26 P13569
Q92845 P12931
P01100 Q04206
Q00587 P17081
P54764 P52797
Q13526 P11388
Q93009 Q2M1K9
Q96IP4 Q14145
O00311 P11802
P46940 P60953
Q93009 Q7Z6G3
P00747 P02749
Q8N4C8 P31946
P17275 P53539
Q9NRY6 O15162
P02751 P02462
P30519 Q7L5N1
Q9UMF0 P20701
P54253 Q5HYC2
Q7Z412 Q13608
Q13158 O60936
Q8WUJ0 Q9Y2V2
P06401 Q8WYK2
B2RTY4 P0CAP2
P63104 P00533
P24666 P43403
Q13224 Q06124
Q12791 P78559
P08670 Q9UHX1
Q96MP8 Q9UJY4
P61981 Q9NYL2
P56539 P00533
P45379 P09493
P27986 P06127
Q9P2A4 Q6ZU52
Q14289 P43405
O95751 P18848
Q9UMR7 P29350
P01308 P06400
Q9NWF9 Q9NR96
P56749 Q9NRL3
P18505 P24588
P21781 O14786
Q9NVZ3 O15162
P02766 P08670
Q9BTT6 Q12959
P55055 P63279
P11684 P02751
Q13464 P14136
Q14161 P49023
P29350 P00533
P05556 P98160
P50579 P41091
P42830 P25024
P60880 O14964
Q16825 P12931
Q15047 Q8TF65
P45973 Q9BWN1
Q9P1Z2 Q9Y573
Q15262 P04183
P11362 P46108
P43364 Q6ZU52
P78314 P15498
Q96QF0 P20336
Q13227 Q09472
P17612 P24385
Q6EEV6 P14866
P16422 O95471
